time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
26.0,1.18494085e-09,0.31243474273550337,0.31842599177543696
26.1,1.21573545e-09,0.31241750293165754,0.3183821357703113
26.2,1.24732833e-09,0.3124003435525836,0.3183384707740191
26.3,1.279738695e-09,0.31238333371332005,0.31829502254762
26.4,1.312986395e-09,0.31236634963511617,0.3182517357990832
26.5,1.34709765e-09,0.31234948116752204,0.3182086871832696
26.6,1.38209074e-09,0.31233275281496015,0.3181658823550459
26.7,1.417990445e-09,0.31231611305531115,0.31812334016396804
26.8,1.454818895e-09,0.3122996291186578,0.318081049928621
26.9,1.49260249e-09,0.31228324257137663,0.3180390562596205
27.0,1.53136493e-09,0.31226701373204674,0.3179973440773217
27.1,1.57112784e-09,0.3122508665741258,0.317955918408273
27.2,1.61192176e-09,0.31223482057548835,0.3179147811374298
27.3,1.653769205e-09,0.3122189184617944,0.317873978132045
27.4,1.69670247e-09,0.31220314515339925,0.3178334754629178
27.5,1.74074782e-09,0.31218745603968723,0.31779329323624134
27.6,1.785933585e-09,0.31217191897905966,0.31775345407148264
27.7,1.832291785e-09,0.3121565622458503,0.31771396990669376
27.8,1.879849215e-09,0.3121412413267973,0.31767477728170324
27.9,1.92863789e-09,0.31212612586790384,0.3176359547363272
28.0,1.97868849e-09,0.31211108078068583,0.31759742247411243
28.1,2.030037465e-09,0.3120961959146931,0.31755927976938664
28.2,2.082713025e-09,0.3120814354557695,0.3175214543655189
28.3,2.136756565e-09,0.312066780554359,0.31748395317401296
28.4,2.192194415e-09,0.3120522437768323,0.31744679755769895
28.5,2.24907226e-09,0.31203786722053095,0.3174099887732139
28.6,2.307422235e-09,0.31202357925714247,0.317373469015253
28.7,2.36728398e-09,0.31200948670081696,0.3173373155669955
28.8,2.42869877e-09,0.3119955198081977,0.317301500782426
28.9,2.49169956e-09,0.31198160506601635,0.31726596371464716
29.0,2.556333275e-09,0.3119678668813422,0.3172307929565717
29.1,2.62264127e-09,0.3119542970860343,0.3171959841099699
29.2,2.690665215e-09,0.3119408586092993,0.31716148251112963
29.3,2.7604569e-09,0.3119275470529075,0.31712729884146595
29.4,2.83205401e-09,0.3119143617885404,0.3170934425257567
29.5,2.90550656e-09,0.31190134177194684,0.3170599223604615
29.6,2.980861725e-09,0.31188840469339935,0.3170266830535494
29.7,3.05816872e-09,0.3118756278360772,0.3169937836669625
29.8,3.13748028e-09,0.3118629904654689,0.31696120849273746
29.9,3.21884359e-09,0.31185049572316703,0.31692893930963684
30.0,3.302315475e-09,0.3118381498923569,0.31689700439199453
30.1,3.38795179e-09,0.31182586249517025,0.31686531326194217
30.2,3.475806355e-09,0.31181374977053505,0.31683397022035586
30.3,3.565935015e-09,0.3118017664795172,0.3168029413380349
30.4,3.658400335e-09,0.31178989879910896,0.3167721995972824
30.5,3.75326162e-09,0.3117781586673625,0.31674176950252125
30.6,3.85058234e-09,0.3117665573940113,0.3167116278059657
30.7,3.95042021e-09,0.3117550798994107,0.3166817776492083
30.8,4.05284329e-09,0.3117436966525897,0.31665222217384187
30.9,4.15791872e-09,0.31173241016682246,0.316622933733851
31.0,4.265717395e-09,0.3117212719642284,0.3165939443734807
31.1,4.3763091e-09,0.3117102682217999,0.3165652591192793
31.2,4.489763715e-09,0.31169934364750634,0.31653681576771225
31.3,4.606155255e-09,0.311688516462585,0.3165086451063875
31.4,4.725560735e-09,0.31167781117145865,0.3164807427370754
31.5,4.84806084e-09,0.3116672315440384,0.31645311180136854
31.6,4.973727205e-09,0.31165677192545754,0.3164257522992669
31.7,5.10264565e-09,0.31164638644846326,0.31639864035466647
31.8,5.23490265e-09,0.31163614108650145,0.3163717916755303
31.9,5.37058445e-09,0.31162597426435584,0.31634517233265796
32.0,5.50977525e-09,0.31161589226521197,0.31631879237914573
32.1,5.6525701e-09,0.31160589446075115,0.3162926398769417
32.2,5.79905915e-09,0.3115960154084927,0.3162667324189646
32.3,5.9493372e-09,0.31158620609959115,0.3162410279078729
32.4,6.1035004e-09,0.3115764659057279,0.3162155376534002
32.5,6.2616518e-09,0.3115667985968143,0.31619026291218355
32.6,6.4238919e-09,0.31155723307550265,0.31616520619749705
32.7,6.5903277e-09,0.3115477360409109,0.3161403480314663
32.8,6.7610625e-09,0.3115383049797648,0.31611568087426883
32.9,6.9362051e-09,0.3115289160159603,0.31609118084980053
33.0,7.11587935e-09,0.3115195961671941,0.31606686743593587
33.1,7.3001938e-09,0.3115103674246149,0.3160427663937346
33.2,7.48927305e-09,0.31150116821300666,0.31601880860815834
33.3,7.6832309e-09,0.3114920180102439,0.31599503366327447
33.4,7.8821987e-09,0.311482909276504,0.3159714139130677
33.5,8.0863035e-09,0.31147382756046105,0.31594795061417513
33.6,8.2956805e-09,0.3114648507736127,0.31592467392588613
33.7,8.5104545e-09,0.3114558802699496,0.3159015304411256
33.8,8.7307778e-09,0.31144696694327284,0.31587854969086465
33.9,8.95678375e-09,0.311438113935175,0.3158557191087325
34.0,9.18861135e-09,0.3114293023961002,0.31583304749118857
34.1,9.42642535e-09,0.3114205430074635,0.315810505307262
34.2,9.67036895e-09,0.3114118232028942,0.3157881044950049
34.3,9.92059865e-09,0.3114031467523035,0.31576584568273564
34.4,1.017727665e-08,0.31139451491232856,0.3157437244722247
34.5,1.044056335e-08,0.3113859264263321,0.31572173960683486
34.6,1.071064105e-08,0.3113773775244032,0.31569987789187703
34.7,1.098767505e-08,0.311368854383534,0.31567812864593625
34.8,1.127184015e-08,0.3113603884196511,0.31565652391325755
34.9,1.15633301e-08,0.3113519450752353,0.31563502033986224
35.0,1.18623112e-08,0.3113435400582499,0.31561364620008425
35.1,1.216898395e-08,0.31133514320940536,0.31559238075941215
35.2,1.248354545e-08,0.3113267959977248,0.3155712466373129
35.3,1.28061999e-08,0.31131845821082216,0.31555020990458593
35.4,1.31371442e-08,0.3113101549814387,0.31552929632229093
35.5,1.347659955e-08,0.3113018668317,0.31550849143910187
35.6,1.382477775e-08,0.31129361638107317,0.31548781284793737
35.7,1.418189515e-08,0.31128536027557957,0.3154672285045525
35.8,1.45481832e-08,0.31127711108158973,0.31544675411691053
35.9,1.49238795e-08,0.311268872569015,0.3154263871717373
36.0,1.530922005e-08,0.31126063468475873,0.31540612766903287
36.1,1.57044469e-08,0.31125239365890983,0.31538596995393037
36.2,1.610981405e-08,0.3112441438366015,0.3153659089998816
36.3,1.65255749e-08,0.3112358770496928,0.31534594417856804
36.4,1.6952e-08,0.31122759078490975,0.315326072348397
36.5,1.73893598e-08,0.31121929069711896,0.31530629225273143
36.6,1.78379177e-08,0.31121097113145374,0.3152866038915714
36.7,1.829796165e-08,0.3112026220348175,0.3152670116631466
36.8,1.876978705e-08,0.3111942434072104,0.31524750802763457
36.9,1.92536963e-08,0.3111858283371285,0.3152280816753018
