time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
63.3,0.000531790665,0.0990580071,0.113119961,0.6223998147692111,0.7107536769039279
63.4,0.000530387735,0.0991164284,0.113108414,0.6227668866229975,0.7106811249631858
63.5,0.000528995095,0.0991718438,0.113097911,0.623115071850069,0.7106151326679044
63.6,0.00052761381,0.099224432,0.113088743,0.62344549325564,0.7105575284250083
63.7,0.00052624491,0.0992743935,0.113080625,0.6237594106183646,0.7105065215266846
63.8,0.0005248894,0.099321935,0.113073163,0.6240581226726459,0.7104596363979224
63.9,0.000523548225,0.0993673339,0.113066141,0.624343372374088,0.7104155158706954
64.0,0.00052222224,0.0994107506,0.113059507,0.6246161675456142,0.7103738332193676
64.1,0.00052091229,0.0994523394,0.113053354,0.6248774776827175,0.7103351727801724
64.2,0.000519619145,0.0994921569,0.113047848,0.6251276584136861,0.7103005775618713
64.3,0.00051834341,0.0995302032,0.113043096,0.6253667103668387,0.7102707198652914
64.4,0.00051708574,0.0995664813,0.11303913,0.625594652391731,0.7102458007523632
64.5,0.00051584657,0.0996010087,0.113036191,0.6258115944441061,0.7102273344707454
64.6,0.00051462621,0.0996338741,0.113034656,0.6260180938425007,0.7102176897812988
64.7,0.00051342482,0.0996651718,0.113034818,0.6262147430912892,0.7102187076573186
64.8,0.000512242525,0.0996949976,0.113037335,0.6264021441196241,0.7102345224347368
64.9,0.00051107952,0.099723382,0.113042264,0.6265804885646572,0.7102654922551159
65.0,0.000509936155,0.0997502769,0.113048983,0.6267494742051753,0.7103077089771949
65.1,0.00050881266,0.0997755055,0.113057769,0.626907990174016,0.7103629130433037
65.2,0.000507709275,0.0997988473,0.113068442,0.6270546510288191,0.7104299734800873
65.3,0.0005066262,0.0998200967,0.113080262,0.6271881649466855,0.7105042407304181
65.4,0.000505563515,0.0998391413,0.113092954,0.6273078256975866,0.7105839869183368
65.5,0.000504521125,0.0998559519,0.113106665,0.6274134498125115,0.7106701356720835
65.6,0.00050349874,0.0998706612,0.113121503,0.6275058710701504,0.7107633655756714
65.7,0.000502495835,0.0998835049,0.113137299,0.6275865704172803,0.7108626147707837
65.8,0.00050151158,0.0998948098,0.113153822,0.6276576011988594,0.7109664318416142
65.9,0.000500545015,0.0999049236,0.113170902,0.6277211480784191,0.7110737486466608
66.0,0.0004995949095,0.0999142417,0.113189294,0.62777969542743,0.7111893089908304
66.1,0.000498660068,0.0999231696,0.113210461,0.6278357910775338,0.7113223051742276
66.2,0.000497739388,0.0999320448,0.113234117,0.6278915556037722,0.7114709402058542
66.3,0.000496831674,0.0999412758,0.113260788,0.6279495556873428,0.711638519041182
66.4,0.000495935665,0.0999512335,0.113291214,0.6280121217616761,0.7118296912373383
66.5,0.000495050017,0.0999622385,0.11332575,0.6280812682159815,0.712046687325107
66.6,0.000494173704,0.0999746306,0.113364359,0.6281591300766267,0.7122892748266318
66.7,0.0004933058405,0.0999887,0.113405958,0.6282475307239875,0.7125506490522253
66.8,0.0004924458725,0.100004714,0.113449333,0.6283481496534966,0.7128231822149241
66.9,0.0004915931795,0.10002287,0.113493832,0.6284622271659338,0.7131027776779084
67.0,0.000490747154,0.100043412,0.11353908,0.6285912963585139,0.7133870792466876
67.1,0.0004899071925,0.100066498,0.113584828,0.6287363499745154,0.7136745224081205
67.2,0.000489072739,0.100092269,0.113630922,0.6288982739430667,0.7139641395516696
67.3,0.000488243399,0.10012084,0.113677257,0.6290777908304782,0.7142552709428778
67.4,0.0004874187935,0.10015231,0.113724464,0.6292755226720951,0.7145518812716738
67.5,0.0004865987955,0.100186741,0.113773424,0.6294918590254066,0.7148595060243133
67.6,0.00048578346,0.100224179,0.113824258,0.6297270889169369,0.7151789054662184
67.7,0.000484973054,0.100264621,0.113876643,0.6299811934971298,0.715508050128535
67.8,0.000484167901,0.100308129,0.113930301,0.6302545623234745,0.7158451932857477
67.9,0.0004833684025,0.100354659,0.113985029,0.6305469189358176,0.716189059451239
68.0,0.0004825748835,0.100404237,0.114040589,0.6308584266969769,0.716538153226906
68.1,0.000481787639,0.100456786,0.114096795,0.631188601801684,0.7168913059402813
68.2,0.0004810068845,0.100512247,0.114154184,0.6315370735420054,0.7172518916618751
68.3,0.000480232818,0.100570525,0.114214055,0.6319032450153372,0.7176280722494012
68.4,0.0004794657815,0.100631496,0.114276986,0.6322863371067013,0.7180234793839673
68.5,0.000478706366,0.100695074,0.114341961,0.6326858094621611,0.7184317293493013
68.6,0.000477955092,0.100761062,0.114407768,0.6331004242942113,0.7188452069248109
68.7,0.0004772125545,0.100829306,0.114473963,0.6335292139923144,0.7192611223762195
68.8,0.000476479262,0.100899584,0.114540334,0.6339707836893325,0.7196781436682423
68.9,0.0004757557695,0.100971728,0.114606504,0.6344240778101337,0.7200939020400184
69.0,0.0004750424915,0.10104552,0.114672187,0.634887726620321,0.7205066005005499
69.1,0.0004743398925,0.101120755,0.114737212,0.6353604420669067,0.7209151646251494
69.2,0.0004736482755,0.101197213,0.114801543,0.6358408418491229,0.7213193682191456
69.3,0.000472968002,0.101274676,0.114865224,0.636327556232573,0.721719487742692
69.4,0.000472299263,0.101352921,0.114928465,0.6368191840669333,0.7221168426647033
69.5,0.0004716423575,0.101431726,0.114991685,0.6373143304850656,0.7225140656398232
69.6,0.000470997544,0.101510886,0.115055426,0.637811707433982,0.7229145621544881
69.7,0.0004703651215,0.101590234,0.115119823,0.6383102656217361,0.7233191804387146
69.8,0.0004697454415,0.10166956,0.11518444,0.6388086855794134,0.7237251810237086
69.9,0.0004691388565,0.101748725,0.115248733,0.6393060939442562,0.7241291458566631
70.0,0.000468545707,0.101827546,0.115312365,0.6398013408933535,0.7245289575041296
70.1,0.00046796621,0.101905892,0.115375144,0.6402936033294298,0.724923409594529
70.2,0.0004674005905,0.101983645,0.115436841,0.6407821398366189,0.7253110632784261
70.3,0.000466849014,0.102060736,0.115497017,0.6412665168751347,0.7256891602374709
70.4,0.000466311554,0.102137067,0.115554916,0.641746118692817,0.7260529503835712
70.5,0.0004657882235,0.102212633,0.11561018,0.6422209138737393,0.7264001843363873
70.6,0.0004652790295,0.102287432,0.115663248,0.642690889851531,0.7267336204142686
70.7,0.000464783911,0.102361517,0.115714421,0.6431563796350135,0.727055149855993
70.8,0.0004643025995,0.102434975,0.115763867,0.6436179298613082,0.7273658282366918
70.9,0.0004638346885,0.102507875,0.11581176,0.6440759740702016,0.7276667488306086
71.0,0.0004633796245,0.102580344,0.115857547,0.6445313102262277,0.7279544370362684
71.1,0.0004629368535,0.102652495,0.115900936,0.6449846483293259,0.7282270581635616
71.2,0.000462505829,0.10272443,0.115941708,0.6454366292643979,0.728483236194906
71.3,0.000462085991,0.102796273,0.115979658,0.6458880321464215,0.7287216830773133
71.4,0.0004616767105,0.102868127,0.116017955,0.6463395041434837,0.7289623102250224
71.5,0.0004612776645,0.102940095,0.11605764,0.6467916924236707,0.7292116584339379
71.6,0.000460888744,0.10301221,0.116095025,0.6472448043320981,0.7294465553166468
71.7,0.0004605096875,0.103084577,0.116132737,0.6476994996032227,0.7296835068009511
71.8,0.00046014034,0.103157186,0.116173063,0.6481557154051917,0.7299368825316483
71.9,0.000459780841,0.103230043,0.116212455,0.6486134894371168,0.7301843897672688
72.0,0.000459431016,0.103303197,0.116249923,0.6490731295750783,0.7304198081543583
72.1,0.0004590904205,0.103376631,0.116287714,0.6495345290049257,0.7306572560103018
72.2,0.0004587587555,0.103450347,0.116328963,0.6499977002930297,0.7309164311210377
72.3,0.000458436201,0.10352435,0.1163745,0.6504626748553171,0.7312025485303708
72.4,0.00045812332,0.103598604,0.116422125,0.6509292264971163,0.7315017852306251
72.5,0.0004578207435,0.103673173,0.116469351,0.6513977573422873,0.7317985149399421
72.6,0.0004575290345,0.103747995,0.116515333,0.6518678778333411,0.7320874283667368
72.7,0.000457248688,0.103823167,0.116560758,0.6523401974392524,0.7323728420593154
