Ra,Pr,Ek,AR,Nx,Ny,Nz,time,frame,field_path,inertia_bulk,coriolis_bulk,viscous_bulk,buoyancy_bulk,drag_bulk,local_Ro_force,buoyancy_power_bulk,viscous_dissipation_bulk,drag_dissipation_bulk,regime,pressure_plane,coriolis_plane,inertia_plane,viscous_plane,cp_residual_plane,cp_residual_over_coriolis,pressure_plane_z
8000000.0,0.7,0.00020000000000066313,4.0,256,256,64,1200.0,120,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek2e-4/AR4/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00120.h5,1.3775974615601824e-05,0.0005415508112657959,6.0095434567108006e-05,0.0004284742390308313,0.0,0.02543800937792429,6.102905159019702e-08,2.4262433954658725e-08,0.0,geostrophic leading; VAC-like ageostrophic balance,,,,,,,
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,10.0,1,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00001.h5,1.775629976321556e-08,1.183525058320165e-05,3.831088350281061e-06,1.6189052440481462e-05,0.0,0.0015002892958107658,8.620430621032976e-10,1.618656573702108e-10,0.0,geostrophic leading; VAC-like ageostrophic balance,,,,,,,
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,60.0,6,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00006.h5,0.017217907372170386,0.018242756761797926,0.0038708142133845273,0.00753560472765187,0.0,0.9438215724186121,0.00010856286402412244,8.635119975488775e-05,0.0,geostrophic leading; CIA/VAC mixed ageostrophic balance,0.015676980530536552,0.011668975035773705,0.004827825324430462,0.00296550753605356,0.009502437544504768,0.8143335224707432,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,110.0,11,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00011.h5,0.0040565958793043365,0.00697997492525084,0.0008122709668747772,0.0018113137538694672,0.0,0.5811762825435299,9.060694059720726e-07,7.043302012225196e-06,0.0,geostrophic leading; CIA-like ageostrophic balance,0.005595135456345918,0.004956524701717872,0.0013772191915973231,0.001252555511281705,0.00135084561665518,0.2725388650210889,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,160.0,16,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00016.h5,5.1838399304509035e-05,0.001748613658144378,5.686765600360542e-05,0.000741588247649478,0.0,0.029645427429361236,-1.1377444369904969e-09,1.361051557596394e-07,0.0,geostrophic leading; VAC-like ageostrophic balance,0.0008063732375292219,0.0010561965641148043,1.574350079609479e-05,0.0002279343980324724,0.0005581031317030084,0.528408395430403,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,210.0,21,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00021.h5,7.431243065811916e-06,0.0008340657218917588,1.5241113235671398e-05,0.0004921555840990911,0.0,0.008909661278198781,1.9974690200981796e-09,1.7337591795992967e-08,0.0,geostrophic leading; VAC-like ageostrophic balance,0.00035148196332439205,0.0004435680122297883,1.7689973725519658e-06,9.211525580958622e-05,0.0002379484523219088,0.5364418663234011,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,260.0,26,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00026.h5,2.1857175904670753e-06,0.0005074678187877474,5.885174451644411e-06,0.0003537976204463528,0.0,0.004307105809563207,-2.024493051750967e-09,4.251545279033024e-09,0.0,geostrophic leading; VAC-like ageostrophic balance,0.00019878256809543712,0.00023311042993070852,3.956127844002123e-07,4.7604583322192124e-05,0.00011409000103132245,0.48942469483341183,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,310.0,31,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00031.h5,8.582049983394058e-07,0.0003472595231961534,2.8083381438236445e-06,0.0002630453920004856,0.0,0.0024713649043820152,-1.2666427778944918e-09,1.4857451443837177e-09,0.0,geostrophic leading; VAC-like ageostrophic balance,0.00013117266998137464,0.00014891321361116747,1.341034388603957e-07,3.009685866984792e-05,5.875145083057511e-05,0.39453483949371404,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,360.0,36,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00036.h5,0.0009581420951558119,0.0009952314687603856,0.00019256089116752496,0.000907625853063816,0.0,0.9627329171466307,1.6909873512650884e-06,3.081048109197414e-07,0.0,geostrophic leading; CIA-like ageostrophic balance,0.0021621531024175957,0.0005698728644636194,0.00010053366213162608,0.00012053711559142643,0.0017355451756885685,3.045495379609122,0.04833588103373401
8000000.0,0.7,0.0004999999999999675,16.0,384,384,64,410.0,41,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-4/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run/movie/field00041.h5,0.021556592863980182,0.015022126180128157,0.0030903973167915396,0.009389845199384897,0.0,1.4349894685677762,0.00015824680063629906,5.808119037488957e-05,0.0,rotation-affected; inertia-pressure leading expected,0.026195294157040357,0.011966684909986796,0.011911800752889253,0.0032373977897404314,0.018639383046699574,1.557606236556298,0.04833588103373401
