     0.1000       5.55555556E-02       7.84313725E-02       7.01754386E-02
     0.2000       8.88888889E-02       9.30232558E-02       1.53846154E-01
     0.3000       1.05263158E-01       1.48148148E-01       1.53846154E-01
     0.4000       1.05263158E-01       1.48148148E-01       1.53846154E-01
     0.5000       1.33333333E-01       1.48148148E-01       1.90476190E-01
     0.6000       1.33333333E-01       2.50000000E-01       1.90476190E-01
     0.7000       1.33333333E-01       2.50000000E-01       1.90476190E-01
     0.8000       1.60000000E-01       2.50000000E-01       1.90476190E-01
     0.9000       1.81818182E-01       2.50000000E-01       3.07692308E-01
     1.0000       2.50000000E-01       2.50000000E-01       3.07692308E-01
     1.1000       2.50000000E-01       2.50000000E-01       3.07692308E-01
     1.2000       2.50000000E-01       2.50000000E-01       3.07692308E-01
     1.3000       2.50000000E-01       2.50000000E-01       3.07692308E-01
     1.4000       2.50000000E-01       2.50000000E-01       3.07692308E-01
     1.5000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     1.6000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     1.7000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     1.8000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     1.9000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     2.0000       2.50000000E-01       4.44444444E-01       3.07692308E-01
     2.1000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.2000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.3000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.4000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.5000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.6000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.7000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.8000       2.50000000E-01       4.44444444E-01       4.44444444E-01
     2.9000       3.07692308E-01       4.44444444E-01       4.44444444E-01
     3.0000       3.07692308E-01       4.44444444E-01       4.44444444E-01
     3.1000       3.07692308E-01       4.44444444E-01       4.44444444E-01
     3.2000       3.07692308E-01       4.44444444E-01       4.44444444E-01
     3.3000       3.07692308E-01       4.44444444E-01       4.44444444E-01
     3.4000       3.07692308E-01       4.44444444E-01       4.44444444E-01
