     0.1000       8.60636539E-03       8.64631999E-03       1.29648592E-02
     0.2000       1.15841025E-02       1.16389573E-02       1.43646945E-02
     0.3000       1.49151625E-02       1.50036799E-02       1.57442970E-02
     0.4000       1.80557095E-02       1.82068338E-02       1.70917097E-02
     0.5000       2.08055985E-02       2.10365979E-02       1.83947392E-02
     0.6000       2.31964614E-02       2.35076756E-02       1.96449772E-02
     0.7000       2.53124356E-02       2.56916850E-02       2.08385239E-02
     0.8000       2.72222283E-02       2.76484697E-02       2.19753480E-02
     0.9000       2.89720002E-02       2.94171011E-02       2.30581192E-02
     1.0000       3.05920420E-02       3.10221623E-02       2.40910327E-02
     1.1000       3.21029095E-02       3.24805482E-02       2.50788946E-02
     1.2000       3.35192242E-02       3.38062668E-02       2.60265295E-02
     1.3000       3.48518560E-02       3.50133210E-02       2.69384575E-02
     1.4000       3.61091994E-02       3.61169017E-02       2.78187566E-02
     1.5000       3.72979559E-02       3.71331539E-02       2.86710315E-02
     1.6000       3.84236367E-02       3.80780248E-02       2.94984353E-02
     1.7000       3.94908968E-02       3.89658846E-02       3.03037109E-02
     1.8000       4.05037589E-02       3.98085135E-02       3.10892355E-02
     1.9000       4.14657658E-02       4.06147223E-02       3.18570602E-02
     2.0000       4.23800845E-02       4.13905429E-02       3.26089427E-02
     2.1000       4.32495764E-02       4.21397561E-02       3.33463748E-02
     2.2000       4.40768468E-02       4.28645177E-02       3.40706049E-02
     2.3000       4.48642805E-02       4.35659271E-02       3.47826578E-02
     2.4000       4.56140679E-02       4.42444677E-02       3.54833535E-02
     2.5000       4.63282259E-02       4.49003137E-02       3.61733252E-02
     2.6000       4.70086151E-02       4.55335237E-02       3.68530374E-02
     2.7000       4.76569547E-02       4.61441532E-02       3.75228039E-02
     2.8000       4.82748355E-02       4.67323113E-02       3.81828070E-02
     2.9000       4.88637321E-02       4.72981837E-02       3.88331154E-02
     3.0000       4.94250135E-02       4.78420365E-02       3.94737030E-02
     3.1000       4.99599533E-02       4.83642095E-02       4.01044661E-02
     3.2000       5.04697386E-02       4.88646434E-02       4.07252406E-02
     3.3000       5.09556320E-02       4.68112909E-02       4.13358173E-02
     3.4000       5.14193589E-02       4.65047905E-02       4.19359579E-02
     3.5000       5.18621533E-02       4.69327468E-02       4.25254068E-02
     3.6000       5.22848259E-02       4.73940293E-02       4.31039017E-02
     3.7000       5.26881469E-02       4.78928973E-02       4.36711829E-02
     3.8000       5.30728209E-02       4.83314360E-02       4.42270015E-02
     3.9000       5.34395192E-02       4.87605258E-02       4.47711260E-02
     4.0000       5.37889022E-02       4.90747979E-02       4.53033472E-02
     4.1000       5.41215558E-02       4.94852099E-02       4.58234825E-02
     4.2000       5.44380591E-02       4.99179846E-02       4.63313788E-02
     4.3000       5.47389760E-02       5.02729950E-02       4.68269129E-02
     4.4000       5.50248835E-02       5.06813593E-02       4.73099927E-02
     4.5000       5.52963115E-02       5.10209913E-02       4.77805575E-02
     4.6000       5.55537723E-02       5.13565267E-02       4.82385782E-02
     4.7000       5.57977923E-02       5.16633579E-02       4.86840562E-02
     4.8000       5.60288688E-02       5.19839475E-02       4.91170224E-02
     4.9000       5.62474888E-02       5.22971089E-02       4.95375363E-02
     5.0000       5.64541148E-02       5.25679535E-02       4.99456846E-02
     5.1000       5.66492040E-02       5.28778934E-02       5.03415795E-02
     5.2000       5.68332035E-02       5.31304447E-02       5.07253579E-02
     5.3000       5.70065186E-02       5.33904027E-02       5.10971795E-02
     5.4000       5.71695600E-02       5.36534388E-02       5.14572256E-02
     5.5000       5.73227389E-02       5.38719562E-02       5.18056979E-02
     5.6000       5.74664313E-02       5.40957695E-02       5.21428172E-02
     5.7000       5.76009878E-02       5.43051636E-02       5.24688221E-02
     5.8000       5.77267724E-02       5.45228850E-02       5.27839680E-02
     5.9000       5.78441255E-02       5.47153755E-02       5.30885260E-02
     6.0000       5.79533927E-02       5.49271691E-02       5.33827822E-02
     6.1000       5.80548754E-02       5.50791350E-02       5.36670361E-02
     6.2000       5.81488705E-02       5.52453407E-02       5.39416003E-02
     6.3000       5.82356603E-02       5.53871199E-02       5.42067993E-02
     6.4000       5.83155060E-02       5.55706325E-02       5.44629690E-02
     6.5000       5.83886671E-02       5.56787479E-02       5.47104559E-02
     6.6000       5.84553645E-02       5.58415680E-02       5.49496160E-02
     6.7000       5.85158088E-02       5.59607786E-02       5.51808149E-02
     6.8000       5.85702053E-02       5.60969762E-02       5.54044262E-02
     6.9000       5.86187715E-02       5.62393361E-02       5.56208315E-02
     7.0000       5.86617176E-02       5.63477282E-02       5.58304194E-02
     7.1000       5.86992496E-02       5.64891366E-02       5.60335851E-02
     7.2000       5.87315764E-02       5.65640445E-02       5.62307296E-02
     7.3000       5.87588851E-02       5.66927831E-02       5.64222592E-02
     7.4000       5.87813709E-02       5.68040251E-02       5.66085846E-02
     7.5000       5.87992114E-02       5.68728933E-02       5.67901203E-02
     7.6000       5.88125791E-02       5.69849558E-02       5.69672840E-02
     7.7000       5.88216569E-02       5.70595799E-02       5.71404959E-02
     7.8000       5.88266177E-02       5.70926527E-02       5.73101778E-02
     7.9000       5.88276239E-02       5.71866017E-02       5.74767522E-02
     8.0000       5.88248346E-02       5.72486391E-02       5.76406417E-02
     8.1000       5.88184072E-02       5.73083292E-02       5.78022676E-02
     8.2000       5.88084989E-02       5.73521839E-02       5.79620494E-02
     8.3000       5.87952555E-02       5.73956046E-02       5.81204036E-02
     8.4000       5.87788230E-02       5.74612632E-02       5.82777422E-02
     8.5000       5.87593408E-02       5.74920278E-02       5.84344722E-02
     8.6000       5.87369545E-02       5.75440216E-02       5.85909934E-02
     8.7000       5.87118036E-02       5.75580645E-02       5.87476980E-02
     8.8000       5.86840203E-02       5.75935351E-02       5.89049682E-02
     8.9000       5.86537310E-02       5.76209037E-02       5.90631752E-02
     9.0000       5.86210659E-02       5.76564905E-02       5.92226772E-02
     9.1000       5.85861471E-02       5.76729858E-02       5.93838180E-02
     9.2000       5.85490964E-02       5.76762965E-02       5.95469249E-02
     9.3000       5.85100303E-02       5.76919893E-02       5.97123069E-02
     9.4000       5.84690585E-02       5.77031464E-02       5.98802524E-02
     9.5000       5.84262939E-02       5.77030556E-02       6.00510274E-02
     9.6000       5.83818406E-02       5.77008464E-02       6.02248733E-02
     9.7000       5.83358052E-02       5.76983720E-02       6.04020043E-02
     9.8000       5.82882912E-02       5.77114445E-02       6.05826060E-02
     9.9000       5.82393896E-02       5.76963060E-02       6.07668324E-02
    10.0000       5.81891848E-02       5.76821955E-02       6.09548038E-02
    10.1000       5.81377688E-02       5.76699742E-02       6.11466053E-02
    10.2000       5.80852259E-02       5.76583344E-02       6.13422838E-02
    10.3000       5.80316319E-02       5.76416390E-02       6.15418470E-02
    10.4000       5.79770543E-02       5.76161573E-02       6.17452607E-02
    10.5000       5.79215728E-02       5.75945661E-02       6.19524483E-02
