Ra,Pr,Ek,AR,Nx,Ny,Nz,time,frame,field_path,inertia_bulk,coriolis_bulk,viscous_bulk,buoyancy_bulk,drag_bulk,local_Ro_force,buoyancy_power_bulk,viscous_dissipation_bulk,drag_dissipation_bulk,regime,pressure_plane,coriolis_plane,inertia_plane,viscous_plane,cp_residual_plane,cp_residual_over_coriolis,pressure_plane_z
8000000.0,0.7,,16,384,384,64,1150.0,115,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00115.h5,0.012462790924914447,0.0,0.002108552093495157,0.008938911445436975,0.0,inf,5.641209640534848e-05,5.5501566457265035e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0026124915699098747,0.0,0.000584417446308599,0.001525665461598755,0.0026124915699098747,2.6124915699098746e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1170.0,117,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00117.h5,0.01254239723438406,0.0,0.0021082313700950136,0.009247611963999782,0.0,inf,5.097658193401473e-05,5.0953503410497415e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002329995277263514,0.0,0.0008023076193310079,0.0015677200352504088,0.002329995277263514,2.3299952772635136e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1190.0,119,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00119.h5,0.011981064824641962,0.0,0.0019312865251807547,0.009579624832235721,0.0,inf,5.860432590019741e-05,4.6882535011784e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002289838372917458,0.0,0.0004422114639281512,0.0012727940744644765,0.002289838372917458,2.2898383729174578e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1210.0,121,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00121.h5,0.012097432668928145,0.0,0.0019838971994558955,0.009730569066046139,0.0,inf,6.426467993841652e-05,4.866769608995083e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0021675125884038676,0.0,0.0004325676041321949,0.0011992799596660443,0.0021675125884038676,2.1675125884038675e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1230.0,123,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00123.h5,0.011945516453296383,0.0,0.0019747411629977185,0.00947271016616466,0.0,inf,6.427217092543822e-05,5.1491196442596706e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0024988020425906077,0.0,0.00039469019702842705,0.0012304083178650217,0.0024988020425906077,2.4988020425906075e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1250.0,125,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00125.h5,0.012061961499539971,0.0,0.0019557142922126385,0.008985634531143944,0.0,inf,5.1564963153964844e-05,4.989969752022578e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0023751666564173868,0.0,0.00047529186075931173,0.0014089793473005877,0.0023751666564173868,2.3751666564173865e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1270.0,127,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00127.h5,0.012796179325683825,0.0,0.002033216660812185,0.009930593951265639,0.0,inf,6.601304920145149e-05,5.347743867447298e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0022367840647166343,0.0,0.000492313783212078,0.001295176814228328,0.0022367840647166343,2.236784064716634e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1290.0,129,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00129.h5,0.013492353162344884,0.0,0.002139024381979096,0.010103976422802238,0.0,inf,6.657256218422737e-05,5.5901909310833525e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.00228624124328327,0.0,0.00047020227030378133,0.00124825391097581,0.00228624124328327,2.2862412432832696e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1310.0,131,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00131.h5,0.014295648947612543,0.0,0.0022834123585722525,0.010487665399777885,0.0,inf,7.239128770273741e-05,5.9803318034322554e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0027022744173162312,0.0,0.0005090564004912265,0.0013274801259037295,0.0027022744173162312,2.702274417316231e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1330.0,133,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00133.h5,0.016161182795886818,0.0,0.002517766022746665,0.010442855971699744,0.0,inf,6.0395055062166334e-05,6.623529774683933e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0029098253709136535,0.0,0.0008040586786192841,0.0016492132826278283,0.0029098253709136535,2.9098253709136534e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1350.0,135,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00135.h5,0.01390654310747552,0.0,0.002260273815741807,0.009012109222684793,0.0,inf,4.748531868417378e-05,5.662357170672759e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002581118141016838,0.0,0.0007502868865970255,0.0015606435973220553,0.002581118141016838,2.5811181410168374e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1370.0,137,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00137.h5,0.012958440762987251,0.0,0.0022018638226410834,0.009287919153591171,0.0,inf,5.7789850597312005e-05,5.2198394168370284e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002269295650217679,0.0,0.0007629545421118263,0.0014489508936439749,0.002269295650217679,2.2692956502176787e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1390.0,139,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00139.h5,0.012283652855889643,0.0,0.0019969645473156975,0.009686186584147112,0.0,inf,6.811634878557979e-05,4.873272031998414e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002534326248909337,0.0,0.00044283169667913813,0.0013313813762330456,0.002534326248909337,2.5343262489093366e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1410.0,141,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00141.h5,0.013090043992526012,0.0,0.001983674242622744,0.009743121646525618,0.0,inf,6.62213158533404e-05,4.920255171425262e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0027731594198967895,0.0,0.0005040173078018478,0.0014807277450751006,0.0027731594198967895,2.773159419896789e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1430.0,143,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00143.h5,0.012312557215072156,0.0,0.002034011043784474,0.009588326942327398,0.0,inf,6.108642968104392e-05,5.1635908673296095e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0027247282195373528,0.0,0.0004621102960438691,0.0015000323329480512,0.0027247282195373528,2.7247282195373523e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1450.0,145,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00145.h5,0.012937619020133472,0.0,0.0020341212870539005,0.009893611208013605,0.0,inf,7.172058440171468e-05,5.355411135233202e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002755028716787298,0.0,0.0005443764013333361,0.0014491069992991319,0.002755028716787298,2.7550287167872977e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1470.0,147,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00147.h5,0.012244025916658477,0.0,0.002003607209389526,0.008920632835365056,0.0,inf,5.408998160362285e-05,5.2896993617584684e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002625829057413413,0.0,0.000588707325187426,0.0014063070280095616,0.002625829057413413,2.6258290574134127e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1490.0,149,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00149.h5,0.012950105294490677,0.0,0.0021255955477554045,0.009275263389257535,0.0,inf,4.962910311089822e-05,5.191880924455824e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.002620825396542202,0.0,0.0018361042870182582,0.0017528870033782385,0.002620825396542202,2.620825396542202e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1510.0,151,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00151.h5,0.011818277710995785,0.0,0.0019830756025709857,0.00928470601194152,0.0,inf,5.768056981138963e-05,4.90603656086583e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0022134247974038676,0.0,0.000787495541404216,0.0013354897091474793,0.0022134247974038676,2.2134247974038674e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1530.0,153,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00153.h5,0.0119990489128052,0.0,0.0020509569964275855,0.009541209252358218,0.0,inf,5.37592318231768e-05,4.896753986617546e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0022005132445703647,0.0,0.00035611409993145757,0.0012228488117700092,0.0022005132445703647,2.2005132445703644e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1550.0,155,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00155.h5,0.014530017172457619,0.0,0.0022876557398042795,0.010734198510905457,0.0,inf,8.252052046067937e-05,5.580646126202329e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0027753016986519583,0.0,0.0003971652936075142,0.0012810122730107637,0.0027753016986519583,2.7753016986519583e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1570.0,157,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00157.h5,0.013985982194235223,0.0,0.0022141465977283735,0.00974397409946515,0.0,inf,6.788905502075793e-05,5.8326790828088464e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0031597003943736293,0.0,0.00047020930045690433,0.0014445345274774928,0.0031597003943736293,3.159700394373629e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1590.0,159,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00159.h5,0.013141440390402381,0.0,0.00209290737707432,0.00856185141925055,0.0,inf,5.008631086975717e-05,5.355377417214798e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0029716031838175378,0.0,0.000666906593872254,0.0016926306790924078,0.0029716031838175378,2.9716031838175377e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1610.0,161,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00161.h5,0.012716712077943327,0.0,0.0020337008511580506,0.008555854196061008,0.0,inf,4.256679683602339e-05,5.0347966935368746e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0026002064582608666,0.0,0.0007536242658188034,0.0016178000844169964,0.0026002064582608666,2.600206458260866e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1630.0,163,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00163.h5,0.013124538249685454,0.0,0.0021688074957397405,0.009370707779606715,0.0,inf,4.83629103501002e-05,4.966898316044209e-05,0.0,nonrotating: inertia-buoyancy-viscous,0.0023721349312329975,0.0,0.0005282000958457135,0.0013584307987193074,0.0023721349312329975,2.3721349312329973e+27,0.04833588103373401
8000000.0,0.7,,16,384,384,64,1640.0,164,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/norotating/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run/movie/field00164.h5,0.012034631052576229,0.0,0.00202309175113938,0.009840673737912512,0.0,inf,7.36677587561433e-05,4.817259648845624e-05,0.0,nonrotating: inertia-buoyancy-viscous,,,,,,,
