time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
0.1,3.757671705e-12,0.10237682589972745,0.10350821143197594
0.2,1.16094875e-11,0.10517558408685336,0.10636500677346572
0.3,2.059824185e-11,0.10810985801468452,0.10941947866454174
0.4,2.94014223e-11,0.11119103344331606,0.11263924231149378
0.5,3.745063195e-11,0.11442557639874762,0.11602237882952893
0.6,4.4542957e-11,0.11781793914608785,0.11956980996193181
0.7,5.06551255e-11,0.12137097236651062,0.12328192338123589
0.8,5.5849371e-11,0.125086017520079,0.12715782184857927
0.9,6.02242225e-11,0.12896292255370861,0.1311951108420414
1.0,6.3888643e-11,0.13300004441444158,0.1353898394947011
1.1,6.6948781e-11,0.1371942496777652,0.1397365093910961
1.2,6.9501654e-11,0.1415409403086717,0.14422812294774975
1.3,7.1632656e-11,0.14603409198908857,0.1488562732627211
1.4,7.3415124e-11,0.15066633077273928,0.15361125909789583
1.5,7.49109695e-11,0.15542903235947123,0.1584822388170264
1.6,7.61717965e-11,0.16031245341382852,0.16345740066005382
1.7,7.72402015e-11,0.16530588864468482,0.1685241650616746
1.8,7.8151062e-11,0.17039785113266154,0.17366939388141148
1.9,7.89327465e-11,0.17557626773719093,0.1788796096867805
2.0,7.960819e-11,0.18082868769826826,0.18414121880636958
2.1,8.0195833e-11,0.18614248683997436,0.18944072181654628
2.2,8.0710427e-11,0.19150507680054635,0.19476491586002462
2.3,8.11637095e-11,0.19690409666952932,0.20010107371664634
2.4,8.1564975e-11,0.20232758891696526,0.20543710465292483
2.5,8.19215435e-11,0.2077641539597513,0.21076168197070688
2.6,8.2239153e-11,0.21320308399348697,0.21606434856468573
2.7,8.2522278e-11,0.2186344660367131,0.22133559106398784
2.8,8.27743905e-11,0.22404925670081713,0.22656688569942535
2.9,8.2998177e-11,0.22943933748206358,0.23175072217960074
3.0,8.31957075e-11,0.23479753800937997,0.23688060117763216
3.1,8.33685795e-11,0.2401176404425862,0.2419510117116867
