Ra,Ek,Ek_label,AR,beta,qbot,Nx,Ny,Nz,time_at_active_scan,time_in_reduced_series,seconds_since_write_at_scan,status,reason,run_path,K_mean_100,K_normalized_drift_100,K_half_shift_100,K_block_cv_100,K_window_start_100,K_window_end_100,K_n_blocks_100,K_mean_200,K_normalized_drift_200,K_half_shift_200,K_block_cv_200,K_window_start_200,K_window_end_200,K_n_blocks_200,mprime2_mean_100,mprime2_normalized_drift_100,mprime2_half_shift_100,mprime2_block_cv_100,mprime2_window_start_100,mprime2_window_end_100,mprime2_n_blocks_100,mprime2_mean_200,mprime2_normalized_drift_200,mprime2_half_shift_200,mprime2_block_cv_200,mprime2_window_start_200,mprime2_window_end_200,mprime2_n_blocks_200,two_pi_Lm_mean_100,two_pi_Lm_normalized_drift_100,two_pi_Lm_half_shift_100,two_pi_Lm_block_cv_100,two_pi_Lm_window_start_100,two_pi_Lm_window_end_100,two_pi_Lm_n_blocks_100,two_pi_Lm_mean_200,two_pi_Lm_normalized_drift_200,two_pi_Lm_half_shift_200,two_pi_Lm_block_cv_200,two_pi_Lm_window_start_200,two_pi_Lm_window_end_200,two_pi_Lm_n_blocks_200
8000000.0,0.04999999999999675,0.05,16.0,1.02,0.5,385,385,65,841.302,947.8,13.121214389801025,仍明显演化,最近窗口仍有显著系统漂移或重组,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-2/AR16/Beta1p02/qbot0p5_qtop0p004978/N385x385x65/run,0.0024287099913051784,0.10818139760990629,0.06632869580424015,0.03896630372368923,847.8,947.8,11,0.002226506719579422,0.349736651453541,0.18532827555123485,0.11434164094182578,747.8,947.8,21,0.004748775986227394,0.04344856551578989,0.01759056194317612,0.02215477137340521,847.8,947.8,11,0.004548059678170892,0.1531690213006015,0.09009020963511519,0.05157816257398394,747.8,947.8,21,6.997188383140308,0.0506009955995686,0.02727896373408195,0.029623210515621362,847.8,947.8,11,6.759188559813564,0.1469707070156141,0.06858228120187633,0.05300434346369267,747.8,947.8,21
