case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek3e-2,0.03000000000000819,7.853981633974483,1.5358806054308875e-05,5.232590413176892e-07,2.1340813524273096e-06,-2.531955020940586e-06,2.8435348985953618e-08,9.695002381845872e-08
Ek3e-2,0.03000000000000819,8.246680715673207,1.4747346762582293e-05,6.234257820168426e-07,2.206118529258636e-06,-2.5720547249936836e-06,3.3374665156752634e-08,2.241149211250423e-07
Ek3e-2,0.03000000000000819,8.63937979737193,1.1642454957122314e-05,4.90181849516317e-07,1.8216442561693715e-06,-2.1519642516711e-06,1.4806826422685917e-08,1.450550275919028e-07
Ek3e-2,0.03000000000000819,9.032078879070655,1.0366657667513817e-05,5.081715788723849e-07,1.698552588174334e-06,-1.9685490983810317e-06,-6.009671756011744e-09,2.4418474042169863e-07
Ek3e-2,0.03000000000000819,9.42477796076938,9.480497884889564e-06,5.063068220171076e-07,1.6227068279001328e-06,-1.967976313068338e-06,-4.3185561144178594e-09,1.6535589296332035e-07
Ek3e-2,0.03000000000000819,9.817477042468104,8.908034672348829e-06,5.282046437080197e-07,1.5106928939939378e-06,-1.940165764353738e-06,-1.2488190610637617e-08,1.1121996395885706e-07
Ek3e-2,0.03000000000000819,10.210176124166829,8.253872887128521e-06,6.345024396497279e-07,1.3602043278942439e-06,-1.8862050668424316e-06,9.159532080209039e-09,9.934216862133088e-08
Ek3e-2,0.03000000000000819,10.602875205865551,6.637655177867859e-06,5.830940554040294e-07,1.145038592038691e-06,-1.5884637705276395e-06,1.41889605166199e-08,1.2547991639846142e-07
Ek3e-2,0.03000000000000819,10.995574287564276,5.841431876075019e-06,5.471279485722272e-07,9.865078773363524e-07,-1.4863087641640496e-06,1.8309726954210887e-08,2.901733479031897e-08
Ek3e-2,0.03000000000000819,11.388273369263,5.787485741034295e-06,5.486407049450646e-07,1.0289281555994187e-06,-1.5514133234749263e-06,1.4749432750276558e-08,1.1406104319280544e-08
Ek3e-2,0.03000000000000819,11.780972450961723,5.0078928986298565e-06,7.681870399393077e-07,8.579191303955374e-07,-1.3987420376121399e-06,1.3578838577952608e-08,2.1378529414475246e-07
Ek3e-2,0.03000000000000819,12.173671532660448,4.943501611274566e-06,6.392352804121694e-07,8.780359118244668e-07,-1.4657393200536986e-06,9.082873360863899e-09,4.244899882207367e-08
Ek3e-2,0.03000000000000819,12.566370614359172,4.270402721179263e-06,6.321004994442801e-07,7.514470689834276e-07,-1.3263633599983966e-06,8.183844104017895e-09,4.9000364325293295e-08
Ek3e-2,0.03000000000000819,12.959069696057897,3.8963492361734255e-06,6.370942202689427e-07,7.292330856573382e-07,-1.2570483601625603e-06,1.1820699742906797e-08,9.745824602081381e-08
Ek3e-2,0.03000000000000819,13.351768777756622,3.821725155483486e-06,5.979527587068588e-07,7.167012875746887e-07,-1.2890404942503001e-06,9.381541637264811e-09,1.6232010393982707e-08
Ek3e-2,0.03000000000000819,13.744467859455344,3.0341750114805707e-06,6.550729744062598e-07,5.787374880887862e-07,-1.098707337863308e-06,4.797428298192636e-09,1.3030569633354539e-07
Ek3e-2,0.03000000000000819,14.137166941154069,3.0252344495583313e-06,5.774946988123374e-07,5.864317734219204e-07,-1.1183094591958108e-06,6.8076620417994285e-09,3.880935099664763e-08
Ek3e-2,0.03000000000000819,14.529866022852794,2.674635251321479e-06,4.5725738647405533e-07,5.04889366637567e-07,-1.021714428577193e-06,4.9982864773917905e-09,-6.456596194296258e-08
Ek3e-2,0.03000000000000819,14.922565104551516,2.6842502969471285e-06,5.354824542492361e-07,5.314510674809682e-07,-1.0893792138809371e-06,5.903367097207426e-09,-2.8349059247940255e-08
Ek3e-2,0.03000000000000819,15.315264186250241,2.3706791099513268e-06,5.211824035308396e-07,4.6868393996019907e-07,-9.84726686775e-07,6.325793215101707e-09,-1.1861364990634358e-09
Ek3e-2,0.03000000000000819,15.707963267948966,2.0680578852356684e-06,5.331063447146544e-07,4.0652295701461947e-07,-8.895043943826324e-07,4.421249715310432e-09,4.5703657631331014e-08
Ek3e-2,0.03000000000000819,16.10066234964769,2.0516526289772595e-06,6.15513798100068e-07,4.246781654458823e-07,-9.365311177876408e-07,6.4506164013439645e-09,9.721022935696568e-08
Ek3e-2,0.03000000000000819,16.493361431346415,1.8254608477466321e-06,5.794114600860098e-07,3.720270692147697e-07,-8.512958880922964e-07,7.663735590316848e-09,9.247890561816622e-08
Ek3e-2,0.03000000000000819,16.886060513045138,1.8106895455304973e-06,5.825076011054346e-07,3.7990161723305365e-07,-8.785486409597169e-07,5.8976907264648214e-09,7.79628866523067e-08
Ek3e-2,0.03000000000000819,17.27875959474386,1.605674884393347e-06,5.1065059910127e-07,3.27936302864321e-07,-7.886789183981639e-07,5.106505386619262e-09,4.480147818080768e-08
Ek3e-2,0.03000000000000819,17.671458676442587,1.4203979067492458e-06,5.000437129023991e-07,2.843612479672011e-07,-7.2568163837544e-07,4.5897788470160236e-09,5.413354364714423e-08
Ek3e-2,0.03000000000000819,18.06415775814131,1.3974647615202465e-06,5.009986332326365e-07,2.928389520997296e-07,-7.492114748059219e-07,5.089106456637961e-09,3.9537004069806374e-08
Ek3e-2,0.03000000000000819,18.456856839840036,1.3208262842804132e-06,5.158507476351794e-07,2.763589798910113e-07,-7.198159708394974e-07,5.887660033811144e-09,6.6506096652882e-08
Ek3e-2,0.03000000000000819,18.84955592153876,1.2723679185218299e-06,5.036118030163876e-07,2.752041528352419e-07,-7.247542533167018e-07,3.6018186347156047e-09,5.04598839002122e-08
Ek3e-2,0.03000000000000819,19.24225500323748,1.1589163830694206e-06,4.635669380744643e-07,2.575647326173142e-07,-6.89123202126772e-07,4.576985160033803e-09,2.7431483404972624e-08
Ek3e-2,0.03000000000000819,19.634954084936208,1.1583974596625674e-06,4.892203073848511e-07,2.688239950264594e-07,-7.178177523450089e-07,4.434186491514542e-09,3.579236357478708e-08
Ek3e-2,0.03000000000000819,20.02765316663493,1.0256673205386444e-06,3.9843540539678683e-07,2.3352996897629347e-07,-6.522626876631791e-07,2.2281956354941162e-09,-2.252550892559288e-08
Ek3e-2,0.03000000000000819,20.420352248333657,9.053294268501285e-07,4.287078056906266e-07,2.1037976347655455e-07,-5.997340976032773e-07,2.519498202329244e-09,3.683397336157467e-08
Ek3e-2,0.03000000000000819,20.81305133003238,9.4293902461556e-07,4.4075348530809205e-07,2.232422669655286e-07,-6.361845632360601e-07,3.6728280291630224e-09,2.4138361008397604e-08
Ek3e-2,0.03000000000000819,21.205750411731103,8.489414603724953e-07,4.2917691948829007e-07,2.066075681009309e-07,-5.937463506942223e-07,3.5566945812336937e-09,3.8481442313764966e-08
Ek3e-2,0.03000000000000819,21.59844949342983,9.154033408398336e-07,4.5364868544984965e-07,2.2455741549670985e-07,-6.568238626610045e-07,3.5768216078131417e-09,1.7805416677741958e-08
Ek3e-2,0.03000000000000819,21.991148575128552,7.500077183344166e-07,4.339676452994765e-07,1.8468513353433773e-07,-5.576257931593307e-07,1.7028772002140892e-09,5.932410847426944e-08
Ek3e-2,0.03000000000000819,22.383847656827275,7.41471265221515e-07,4.0870857687291423e-07,1.8335854935778793e-07,-5.696893993857217e-07,3.135436928611069e-09,1.92422899163696e-08
Ek3e-2,0.03000000000000819,22.776546738526,6.964149132368181e-07,4.151614499128046e-07,1.7351089406578845e-07,-5.52991992606892e-07,2.813893482303784e-09,3.286645788939726e-08
Ek3e-2,0.03000000000000819,23.169245820224724,6.645256588432821e-07,4.085417519625536e-07,1.7280873515942977e-07,-5.376613057441316e-07,2.7149257105035313e-09,4.097425566734837e-08
Ek3e-2,0.03000000000000819,23.561944901923447,6.724983388585661e-07,3.611727795766885e-07,1.7884524962404725e-07,-5.521401799990662e-07,3.463625024660767e-09,-1.558577582299117e-08
Ek3e-2,0.03000000000000819,23.954643983622173,6.30846383354022e-07,3.656500122310165e-07,1.6601705932462728e-07,-5.290333501763011e-07,3.6354860192894397e-09,-1.0017646399466713e-09
Ek3e-2,0.03000000000000819,24.347343065320896,5.764868509595792e-07,3.645190355491795e-07,1.518332820327414e-07,-4.986243205773263e-07,2.1530092561786156e-09,1.557498774841577e-08
Ek3e-2,0.03000000000000819,24.740042147019622,5.467493270464524e-07,3.375826689975133e-07,1.4506046530650133e-07,-4.843077123669437e-07,1.9569942471107284e-09,-3.621572310039731e-09
Ek3e-2,0.03000000000000819,25.132741228718345,5.157403330739195e-07,3.350373178044736e-07,1.346397970980793e-07,-4.6234432140895677e-07,2.009046526869212e-09,5.3237469667270294e-09
Ek3e-2,0.03000000000000819,25.525440310417068,5.315347578162711e-07,3.5942860121607667e-07,1.4163914779961932e-07,-4.932824064346093e-07,1.7628161387517105e-09,6.022526442334844e-09
Ek3e-2,0.03000000000000819,25.918139392115794,4.641571703249032e-07,3.281156788123933e-07,1.2355045139331314e-07,-4.422464494019977e-07,2.112576373229232e-09,7.307104430479507e-09
Ek3e-2,0.03000000000000819,26.310838473814517,4.508571869657398e-07,3.293351345649154e-07,1.1817995252162336e-07,-4.3966400179696495e-07,1.8711478709327854e-09,5.979937418640965e-09
Ek3e-2,0.03000000000000819,26.703537555513243,4.458059870599127e-07,3.5286131070498577e-07,1.219665184311927e-07,-4.5101322116515983e-07,2.0124235487614387e-09,2.1802184422257208e-08
Ek3e-2,0.03000000000000819,27.096236637211966,3.9158453951007685e-07,2.965068494978664e-07,1.1021686040729506e-07,-4.075692764649882e-07,1.1826743066610606e-09,-2.0282408664878668e-09
Ek3e-2,0.03000000000000819,27.48893571891069,3.952544473147802e-07,3.135709638166669e-07,1.093562811290127e-07,-4.210301279559049e-07,1.2384326667064682e-09,6.586843230682638e-10
Ek3e-2,0.03000000000000819,27.881634800609415,3.623464816659965e-07,3.0106150866027286e-07,1.0253916786160974e-07,-3.976833415107987e-07,1.2642408917349402e-09,4.65309411934892e-09
Ek3e-2,0.03000000000000819,28.274333882308138,3.795162869819145e-07,3.346435662626823e-07,1.0749267667056513e-07,-4.247617525096303e-07,1.5782997922041438e-09,1.5796190631413007e-08
Ek3e-2,0.03000000000000819,28.66703296400686,3.46713308003222e-07,2.9303298576266264e-07,1.0071015246257046e-07,-3.9857480507062234e-07,1.3073810497771176e-09,-6.139047895166377e-09
Ek3e-2,0.03000000000000819,29.059732045705587,3.2962011497203865e-07,2.918735778247963e-07,9.416885046407728e-08,-3.863660227018338e-07,1.1739482568394864e-09,-1.4975426697996594e-09
Ek3e-2,0.03000000000000819,29.45243112740431,3.180187851007528e-07,2.9120561181269665e-07,9.228711131740522e-08,-3.817940121896866e-07,1.1592523754653135e-09,5.394585649498938e-10
Ek3e-2,0.03000000000000819,29.845130209103033,3.067860094197262e-07,2.705165235641949e-07,8.903547135253296e-08,-3.723387663050624e-07,1.3476657953812667e-09,-1.4134437183715788e-08
Ek3e-2,0.03000000000000819,30.23782929080176,2.9648546423444923e-07,2.8539663265463636e-07,8.591046036342407e-08,-3.6946540887221926e-07,8.45338318505453e-10,9.963458273356635e-10
Ek3e-2,0.03000000000000819,30.630528372500482,2.690484821083062e-07,2.6453764754035196e-07,7.928368525640863e-08,-3.440289328644209e-07,6.441280026705159e-10,-8.51728070330822e-10
Ek3e-2,0.03000000000000819,31.02322745419921,2.638754199064392e-07,2.7542725718090424e-07,7.930121840995659e-08,-3.4509274372765755e-07,8.632485345860635e-10,8.772483328617218e-09
Ek3e-2,0.03000000000000819,31.41592653589793,2.648449118130979e-07,2.732301979340491e-07,8.016019386934853e-08,-3.52975127312006e-07,6.24725625749369e-10,-2.0946113435779063e-10
Ek3e-2,0.03000000000000819,31.808625617596654,2.440076324311481e-07,2.619039422366901e-07,7.429403195677805e-08,-3.3303459213907364e-07,7.888747601231984e-10,2.3745072942713212e-09
Ek3e-2,0.03000000000000819,32.20132469929538,2.464714492609437e-07,2.602020036009433e-07,7.676326194393183e-08,-3.422586682400723e-07,7.257300169774437e-10,-6.019132712174622e-09
Ek3e-2,0.03000000000000819,32.59402378099411,2.2096591146007496e-07,2.400095508800497e-07,6.872425515945083e-08,-3.14621729922404e-07,6.565753237483889e-10,-6.544499206651744e-09
Ek3e-2,0.03000000000000819,32.98672286269283,2.1967940466487706e-07,2.457639635637968e-07,6.818388013060021e-08,-3.1750350327671913e-07,4.0662745119619585e-10,-3.962287033518314e-09
Ek3e-2,0.03000000000000819,33.37942194439155,2.1466302770924908e-07,2.499887539645315e-07,6.742080473599567e-08,-3.1574498868057846e-07,6.565815249997302e-10,1.0079884949489915e-09
Ek3e-2,0.03000000000000819,33.772121026090275,2.0042900702272192e-07,2.2834817459941067e-07,6.229187765006137e-08,-2.99975827522118e-07,6.735152847777437e-10,-1.0009290557423702e-08
Ek3e-2,0.03000000000000819,34.164820107789,1.9960832084931225e-07,2.2807807047524255e-07,6.380274593406183e-08,-3.042493252152246e-07,6.72814809952169e-10,-1.3041323615872345e-08
Ek3e-2,0.03000000000000819,34.55751918948772,1.7932189368930713e-07,2.2579069136984728e-07,5.651666023364548e-08,-2.778141255205693e-07,4.5670339971363486e-10,4.0365226832097374e-09
Ek3e-2,0.03000000000000819,34.95021827118645,1.914570900159007e-07,2.3597329902314858e-07,6.135361612731325e-08,-3.0265678022601243e-07,4.688687895062411e-10,-5.798733865056811e-09
Ek3e-2,0.03000000000000819,35.34291735288517,1.6935093609499906e-07,2.140527124920981e-07,5.302057924042435e-08,-2.723521232937377e-07,5.681941807072735e-10,-5.8470257419225045e-09
Ek3e-2,0.03000000000000819,35.735616434583896,1.66722745368402e-07,2.2043483023165797e-07,5.131305511224602e-08,-2.7250785214484474e-07,4.1321656847473124e-10,-1.173183369415478e-09
Ek3e-2,0.03000000000000819,36.12831551628262,1.611992281559157e-07,2.1787360114707207e-07,5.032042424565603e-08,-2.6872244081789655e-07,5.729790061492181e-10,-1.10139443131771e-09
Ek3e-2,0.03000000000000819,36.52101459798134,1.5221043404206662e-07,2.1016974369598842e-07,4.7948185750129304e-08,-2.5905501444291285e-07,6.428175570150298e-10,-1.5799025538101427e-09
Ek3e-2,0.03000000000000819,36.91371367968007,1.4957750470300756e-07,2.101763470241164e-07,4.602542438900521e-08,-2.5684717720366087e-07,7.591020570874396e-10,-1.404507847626734e-09
Ek3e-2,0.03000000000000819,37.306412761378795,1.3898216606614217e-07,1.9240736577132018e-07,4.49673833409269e-08,-2.443974737186919e-07,6.07285579491602e-10,-7.630010185936382e-09
Ek3e-2,0.03000000000000819,37.69911184307752,1.3589764166743394e-07,1.8199478298434057e-07,4.3777593187003457e-08,-2.426222151599011e-07,6.63020362203001e-10,-1.7512859350760136e-08
Ek3e-2,0.03000000000000819,38.09181092477624,1.3467411721381434e-07,1.991702805188889e-07,4.2439723696753833e-08,-2.443675815028665e-07,6.876146563189632e-10,-3.445191943542705e-09
Ek3e-2,0.03000000000000819,38.48451000647496,1.214324800582006e-07,1.8509079132050354e-07,3.904708322160203e-08,-2.254520487660723e-07,5.107932816627244e-10,-1.8249675056294624e-09
Ek3e-2,0.03000000000000819,38.87720908817369,1.2137013639947701e-07,1.8957793764158904e-07,3.846378134758952e-08,-2.2841504287602902e-07,4.742168299986542e-10,-8.475407168491179e-10
Ek3e-2,0.03000000000000819,39.269908169872416,1.1003607839386281e-07,1.6904545773014908e-07,3.536476352715491e-08,-2.1069722750399117e-07,5.074764022817512e-10,-6.7944826489688775e-09
Ek3e-2,0.03000000000000819,39.66260725157114,1.1586760517817313e-07,1.8533776276168016e-07,3.725400097855212e-08,-2.2594516325796564e-07,4.4659922349917637e-10,-3.79999874123251e-09
Ek3e-2,0.03000000000000819,40.05530633326986,1.0868223867595262e-07,1.804548568033778e-07,3.454393906215464e-08,-2.1419821850381106e-07,3.7833566905983396e-10,4.222416926615454e-10
Ek3e-2,0.03000000000000819,40.448005414968584,9.973296176940305e-08,1.647981118808551e-07,3.195839252230706e-08,-1.9947307758079214e-07,3.1510153252924666e-10,-3.0316747101592255e-09
Ek3e-2,0.03000000000000819,40.840704496667314,1.028809112000169e-07,1.7419167197473142e-07,3.3075216728612235e-08,-2.0994005819843926e-07,3.649239997612496e-10,-3.0380934948567896e-09
Ek3e-2,0.03000000000000819,41.23340357836604,9.40060048737774e-08,1.6527762830043637e-07,3.03600126964528e-08,-1.9521902257371754e-07,2.6264756452605754e-10,1.5597085864561012e-10
Ek3e-2,0.03000000000000819,41.62610266006476,9.780408457911713e-08,1.7487607137624918e-07,3.119622208291649e-08,-2.051243261824376e-07,3.4148286533635654e-10,6.064844113917449e-10
Ek3e-2,0.03000000000000819,42.01880174176348,9.099603732333497e-08,1.504551072208842e-07,2.935167797509476e-08,-1.9462232491151052e-07,3.7212692838012105e-10,-1.5187666643911693e-08
Ek3e-2,0.03000000000000819,42.411500823462205,8.443953306429932e-08,1.5585229205440655e-07,2.7147509068175536e-08,-1.8364245092271107e-07,3.918966478651392e-10,-1.0345464479940986e-09
Ek3e-2,0.03000000000000819,42.80419990516093,8.458976989747229e-08,1.5729101170040595e-07,2.7505865314390673e-08,-1.8628178541364135e-07,3.9663084128567904e-10,-1.881539240130439e-09
Ek3e-2,0.03000000000000819,43.19689898685966,7.94516663112206e-08,1.483811887147385e-07,2.5847280080157355e-08,-1.7844490258542293e-07,4.004533594189563e-10,-4.616887149946043e-09
Ek3e-2,0.03000000000000819,43.58959806855838,8.04299567469051e-08,1.5877335714895594e-07,2.5882457128295703e-08,-1.8266892307523923e-07,3.398482606914449e-10,1.6470429413209944e-09
Ek3e-2,0.03000000000000819,43.982297150257104,7.589307518064293e-08,1.4414207889619128e-07,2.5322614335171047e-08,-1.7586479153120023e-07,2.4507349126469613e-10,-6.645171791102596e-09
Ek3e-2,0.03000000000000819,44.374996231955826,7.284013335211406e-08,1.413089162020422e-07,2.4367607322290948e-08,-1.7121633436770014e-07,2.5996441139709694e-10,-5.79977525476404e-09
Ek3e-2,0.03000000000000819,44.76769531365455,7.200496977961146e-08,1.4256929017768576e-07,2.4408585933377425e-08,-1.7241518617408185e-07,2.7950510259150556e-10,-5.716815165610185e-09
Ek3e-2,0.03000000000000819,45.16039439535328,6.737463388407707e-08,1.384991195866957e-07,2.3108455570557264e-08,-1.6373104353547043e-07,2.4257066306947216e-10,-2.366039041286917e-09
Ek3e-2,0.03000000000000819,45.553093477052,6.476133942842083e-08,1.2883966533615756e-07,2.201992685473571e-08,-1.5905895054755195e-07,1.908514725829468e-10,-8.390209829241635e-09
Ek3e-2,0.03000000000000819,45.945792558750725,6.491131065670908e-08,1.3253030678100142e-07,2.234634737219537e-08,-1.61533252306906e-07,2.0045507288213893e-10,-6.857053226591384e-09
Ek3e-2,0.03000000000000819,46.33849164044945,6.207540216398948e-08,1.277662437495265e-07,2.0827565602643792e-08,-1.566093809140952e-07,1.982477296465019e-10,-8.213819291571404e-09
Ek3e-2,0.03000000000000819,46.73119072214817,5.906069445509852e-08,1.251406349453097e-07,1.9547847877019682e-08,-1.5151710057915892e-07,1.7113663039274398e-10,-6.9997543872222955e-09
Ek3e-2,0.03000000000000819,47.12388980384689,5.6038498023541185e-08,1.2972219728168925e-07,1.8721601721208862e-08,-1.4599237242327348e-07,1.8674890004486582e-10,2.26467767957979e-09
Ek3e-2,0.03000000000000819,47.51658888554562,5.409183917539558e-08,1.1847120595634854e-07,1.807328927549426e-08,-1.4243818174447702e-07,1.7769016949042447e-10,-6.07137668212465e-09
Ek3e-2,0.03000000000000819,47.909287967244346,5.471754505774844e-08,1.1808290321783965e-07,1.839188499160823e-08,-1.4636340318749736e-07,1.3886019429883773e-10,-1.0027475172348347e-08
Ek3e-2,0.03000000000000819,48.30198704894307,5.547620799930488e-08,1.3012663640570492e-07,1.8450106286605036e-08,-1.5047435586224652e-07,1.530466155808315e-10,-2.0506597855174062e-09
Ek3e-2,0.03000000000000819,48.69468613064179,4.862806244842163e-08,1.1784892820708578e-07,1.6377723766892408e-08,-1.3454965515985702e-07,1.6546489188031133e-10,-4.884680777591571e-10
Ek3e-2,0.03000000000000819,49.087385212340514,5.018955392061043e-08,1.256060351521795e-07,1.676749704251659e-08,-1.4057495569679487e-07,1.4622222118369755e-10,1.6523542767175408e-09
Ek3e-2,0.03000000000000819,49.480084294039244,4.428014690253817e-08,1.1368328178588319e-07,1.4733929808664542e-08,-1.2578465968175323e-07,9.697485773379294e-11,2.5355770550607612e-09
Ek3e-2,0.03000000000000819,49.87278337573797,4.5919510392493084e-08,1.1494645414779116e-07,1.523815271286509e-08,-1.3222780772152196e-07,9.326453328649051e-11,-2.136465394152225e-09
Ek3e-2,0.03000000000000819,50.26548245743669,4.4947937526538725e-08,1.155033140375313e-07,1.492390681587658e-08,-1.3119337916804734e-07,7.681225966581734e-11,-8.429705743052707e-10
Ek3e-2,0.03000000000000819,50.65818153913541,4.058530223380908e-08,1.0670952427656708e-07,1.353119271132417e-08,-1.2040333608160244e-07,1.2999509984848021e-10,-2.9261419355967306e-10
Ek3e-2,0.03000000000000819,51.050880620834135,4.081426334087297e-08,1.101014075417856e-07,1.3671032565102174e-08,-1.2286903838489796e-07,1.0365238184143634e-10,7.997493401483948e-10
Ek3e-2,0.03000000000000819,51.443579702532865,3.87512953804196e-08,1.0883813820667323e-07,1.3052446090311298e-08,-1.1805109036182806e-07,8.661295517500348e-11,3.752880979981479e-09
Ek3e-2,0.03000000000000819,51.83627878423159,3.9770863743839835e-08,1.1083781199454198e-07,1.3446875351080733e-08,-1.2245499513900181e-07,1.1515910708713686e-10,1.7145330995337971e-09
Ek3e-2,0.03000000000000819,52.22897786593031,3.7209191836967625e-08,9.9346669355625e-08,1.2471636248299311e-08,-1.1598317694691538e-07,1.2108310537483895e-10,-4.285954448365922e-09
Ek3e-2,0.03000000000000819,52.621676947629034,3.4096962293916534e-08,9.391770839217871e-08,1.1546848082429055e-08,-1.0797179976500975e-07,9.426461934611843e-11,-2.6015079097481004e-09
Ek3e-2,0.03000000000000819,53.01437602932776,3.6346094343661487e-08,9.913837679369286e-08,1.227667475374078e-08,-1.163573825359041e-07,1.0898588786542676e-10,-5.051316876335854e-09
Ek3e-2,0.03000000000000819,53.40707511102649,3.3462678656526115e-08,8.891987152405918e-08,1.1055972411612952e-08,-1.0877592828909201e-07,6.696226579371596e-11,-8.867046619213593e-09
Ek3e-2,0.03000000000000819,53.79977419272521,3.281110516295856e-08,9.443949826372842e-08,1.0806032660839481e-08,-1.0799369879528881e-07,9.871869339676248e-11,-2.8468865641176772e-09
Ek3e-2,0.03000000000000819,54.19247327442393,3.1596778006506e-08,8.682815370224648e-08,1.047972252618378e-08,-1.0536037206862415e-07,8.785610320384744e-11,-8.140351943397685e-09
Ek3e-2,0.03000000000000819,54.585172356122655,2.990316151791865e-08,8.380104011540285e-08,1.0089747086203888e-08,-1.0127700991174897e-07,6.825092534694232e-11,-7.454473635489184e-09
Ek3e-2,0.03000000000000819,54.97787143782138,3.0982178917113425e-08,9.069152677479765e-08,1.0250087288550547e-08,-1.060054205651721e-07,6.538981059636855e-11,-5.129196312420266e-09
Ek3e-2,0.03000000000000819,55.3705705195201,2.8582894479294613e-08,8.17763266848052e-08,9.464807940396059e-09,-9.905458954939032e-08,6.172971097762352e-11,-7.875184635166694e-09
Ek3e-2,0.03000000000000819,55.76326960121883,2.846535708929289e-08,8.053819231599812e-08,9.446537465394838e-09,-9.963031520640273e-08,4.5093704923282704e-11,-9.690679129933058e-09
Ek3e-2,0.03000000000000819,56.15596868291755,2.742965795300396e-08,8.403170376742067e-08,9.15617851494737e-09,-9.735256229640163e-08,3.120037234765898e-11,-4.195880386381236e-09
Ek3e-2,0.03000000000000819,56.548667764616276,2.6882949074297432e-08,8.220783553900377e-08,8.937593043696246e-09,-9.635122116984142e-08,9.286535031073861e-12,-5.215079122172476e-09
Ek3e-2,0.03000000000000819,56.941366846315,2.640339182378549e-08,8.028331833687143e-08,8.64274107986868e-09,-9.582156628274699e-08,2.1150477791793655e-11,-6.916657343798668e-09
