Ek,time,F_P_h
0.0002,1492.4,0.000364633267
0.0002,1492.5,0.000364660233
0.0002,1492.6,0.00036469527
0.0002,1492.7,0.000364733005
0.0002,1492.8,0.00036477893
0.0002,1492.9,0.0003648292
0.0002,1493.0,0.000364885931
0.0002,1493.1,0.000364949801
0.0002,1493.2,0.000365017188
0.0002,1493.3,0.00036509275
0.0002,1493.4,0.000365174311
0.0002,1493.5,0.000365260454
0.0002,1493.6,0.000365354501
0.0002,1493.7,0.000365455677
0.0002,1493.8,0.000365561831
0.0002,1493.9,0.000365674443
0.0002,1494.0,0.000365793538
0.0002,1494.1,0.000365920385
0.0002,1494.2,0.000366053299
0.0002,1494.3,0.000366192132
0.0002,1494.4,0.000366339554
0.0002,1494.5,0.000366493793
0.0002,1494.6,0.000366654199
0.0002,1494.7,0.000366823539
0.0002,1494.8,0.000366998632
0.0002,1494.9,0.000367179203
0.0002,1495.0,0.00036736908
0.0002,1495.1,0.000367566597
0.0002,1495.2,0.000367772116
0.0002,1495.3,0.000367984096
0.0002,1495.4,0.000368205284
0.0002,1495.5,0.000368433512
0.0002,1495.6,0.000368671046
0.0002,1495.7,0.000368915588
0.0002,1495.8,0.000369170107
0.0002,1495.9,0.000369432002
0.0002,1496.0,0.000369700597
0.0002,1496.1,0.000369981297
0.0002,1496.2,0.000370270941
0.0002,1496.3,0.000370569575
0.0002,1496.4,0.000370875129
0.0002,1496.5,0.000371191488
0.0002,1496.6,0.000371517049
0.0002,1496.7,0.000371852608
0.0002,1496.8,0.000372197014
0.0002,1496.9,0.000372551242
0.0002,1497.0,0.000372917132
0.0002,1497.1,0.000373292203
0.0002,1497.2,0.000373677864
0.0002,1497.3,0.000374075332
0.0002,1497.4,0.000374482602
0.0002,1497.5,0.000374898942
0.0002,1497.6,0.000375329289
0.0002,1497.7,0.000375768577
0.0002,1497.8,0.000376220826
0.0002,1497.9,0.000376683426
0.0002,1498.0,0.000377156027
0.0002,1498.1,0.000377643476
0.0002,1498.2,0.000378141781
0.0002,1498.3,0.000378651969
0.0002,1498.4,0.000379172552
0.0002,1498.5,0.000379707821
0.0002,1498.6,0.000380254826
0.0002,1498.7,0.000380813528
0.0002,1498.8,0.000381387793
0.0002,1498.9,0.000381970592
0.0002,1499.0,0.000382569173
0.0002,1499.1,0.000383180329
0.0002,1499.2,0.000383802292
0.0002,1499.3,0.000384440789
0.0002,1499.4,0.000385089576
0.0002,1499.5,0.000385755244
0.0002,1499.6,0.000386433056
0.0002,1499.7,0.000387125326
0.0002,1499.8,0.000387831412
0.0002,1499.9,0.000388551492
0.0002,1500.0,0.000389283692
0.0002,1500.1,0.00039003218
0.0002,1500.2,0.000390798438
0.0002,1500.3,0.000391575012
0.0002,1500.4,0.00039236789
0.0002,1500.5,0.000393175915
0.0002,1500.6,0.000393997994
0.0002,1500.7,0.000394837613
0.0002,1500.8,0.000395691177
0.0002,1500.9,0.000396560281
0.0002,1501.0,0.000397445906
0.0002,1501.1,0.00039834934
0.0002,1501.2,0.000399263558
0.0002,1501.3,0.000400198572
0.0002,1501.4,0.000401147369
0.0002,1501.5,0.000402117761
0.0002,1501.6,0.000403099135
0.0002,1501.7,0.000404100793
0.0002,1501.8,0.000405119357
0.0002,1501.9,0.000406153187
0.0002,1502.0,0.00040720723
0.0002,1502.1,0.000408277265
0.0002,1502.2,0.000409370479
0.0002,1502.3,0.000410475246
0.0002,1502.4,0.000411602384
0.0002,1502.5,0.000412745836
0.0002,1502.6,0.000413907997
0.0002,1502.7,0.000415086724
0.0002,1502.8,0.000416288788
0.0002,1502.9,0.000417510279
0.0002,1503.0,0.000418750339
0.0002,1503.1,0.000420010922
0.0002,1503.2,0.000421288859
0.0002,1503.3,0.000422589486
0.0002,1503.4,0.000423909119
0.0002,1503.5,0.000425250977
0.0002,1503.6,0.000426611041
0.0002,1503.7,0.000427994819
0.0002,1503.8,0.000429397905
0.0002,1503.9,0.000430822152
0.0002,1504.0,0.000432270175
0.0002,1504.1,0.000433740412
0.0002,1504.2,0.000435228766
0.0002,1504.3,0.000436740998
0.0002,1504.4,0.000438274944
0.0002,1504.5,0.000439834643
0.0002,1504.6,0.000441411027
0.0002,1504.7,0.000443016441
0.0002,1504.8,0.000444640892
0.0002,1504.9,0.000446290523
0.0002,1505.0,0.000447961511
0.0002,1505.1,0.000449659129
0.0002,1505.2,0.000451377937
0.0002,1505.3,0.000453122853
0.0002,1505.4,0.000454890459
0.0002,1505.5,0.000456685109
0.0002,1505.6,0.000458495911
0.0002,1505.7,0.000460340842
0.0002,1505.8,0.000462210184
0.0002,1505.9,0.000464099479
0.0002,1506.0,0.000466017199
0.0002,1506.1,0.000467959674
0.0002,1506.2,0.000469928238
0.0002,1506.3,0.000471926225
0.0002,1506.4,0.000473942228
0.0002,1506.5,0.000475983684
0.0002,1506.6,0.000478061481
0.0002,1506.7,0.000480158928
0.0002,1506.8,0.000482283916
0.0002,1506.9,0.000484437245
0.0002,1507.0,0.000486614928
0.0002,1507.1,0.000488825516
0.0002,1507.2,0.000491056862
0.0002,1507.3,0.00049331789
0.0002,1507.4,0.000495612145
0.0002,1507.5,0.000497926967
0.0002,1507.6,0.000500277373
0.0002,1507.7,0.000502650508
0.0002,1507.8,0.000505056761
0.0002,1507.9,0.000507484487
0.0002,1508.0,0.000509941508
0.0002,1508.1,0.00051243928
0.0002,1508.2,0.000514959865
0.0002,1508.3,0.000517510782
0.0002,1508.4,0.00052009509
0.0002,1508.5,0.000522708872
0.0002,1508.6,0.000525348253
0.0002,1508.7,0.000528026249
0.0002,1508.8,0.00053073312
0.0002,1508.9,0.000533466464
0.0002,1509.0,0.000536230675
0.0002,1509.1,0.000539040771
0.0002,1509.2,0.000541868251
0.0002,1509.3,0.000544739286
0.0002,1509.4,0.000547635565
0.0002,1509.5,0.000550570129
0.0002,1509.6,0.000553540936
0.0002,1509.7,0.000556543903
0.0002,1509.8,0.000559579781
0.0002,1509.9,0.000562654209
0.0002,1510.0,0.0005657562
0.0002,1510.1,0.000568895614
0.0002,1510.2,0.000572080634
0.0002,1510.3,0.000575289771
0.0002,1510.4,0.000578534791
0.0002,1510.5,0.0005818286
0.0002,1510.6,0.000585148019
0.0002,1510.7,0.000588507777
0.0002,1510.8,0.000591917377
0.0002,1510.9,0.000595350661
0.0002,1511.0,0.000598834685
0.0002,1511.1,0.000602345147
0.0002,1511.2,0.000605904956
0.0002,1511.3,0.000609504433
0.0002,1511.4,0.000613142158
0.0002,1511.5,0.000616819228
0.0002,1511.6,0.0006205357
0.0002,1511.7,0.000624300433
0.0002,1511.8,0.000628101434
0.0002,1511.9,0.000631955618
0.0002,1512.0,0.000635844576
0.0002,1512.1,0.000639770225
0.0002,1512.2,0.000643749393
0.0002,1512.3,0.000647779547
0.0002,1512.4,0.00065184324
0.0002,1512.5,0.000655960917
0.0002,1512.6,0.000660113518
0.0002,1512.7,0.000664331702
0.0002,1512.8,0.000668575054
0.0002,1512.9,0.00067289087
0.0002,1513.0,0.00067723606
0.0002,1513.1,0.000681643797
0.0002,1513.2,0.000686086367
0.0002,1513.3,0.000690597225
0.0002,1513.4,0.000695144193
0.0002,1513.5,0.00069975552
0.0002,1513.6,0.000704409318
0.0002,1513.7,0.000709124121
0.0002,1513.8,0.000713884956
0.0002,1513.9,0.000718708769
0.0002,1514.0,0.000723571036
0.0002,1514.1,0.000728505553
0.0002,1514.2,0.000733490598
0.0002,1514.3,0.000738546843
0.0002,1514.4,0.000743651342
0.0002,1514.5,0.000748819856
0.0002,1514.6,0.000754046318
0.0002,1514.7,0.000759327194
0.0002,1514.8,0.000764673807
0.0002,1514.9,0.000770094798
0.0002,1515.0,0.000775570962
0.0002,1515.1,0.000781108069
0.0002,1515.2,0.000786718887
0.0002,1515.3,0.000792387894
0.0002,1515.4,0.000798136437
0.0002,1515.5,0.000803946171
0.0002,1515.6,0.000809844228
0.0002,1515.7,0.000815779948
0.0002,1515.8,0.000821811466
0.0002,1515.9,0.000827913188
0.0002,1516.0,0.000834080782
0.0002,1516.1,0.000840343933
0.0002,1516.2,0.000846669964
0.0002,1516.3,0.000853078512
0.0002,1516.4,0.000859565258
0.0002,1516.5,0.000866124267
0.0002,1516.6,0.000872789799
0.0002,1516.7,0.000879517759
0.0002,1516.8,0.000886338769
0.0002,1516.9,0.000893239876
0.0002,1517.0,0.000900260445
0.0002,1517.1,0.000907311328
0.0002,1517.2,0.000914479631
0.0002,1517.3,0.000921747895
0.0002,1517.4,0.000929107418
0.0002,1517.5,0.000936572769
0.0002,1517.6,0.000944102194
0.0002,1517.7,0.000951773447
0.0002,1517.8,0.000959520494
0.0002,1517.9,0.000967380671
0.0002,1518.0,0.000975330065
0.0002,1518.1,0.000983390888
0.0002,1518.2,0.000991552604
0.0002,1518.3,0.000999858797
0.0002,1518.4,0.0010082249
0.0002,1518.5,0.00101673261
0.0002,1518.6,0.00102534632
0.0002,1518.7,0.00103409737
0.0002,1518.8,0.00104295322
0.0002,1518.9,0.00105191932
0.0002,1519.0,0.00106102212
0.0002,1519.1,0.00107022688
0.0002,1519.2,0.0010795895
0.0002,1519.3,0.00108906304
0.0002,1519.4,0.00109867629
0.0002,1519.5,0.00110842578
0.0002,1519.6,0.0011183152
0.0002,1519.7,0.00112833537
0.0002,1519.8,0.00113851756
0.0002,1519.9,0.00114880806
0.0002,1520.0,0.00115926588
0.0002,1520.1,0.00116987717
0.0002,1520.2,0.00118060652
0.0002,1520.3,0.00119151503
0.0002,1520.4,0.00120258618
0.0002,1520.5,0.00121382825
0.0002,1520.6,0.00122518749
0.0002,1520.7,0.00123673051
0.0002,1520.8,0.00124845181
0.0002,1520.9,0.00126032785
0.0002,1521.0,0.00127240532
0.0002,1521.1,0.00128460042
0.0002,1521.2,0.0012970446
0.0002,1521.3,0.00130960041
0.0002,1521.4,0.00132236704
0.0002,1521.5,0.00133532446
0.0002,1521.6,0.00134848046
0.0002,1521.7,0.00136179759
0.0002,1521.8,0.00137534412
0.0002,1521.9,0.00138906253
0.0002,1522.0,0.00140297689
0.0002,1522.1,0.00141712736
0.0002,1522.2,0.00143143993
0.0002,1522.3,0.00144598395
0.0002,1522.4,0.00146075357
0.0002,1522.5,0.00147571876
0.0002,1522.6,0.00149089728
0.0002,1522.7,0.00150630311
0.0002,1522.8,0.00152193705
0.0002,1522.9,0.00153774753
0.0002,1523.0,0.00155383945
0.0002,1523.1,0.00157011397
0.0002,1523.2,0.00158668623
0.0002,1523.3,0.00160339728
0.0002,1523.4,0.00162038446
0.0002,1523.5,0.00163762087
0.0002,1523.6,0.00165511758
0.0002,1523.7,0.00167278726
0.0002,1523.8,0.00169072394
0.0002,1523.9,0.00170895096
0.0002,1524.0,0.00172735314
0.0002,1524.1,0.00174605511
0.0002,1524.2,0.00176497203
0.0002,1524.3,0.00178408475
0.0002,1524.4,0.00180349205
0.0002,1524.5,0.00182317315
0.0002,1524.6,0.00184305103
0.0002,1524.7,0.00186315878
0.0002,1524.8,0.00188357624
0.0002,1524.9,0.00190421071
0.0002,1525.0,0.00192503508
0.0002,1525.1,0.00194609653
0.0002,1525.2,0.00196744341
0.0002,1525.3,0.00198902202
0.0002,1525.4,0.00201088748
0.0002,1525.5,0.0020328924
0.0002,1525.6,0.00205510528
0.0002,1525.7,0.00207758395
0.0002,1525.8,0.00210031581
0.0002,1525.9,0.00212327367
0.0002,1526.0,0.00214637916
0.0002,1526.1,0.00216973465
0.0002,1526.2,0.00219328041
0.0002,1526.3,0.00221701102
0.0002,1526.4,0.00224099516
0.0002,1526.5,0.00226513403
0.0002,1526.6,0.00228957906
0.0002,1526.7,0.00231413616
0.0002,1526.8,0.0023388697
0.0002,1526.9,0.00236374317
0.0002,1527.0,0.00238896393
0.0002,1527.1,0.00241423151
0.0002,1527.2,0.00243979861
0.0002,1527.3,0.00246549005
0.0002,1527.4,0.00249141297
0.0002,1527.5,0.00251743115
0.0002,1527.6,0.00254370158
0.0002,1527.7,0.00257016849
0.0002,1527.8,0.00259687033
0.0002,1527.9,0.00262361544
0.0002,1528.0,0.00265069034
0.0002,1528.1,0.0026778378
0.0002,1528.2,0.00270517886
0.0002,1528.3,0.00273274362
0.0002,1528.4,0.00276040855
0.0002,1528.5,0.00278830652
0.0002,1528.6,0.00281626694
0.0002,1528.7,0.00284448223
0.0002,1528.8,0.00287282299
0.0002,1528.9,0.00290139372
0.0002,1529.0,0.00293003655
0.0002,1529.1,0.00295888097
0.0002,1529.2,0.0029877052
0.0002,1529.3,0.00301688052
0.0002,1529.4,0.0030460816
0.0002,1529.5,0.00307550904
0.0002,1529.6,0.00310512469
0.0002,1529.7,0.00313464775
0.0002,1529.8,0.00316448079
0.0002,1529.9,0.00319451269
0.0002,1530.0,0.00322440247
0.0002,1530.1,0.00325469595
0.0002,1530.2,0.00328489227
0.0002,1530.3,0.00331537587
0.0002,1530.4,0.00334591677
0.0002,1530.5,0.00337656603
0.0002,1530.6,0.00340735484
0.0002,1530.7,0.00343835231
0.0002,1530.8,0.00346928802
0.0002,1530.9,0.00350047639
0.0002,1531.0,0.00353157408
0.0002,1531.1,0.00356296042
0.0002,1531.2,0.00359442746
0.0002,1531.3,0.00362591503
0.0002,1531.4,0.00365760232
0.0002,1531.5,0.00368923248
0.0002,1531.6,0.00372120711
0.0002,1531.7,0.00375321923
0.0002,1531.8,0.00378525928
0.0002,1531.9,0.00381735236
0.0002,1532.0,0.00384972068
0.0002,1532.1,0.0038819879
0.0002,1532.2,0.00391446777
0.0002,1532.3,0.00394704242
0.0002,1532.4,0.00397958567
0.0002,1532.5,0.00401244938
0.0002,1532.6,0.00404519532
0.0002,1532.7,0.00407820054
0.0002,1532.8,0.00411106057
0.0002,1532.9,0.00414419191
0.0002,1533.0,0.00417745467
0.0002,1533.1,0.00421078049
0.0002,1533.2,0.00424407399
0.0002,1533.3,0.00427751808
0.0002,1533.4,0.00431105895
0.0002,1533.5,0.00434470624
0.0002,1533.6,0.00437844618
0.0002,1533.7,0.00441212774
0.0002,1533.8,0.00444612458
0.0002,1533.9,0.00448013341
0.0002,1534.0,0.004514138
0.0002,1534.1,0.00454825568
0.0002,1534.2,0.00458240188
0.0002,1534.3,0.00461673909
0.0002,1534.4,0.00465122048
0.0002,1534.5,0.00468554966
0.0002,1534.6,0.00472014247
0.0002,1534.7,0.00475483721
0.0002,1534.8,0.00478956639
0.0002,1534.9,0.00482429566
0.0002,1535.0,0.00485916943
0.0002,1535.1,0.00489429279
0.0002,1535.2,0.0049291138
0.0002,1535.3,0.00496424704
0.0002,1535.4,0.00499957807
0.0002,1535.5,0.00503482246
0.0002,1535.6,0.00507025122
0.0002,1535.7,0.00510563183
0.0002,1535.8,0.00514124684
0.0002,1535.9,0.00517682144
0.0002,1536.0,0.0052125001
0.0002,1536.1,0.0052482031
0.0002,1536.2,0.00528423089
0.0002,1536.3,0.00532006201
0.0002,1536.4,0.00535611399
0.0002,1536.5,0.00539228337
0.0002,1536.6,0.00542838559
0.0002,1536.7,0.00546464737
0.0002,1536.8,0.00550102508
0.0002,1536.9,0.00553734678
0.0002,1537.0,0.00557400204
0.0002,1537.1,0.00561049767
0.0002,1537.2,0.00564705816
0.0002,1537.3,0.00568385719
0.0002,1537.4,0.0057206732
0.0002,1537.5,0.00575747469
0.0002,1537.6,0.00579456088
0.0002,1537.7,0.00583161084
0.0002,1537.8,0.00586871336
0.0002,1537.9,0.00590594594
0.0002,1538.0,0.0059433954
0.0002,1538.1,0.00598069103
0.0002,1538.2,0.00601831023
0.0002,1538.3,0.00605591941
0.0002,1538.4,0.00609347868
0.0002,1538.5,0.00613127882
0.0002,1538.6,0.00616922487
0.0002,1538.7,0.00620722282
0.0002,1538.8,0.00624535337
0.0002,1538.9,0.00628350404
0.0002,1539.0,0.0063218958
0.0002,1539.1,0.00636021031
0.0002,1539.2,0.00639875235
0.0002,1539.3,0.00643740317
0.0002,1539.4,0.00647607513
0.0002,1539.5,0.00651502235
0.0002,1539.6,0.00655396834
0.0002,1539.7,0.0065930776
0.0002,1539.8,0.00663225158
0.0002,1539.9,0.00667168362
0.0002,1540.0,0.00671110165
0.0002,1540.1,0.00675076321
0.0002,1540.2,0.00679048978
0.0002,1540.3,0.00683037553
0.0002,1540.4,0.00687038726
0.0002,1540.5,0.00691054566
0.0002,1540.6,0.00695086563
0.0002,1540.7,0.00699131589
0.0002,1540.8,0.00703192488
0.0002,1540.9,0.00707262288
0.0002,1541.0,0.00711349911
0.0002,1541.1,0.00715466961
0.0002,1541.2,0.0071958997
0.0002,1541.3,0.00723731622
0.0002,1541.4,0.00727891583
0.0002,1541.5,0.00732055539
0.0002,1541.6,0.00736250698
0.0002,1541.7,0.0074047401
0.0002,1541.8,0.00744697638
0.0002,1541.9,0.00748945862
0.0002,1542.0,0.00753220421
0.0002,1542.1,0.00757510322
0.0002,1542.2,0.00761817858
0.0002,1542.3,0.00766146873
0.0002,1542.4,0.00770496829
0.0002,1542.5,0.0077488193
0.0002,1542.6,0.0077927561
0.0002,1542.7,0.00783696447
0.0002,1542.8,0.0078813437
0.0002,1542.9,0.00792601556
0.0002,1543.0,0.0079709431
0.0002,1543.1,0.00801619247
0.0002,1543.2,0.00806149871
0.0002,1543.3,0.0081071994
0.0002,1543.4,0.00815314877
0.0002,1543.5,0.00819928083
0.0002,1543.6,0.0082458142
0.0002,1543.7,0.00829269409
0.0002,1543.8,0.00833954906
0.0002,1543.9,0.00838701174
0.0002,1544.0,0.00843460292
0.0002,1544.1,0.00848256706
0.0002,1544.2,0.00853076892
0.0002,1544.3,0.00857937844
0.0002,1544.4,0.00862818467
0.0002,1544.5,0.00867730054
0.0002,1544.6,0.00872683087
0.0002,1544.7,0.00877654703
0.0002,1544.8,0.00882668578
0.0002,1544.9,0.0088770904
0.0002,1545.0,0.00892788743
0.0002,1545.1,0.00897893318
0.0002,1545.2,0.00903026561
0.0002,1545.3,0.0090820165
0.0002,1545.4,0.00913401858
0.0002,1545.5,0.00918644621
0.0002,1545.6,0.00923923378
0.0002,1545.7,0.0092922299
0.0002,1545.8,0.0093455593
0.0002,1545.9,0.00939927284
0.0002,1546.0,0.00945340013
0.0002,1546.1,0.00950789048
0.0002,1546.2,0.00956250466
0.0002,1546.3,0.00961766667
0.0002,1546.4,0.00967307036
0.0002,1546.5,0.00972886845
0.0002,1546.6,0.00978497814
0.0002,1546.7,0.00984148812
0.0002,1546.8,0.00989826446
0.0002,1546.9,0.00995541188
0.0002,1547.0,0.0100130225
0.0002,1547.1,0.0100709165
0.0002,1547.2,0.0101291422
0.0002,1547.3,0.0101877563
0.0002,1547.4,0.0102467824
0.0002,1547.5,0.0103060354
0.0002,1547.6,0.0103657834
0.0002,1547.7,0.0104258633
0.0002,1547.8,0.010486263
0.0002,1547.9,0.0105469949
0.0002,1548.0,0.0106082109
0.0002,1548.1,0.0106697136
0.0002,1548.2,0.0107316908
0.0002,1548.3,0.0107939369
0.0002,1548.4,0.0108565749
0.0002,1548.5,0.010919508
0.0002,1548.6,0.0109829373
0.0002,1548.7,0.01104657
0.0002,1548.8,0.011110804
0.0002,1548.9,0.0111751283
0.0002,1549.0,0.0112399666
0.0002,1549.1,0.0113050556
0.0002,1549.2,0.0113707792
0.0002,1549.3,0.0114366743
0.0002,1549.4,0.011502878
0.0002,1549.5,0.0115695789
0.0002,1549.6,0.0116364693
0.0002,1549.7,0.0117039016
0.0002,1549.8,0.0117715494
0.0002,1549.9,0.0118396289
0.0002,1550.0,0.0119080199
0.0002,1550.1,0.0119768098
0.0002,1550.2,0.0120459927
0.0002,1550.3,0.0121153573
0.0002,1550.4,0.0121851459
0.0002,1550.5,0.0122553218
0.0002,1550.6,0.0123257886
0.0002,1550.7,0.0123967298
0.0002,1550.8,0.0124679049
0.0002,1550.9,0.0125393329
0.0002,1551.0,0.0126112162
0.0002,1551.1,0.0126834151
0.0002,1551.2,0.012755891
0.0002,1551.3,0.0128286861
0.0002,1551.4,0.0129018455
0.0002,1551.5,0.0129752894
0.0002,1551.6,0.0130491971
0.0002,1551.7,0.0131231083
0.0002,1551.8,0.0131974933
0.0002,1551.9,0.0132722234
0.0002,1552.0,0.0133472038
0.0002,1552.1,0.0134224144
0.0002,1552.2,0.0134980131
0.0002,1552.3,0.0135737158
0.0002,1552.4,0.0136498508
0.0002,1552.5,0.0137261484
0.0002,1552.6,0.0138028443
0.0002,1552.7,0.0138795983
0.0002,1552.8,0.0139567197
0.0002,1552.9,0.0140339993
0.0002,1553.0,0.0141116091
0.0002,1553.1,0.0141893548
0.0002,1553.2,0.0142672684
0.0002,1553.3,0.0143454411
0.0002,1553.4,0.0144238445
0.0002,1553.5,0.0145023163
0.0002,1553.6,0.0145810993
0.0002,1553.7,0.0146599257
0.0002,1553.8,0.014738955
0.0002,1553.9,0.0148181234
0.0002,1554.0,0.014897416
0.0002,1554.1,0.0149768972
0.0002,1554.2,0.0150565123
0.0002,1554.3,0.0151362823
0.0002,1554.4,0.0152159485
0.0002,1554.5,0.0152958575
0.0002,1554.6,0.0153758665
0.0002,1554.7,0.0154558121
0.0002,1554.8,0.0155359659
0.0002,1554.9,0.0156160861
0.0002,1555.0,0.0156962921
0.0002,1555.1,0.0157765231
0.0002,1555.2,0.0158567048
0.0002,1555.3,0.0159370777
0.0002,1555.4,0.0160173525
0.0002,1555.5,0.0160976499
0.0002,1555.6,0.016177921
0.0002,1555.7,0.0162581779
0.0002,1555.8,0.0163384447
0.0002,1555.9,0.0164186147
0.0002,1556.0,0.0164987508
0.0002,1556.1,0.0165788628
0.0002,1556.2,0.0166589675
0.0002,1556.3,0.0167389318
0.0002,1556.4,0.0168188711
0.0002,1556.5,0.0168986783
0.0002,1556.6,0.0169784323
0.0002,1556.7,0.0170580609
0.0002,1556.8,0.01713758
0.0002,1556.9,0.0172170231
0.0002,1557.0,0.0172963759
0.0002,1557.1,0.0173755609
0.0002,1557.2,0.0174545131
0.0002,1557.3,0.0175334314
0.0002,1557.4,0.0176122241
0.0002,1557.5,0.0176907874
0.0002,1557.6,0.0177691773
0.0002,1557.7,0.0178475303
0.0002,1557.8,0.0179256115
0.0002,1557.9,0.0180035535
0.0002,1558.0,0.0180812179
0.0002,1558.1,0.0181588085
0.0002,1558.2,0.0182361296
0.0002,1558.3,0.0183132545
0.0002,1558.4,0.0183901544
0.0002,1558.5,0.0184667936
0.0002,1558.6,0.0185433626
0.0002,1558.7,0.0186195667
0.0002,1558.8,0.0186955472
0.0002,1558.9,0.0187712309
0.0002,1559.0,0.0188467574
0.0002,1559.1,0.0189219703
0.0002,1559.2,0.0189968472
0.0002,1559.3,0.0190714111
0.0002,1559.4,0.0191457811
0.0002,1559.5,0.0192197958
0.0002,1559.6,0.0192934742
0.0002,1559.7,0.0193669428
0.0002,1559.8,0.0194399893
0.0002,1559.9,0.0195127258
0.0002,1560.0,0.0195851524
0.0002,1560.1,0.0196571359
0.0002,1560.2,0.0197288399
0.0002,1560.3,0.0198001345
0.0002,1560.4,0.0198710815
0.0002,1560.5,0.0199415434
0.0002,1560.6,0.020011736
0.0002,1560.7,0.020081509
0.0002,1560.8,0.0201508653
0.0002,1560.9,0.0202198309
0.0002,1561.0,0.0202883005
0.0002,1561.1,0.0203564485
0.0002,1561.2,0.0204241101
0.0002,1561.3,0.0204913724
0.0002,1561.4,0.0205581299
0.0002,1561.5,0.0206244567
0.0002,1561.6,0.0206903827
0.0002,1561.7,0.0207557615
0.0002,1561.8,0.0208207028
0.0002,1561.9,0.020885178
0.0002,1562.0,0.0209491972
0.0002,1562.1,0.0210127372
0.0002,1562.2,0.0210757383
0.0002,1562.3,0.0211382836
0.0002,1562.4,0.0212003286
0.0002,1562.5,0.0212619279
0.0002,1562.6,0.0213228881
0.0002,1562.7,0.0213835084
0.0002,1562.8,0.0214436262
0.0002,1562.9,0.0215030839
0.0002,1563.0,0.0215620716
0.0002,1563.1,0.0216205222
0.0002,1563.2,0.0216785404
0.0002,1563.3,0.0217359446
0.0002,1563.4,0.0217928799
0.0002,1563.5,0.0218492663
0.0002,1563.6,0.0219050408
0.0002,1563.7,0.0219604121
0.0002,1563.8,0.022015195
0.0002,1563.9,0.02206932
0.0002,1564.0,0.0221230266
0.0002,1564.1,0.0221761704
0.0002,1564.2,0.022228703
0.0002,1564.3,0.0222807402
0.0002,1564.4,0.0223322242
0.0002,1564.5,0.0223831564
0.0002,1564.6,0.02243346
0.0002,1564.7,0.0224831673
0.0002,1564.8,0.0225324423
0.0002,1564.9,0.0225810447
0.0002,1565.0,0.0226291436
0.0002,1565.1,0.0226767144
0.0002,1565.2,0.0227235484
0.0002,1565.3,0.0227698843
0.0002,1565.4,0.022815595
0.0002,1565.5,0.0228607561
0.0002,1565.6,0.0229053233
0.0002,1565.7,0.0229492749
0.0002,1565.8,0.0229925732
0.0002,1565.9,0.0230353523
0.0002,1566.0,0.0230774215
0.0002,1566.1,0.0231190087
0.0002,1566.2,0.0231599204
0.0002,1566.3,0.0232000172
0.0002,1566.4,0.023239734
0.0002,1566.5,0.0232788217
0.0002,1566.6,0.0233171305
0.0002,1566.7,0.0233548773
0.0002,1566.8,0.0233919865
0.0002,1566.9,0.0234284583
0.0002,1567.0,0.0234642829
0.0002,1567.1,0.0234994461
0.0002,1567.2,0.0235338565
0.0002,1567.3,0.0235676653
0.0002,1567.4,0.0236009148
0.0002,1567.5,0.0236333816
0.0002,1567.6,0.0236651534
0.0002,1567.7,0.0236963292
0.0002,1567.8,0.0237267714
0.0002,1567.9,0.0237566229
0.0002,1568.0,0.0237857107
0.0002,1568.1,0.0238140477
0.0002,1568.2,0.0238418863
0.0002,1568.3,0.0238688999
0.0002,1568.4,0.0238952385
0.0002,1568.5,0.0239208374
0.0002,1568.6,0.0239457551
0.0002,1568.7,0.0239700599
0.0002,1568.8,0.0239936265
0.0002,1568.9,0.0240164874
0.0002,1569.0,0.0240386066
0.0002,1569.1,0.0240600209
0.0002,1569.2,0.0240806439
0.0002,1569.3,0.0241007322
0.0002,1569.4,0.0241200097
0.0002,1569.5,0.0241386293
0.0002,1569.6,0.0241565647
0.0002,1569.7,0.0241737227
0.0002,1569.8,0.0241902315
0.0002,1569.9,0.0242060715
0.0002,1570.0,0.0242211776
0.0002,1570.1,0.0242355071
0.0002,1570.2,0.024249285
0.0002,1570.3,0.0242622142
0.0002,1570.4,0.0242746364
0.0002,1570.5,0.0242862165
0.0002,1570.6,0.0242971503
0.0002,1570.7,0.0243073845
0.0002,1570.8,0.02431692
0.0002,1570.9,0.0243258746
0.0002,1571.0,0.0243340476
0.0002,1571.1,0.0243416761
0.0002,1571.2,0.0243485167
0.0002,1571.3,0.0243547696
0.0002,1571.4,0.0243603207
0.0002,1571.5,0.0243652294
0.0002,1571.6,0.0243695239
0.0002,1571.7,0.0243731555
0.0002,1571.8,0.0243760448
0.0002,1571.9,0.0243784279
0.0002,1572.0,0.0243801093
0.0002,1572.1,0.0243812427
0.0002,1572.2,0.024381594
0.0002,1572.3,0.0243814483
0.0002,1572.4,0.0243806251
0.0002,1572.5,0.0243792013
0.0002,1572.6,0.0243771636
0.0002,1572.7,0.024374509
0.0002,1572.8,0.0243712493
0.0002,1572.9,0.0243673577
0.0002,1573.0,0.0243629349
0.0002,1573.1,0.0243578756
0.0002,1573.2,0.0243522261
0.0002,1573.3,0.0243459815
0.0002,1573.4,0.0243391031
0.0002,1573.5,0.0243317682
0.0002,1573.6,0.0243238073
0.0002,1573.7,0.0243152237
0.0002,1573.8,0.0243060519
0.0002,1573.9,0.0242964067
0.0002,1574.0,0.0242861117
0.0002,1574.1,0.024275212
0.0002,1574.2,0.0242638616
0.0002,1574.3,0.0242518556
0.0002,1574.4,0.0242394328
0.0002,1574.5,0.0242263813
0.0002,1574.6,0.0242127278
0.0002,1574.7,0.0241985504
