case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek1e-2,0.00999999999999935,30.630528372500482,3.3915464425600944e-07,4.057354209863937e-07,9.102101023206293e-08,-4.78812705377599e-07,1.8624164480513505e-10,1.7757484196052493e-08
Ek1e-2,0.00999999999999935,31.02322745419921,3.355708359446214e-07,4.022260259280418e-07,9.265162190405236e-08,-4.825569400157944e-07,1.6759018017634068e-10,1.2153117636123304e-08
Ek1e-2,0.00999999999999935,31.41592653589793,3.321595359293861e-07,4.390994559230854e-07,9.316319720142179e-08,-4.90063366405685e-07,3.351858614476432e-10,4.1864100857374745e-08
Ek1e-2,0.00999999999999935,31.808625617596654,3.0409725961891743e-07,3.7827884059377973e-07,8.729814786342572e-08,-4.5603081764838756e-07,2.846324622610188e-10,9.261538346556826e-09
Ek1e-2,0.00999999999999935,32.20132469929538,3.071818680759061e-07,4.0884889217760165e-07,8.882810127781633e-08,-4.7149933308719296e-07,2.0046855007421248e-10,2.5977191818150778e-08
Ek1e-2,0.00999999999999935,32.59402378099411,2.743169849533976e-07,3.479455547231971e-07,7.886501966707294e-08,-4.263542228934567e-07,1.6216420665257907e-10,2.9418729016071635e-10
Ek1e-2,0.00999999999999935,32.98672286269283,2.7631422163734076e-07,3.7357836388280646e-07,7.988980289960167e-08,-4.393360039538174e-07,-1.4035367959807804e-11,1.4146198196550561e-08
Ek1e-2,0.00999999999999935,33.37942194439155,2.6525420711898164e-07,3.667985141513737e-07,7.799771421269665e-08,-4.293978722382438e-07,6.370306002178332e-11,1.5334653065804706e-08
Ek1e-2,0.00999999999999935,33.772121026090275,2.558537188440684e-07,3.5375420292264387e-07,7.462726457971642e-08,-4.229342254820002e-07,6.253049254814593e-12,5.4409889711053036e-09
Ek1e-2,0.00999999999999935,34.164820107789,2.40383219551242e-07,3.5096246715833853e-07,7.100951424466616e-08,-4.0627832855889445e-07,8.402034127312685e-11,1.5609632502837096e-08
Ek1e-2,0.00999999999999935,34.55751918948772,2.2206473001947273e-07,3.365518063100086e-07,6.611238792000892e-08,-3.82935989213674e-07,1.3491152683923242e-10,1.95932934895043e-08
Ek1e-2,0.00999999999999935,34.95021827118645,2.365552324453806e-07,3.665116056815054e-07,7.250404491823293e-08,-4.170826843360374e-07,6.394704328636236e-11,2.1869019220414687e-08
Ek1e-2,0.00999999999999935,35.34291735288517,2.11307141195269e-07,3.283766785841922e-07,6.52113576912964e-08,-3.7958338931366294e-07,1.5523457980952215e-10,1.3849412382016094e-08
Ek1e-2,0.00999999999999935,35.735616434583896,2.0821413308503805e-07,3.274057784466612e-07,6.465973625922561e-08,-3.819585087611807e-07,1.5578809980057753e-10,9.951217844905557e-09
Ek1e-2,0.00999999999999935,36.12831551628262,2.0056681958298036e-07,3.297495673777943e-07,6.326115374675444e-08,-3.721085011517073e-07,1.1083703792615624e-10,2.0791382934915256e-08
Ek1e-2,0.00999999999999935,36.52101459798134,1.9105080852129147e-07,2.997959664655274e-07,5.932494742306643e-08,-3.604474919785832e-07,1.242641055513185e-10,-1.4508421955406815e-09
Ek1e-2,0.00999999999999935,36.91371367968007,1.8986074845164617e-07,3.127779882235595e-07,6.017743063911315e-08,-3.63774637029357e-07,1.711585092209519e-10,9.009623324094674e-09
Ek1e-2,0.00999999999999935,37.306412761378795,1.72475467617286e-07,2.953292272559019e-07,5.396412228212682e-08,-3.3604253312261243e-07,1.1658609392938402e-10,1.3134230321486899e-08
Ek1e-2,0.00999999999999935,37.69911184307752,1.7078811172974465e-07,2.971222958312384e-07,5.4524813242606876e-08,-3.3979752371203154e-07,1.789972622404579e-10,1.1670588099573286e-08
Ek1e-2,0.00999999999999935,38.09181092477624,1.7084560259629987e-07,3.1901652310837685e-07,5.298193759564175e-08,-3.439830690703069e-07,2.2222006422367842e-10,2.779317156948801e-08
Ek1e-2,0.00999999999999935,38.48451000647496,1.5769722273904808e-07,2.899616336420016e-07,5.024235078118749e-08,-3.258126270789222e-07,1.5323550671237832e-10,1.4238121837554487e-08
Ek1e-2,0.00999999999999935,38.87720908817369,1.5767586052870868e-07,3.002236520145069e-07,4.9470958615729776e-08,-3.2929693481966633e-07,2.33743800286144e-10,2.0163932010284187e-08
Ek1e-2,0.00999999999999935,39.269908169872416,1.4230580077376231e-07,2.661137533105743e-07,4.507120338007202e-08,-3.0364889113618463e-07,8.573780646552708e-11,7.450327747996145e-09
Ek1e-2,0.00999999999999935,39.66260725157114,1.493943958951051e-07,2.8047853790309496e-07,4.7031830150517205e-08,-3.22569858308894e-07,2.1014069998773243e-11,4.91949567471946e-09
Ek1e-2,0.00999999999999935,40.05530633326986,1.3755152775281823e-07,2.6484692296426866e-07,4.296556381459135e-08,-3.023371696294412e-07,5.757006356504462e-11,5.417747085853711e-09
Ek1e-2,0.00999999999999935,40.448005414968584,1.2689152038112597e-07,2.3723006044794373e-07,3.9945083170562275e-08,-2.828703327397145e-07,7.652272556506898e-11,-5.7717118467735476e-09
Ek1e-2,0.00999999999999935,40.840704496667314,1.3161478138030975e-07,2.610695659774265e-07,4.1722487542616513e-08,-2.9826969901939637e-07,4.077866015799261e-11,4.481575840488725e-09
Ek1e-2,0.00999999999999935,41.23340357836604,1.2137525166689717e-07,2.403905378236683e-07,3.8887447011329155e-08,-2.7828679956677385e-07,7.179911270817214e-11,9.193861555155257e-10
Ek1e-2,0.00999999999999935,41.62610266006476,1.2598041520867852e-07,2.665844009398201e-07,4.045722713596136e-08,-2.9407715078743225e-07,4.93306714039863e-11,1.2915146616945265e-08
Ek1e-2,0.00999999999999935,42.01880174176348,1.1631527713334172e-07,2.4627509677935253e-07,3.760851941443216e-08,-2.739411153789459e-07,1.1124482422227276e-11,9.93137633241649e-09
Ek1e-2,0.00999999999999935,42.411500823462205,1.1122977773588144e-07,2.4582491309189656e-07,3.61577948876029e-08,-2.671287100550904e-07,7.051955585422438e-11,1.478347836855481e-08
Ek1e-2,0.00999999999999935,42.80419990516093,1.1094763197143434e-07,2.500667735237779e-07,3.595108009312997e-08,-2.680923215906271e-07,-1.1428395301496252e-11,1.7936960421582328e-08
Ek1e-2,0.00999999999999935,43.19689898685966,1.065564344565796e-07,2.412428383992268e-07,3.4282836576905614e-08,-2.6175165531037123e-07,3.871592166139159e-11,1.3735303744099746e-08
Ek1e-2,0.00999999999999935,43.58959806855838,1.0840730152974825e-07,2.5142486202067133e-07,3.493393757652965e-08,-2.695289366698863e-07,-2.8842599879237943e-11,1.6858705527193916e-08
Ek1e-2,0.00999999999999935,43.982297150257104,1.0013928070142167e-07,2.2480242710215333e-07,3.206491594012224e-08,-2.518627237075151e-07,4.966864440180027e-11,4.954950690358675e-09
Ek1e-2,0.00999999999999935,44.374996231955826,9.918410451243561e-08,2.3693170031923035e-07,3.150596667939193e-08,-2.530035210894192e-07,-1.0026486723422767e-11,1.5444172395926444e-08
Ek1e-2,0.00999999999999935,44.76769531365455,9.826386591307989e-08,2.3021969887869808e-07,3.121543252945234e-08,-2.5342864573104187e-07,4.948237777798821e-12,8.001537439330689e-09
Ek1e-2,0.00999999999999935,45.16039439535328,9.283789634346987e-08,2.2564260079019546e-07,2.920366308647455e-08,-2.4180566764663276e-07,-4.914955529909913e-11,1.308974578533642e-08
Ek1e-2,0.00999999999999935,45.553093477052,8.65682533854114e-08,2.050798782475058e-07,2.7430867547350444e-08,-2.2948291582240771e-07,-2.9446392908452126e-11,3.0572763653569696e-09
Ek1e-2,0.00999999999999935,45.945792558750725,8.799974827349093e-08,2.0854131902935955e-07,2.7921312968568195e-08,-2.35019147524691e-07,-6.749672004523867e-11,1.5109811932819677e-09
Ek1e-2,0.00999999999999935,46.33849164044945,8.541686288824807e-08,2.0398958038132293e-07,2.6216017760235585e-08,-2.306894467794939e-07,-4.010300359134752e-12,-4.798383375762359e-10
Ek1e-2,0.00999999999999935,46.73119072214817,8.352345356395496e-08,1.9791897731536388e-07,2.6490645665121552e-08,-2.286968136515034e-07,-3.2423791700777496e-11,-4.254766879317127e-09
Ek1e-2,0.00999999999999935,47.12388980384689,7.875823243639764e-08,1.8921114862932337e-07,2.4265089702777318e-08,-2.1802721831850627e-07,6.122695529053833e-11,-4.612206941696115e-09
Ek1e-2,0.00999999999999935,47.51658888554562,7.464089356748655e-08,1.8181724584711573e-07,2.2940918364091885e-08,-2.0930274278512513e-07,1.639019581247465e-11,-4.560968769729994e-09
Ek1e-2,0.00999999999999935,47.909287967244346,7.49475811436196e-08,1.8237108687533436e-07,2.254392407309651e-08,-2.12142242317731e-07,3.522670147027877e-11,-7.262458070770404e-09
Ek1e-2,0.00999999999999935,48.30198704894307,7.72672744775597e-08,2.0009742401070866e-07,2.395706616477947e-08,-2.2243039360729405e-07,6.629131684728292e-11,1.557805251346699e-09
Ek1e-2,0.00999999999999935,48.69468613064179,6.74034417576437e-08,1.6463772914420354e-07,2.0336368781224882e-08,-1.9609382479014664e-07,3.113081709005961e-11,-1.1150857681808256e-08
Ek1e-2,0.00999999999999935,49.087385212340514,6.999636440177632e-08,1.8723449418963563e-07,2.15438501271667e-08,-2.0659123505613222e-07,1.0971234417400747e-10,2.0773969164961103e-09
Ek1e-2,0.00999999999999935,49.480084294039244,6.245505757852392e-08,1.554979263899153e-07,1.8886713878762414e-08,-1.8626386666194065e-07,2.7712367447346662e-11,-1.1906938760710288e-08
Ek1e-2,0.00999999999999935,49.87278337573797,6.507319033003584e-08,1.7735028020243674e-07,1.9818691019854182e-08,-1.9700666575312366e-07,9.934270876994252e-11,6.296276039728545e-11
Ek1e-2,0.00999999999999935,50.26548245743669,6.373258135980011e-08,1.685675689251654e-07,1.9349221301016965e-08,-1.9485919844488615e-07,2.9951370013059605e-11,-6.9723595887168155e-09
Ek1e-2,0.00999999999999935,50.65818153913541,5.77953475880556e-08,1.5965672926053803e-07,1.7235590537369548e-08,-1.7957686951158603e-07,8.412690377227264e-11,-2.768676617450767e-09
Ek1e-2,0.00999999999999935,51.050880620834135,5.966167647021316e-08,1.6261315605157577e-07,1.793747028721298e-08,-1.8687658000665649e-07,7.259931230665e-11,-6.398552980174382e-09
Ek1e-2,0.00999999999999935,51.443579702532865,5.436595114443298e-08,1.5256017105114835e-07,1.6367665894982742e-08,-1.733178085080607e-07,4.871603878946621e-11,-4.4386876007190935e-09
Ek1e-2,0.00999999999999935,51.83627878423159,5.5978592066524674e-08,1.5833826041988163e-07,1.6794871941773954e-08,-1.8005636500669988e-07,6.140630298859435e-11,-4.984638948032895e-09
Ek1e-2,0.00999999999999935,52.22897786593031,5.22540336661331e-08,1.4615141832153265e-07,1.595861254446035e-08,-1.711380534735996e-07,3.738070041657129e-11,-9.065403308023129e-09
Ek1e-2,0.00999999999999935,52.621676947629034,4.763117248621813e-08,1.4046944020258306e-07,1.423565592810207e-08,-1.5756160558806272e-07,1.9386252547623924e-11,-2.8758957099252217e-09
Ek1e-2,0.00999999999999935,53.01437602932776,5.078955069598128e-08,1.4826913483740033e-07,1.5474180997803797e-08,-1.7017827350527804e-07,3.2588830312184074e-11,-6.467546500386099e-09
Ek1e-2,0.00999999999999935,53.40707511102649,4.716182837122143e-08,1.4013312593931335e-07,1.4070118355315928e-08,-1.5958929743347346e-07,-7.390404241415317e-13,-5.385314098420043e-09
Ek1e-2,0.00999999999999935,53.79977419272521,4.664190280481506e-08,1.400156265463802e-07,1.4176740126267903e-08,-1.5991370407236949e-07,2.5988317298760338e-12,-5.7239362314512424e-09
Ek1e-2,0.00999999999999935,54.19247327442393,4.4804934104097837e-08,1.3638373928005836e-07,1.3528006619972841e-08,-1.5523001550666816e-07,-1.888184005525116e-11,-5.299387766581743e-09
Ek1e-2,0.00999999999999935,54.585172356122655,4.272257491844408e-08,1.2945082265104623e-07,1.2868689456819122e-08,-1.4977000875530081e-07,-2.604808449942368e-12,-7.447891838985517e-09
Ek1e-2,0.00999999999999935,54.97787143782138,4.40792797473769e-08,1.3825964773145208e-07,1.3258394246851204e-08,-1.561212641318046e-07,-5.196975361553194e-11,-4.55125239988578e-09
Ek1e-2,0.00999999999999935,55.3705705195201,4.0688291510754895e-08,1.2726264889127286e-07,1.2161096835478164e-08,-1.4611316806272968e-07,-1.870692042931684e-11,-6.670715415549329e-09
Ek1e-2,0.00999999999999935,55.76326960121883,4.019893618863371e-08,1.3090801716774826e-07,1.2096687824264053e-08,-1.4626816192933697e-07,-3.387383840456568e-11,-3.2295830989200893e-09
Ek1e-2,0.00999999999999935,56.15596868291755,3.89401593951195e-08,1.2594766324973361e-07,1.1850731583521259e-08,-1.4356952963042925e-07,-4.251794480505672e-11,-5.7286168523693495e-09
Ek1e-2,0.00999999999999935,56.548667764616276,3.846750559038471e-08,1.319456791877426e-07,1.1629314551071567e-08,-1.432678103790263e-07,-4.031032206281869e-11,3.4749368185073645e-10
Ek1e-2,0.00999999999999935,56.941366846315,3.79102822607376e-08,1.257610008112299e-07,1.143985146997984e-08,-1.4308296408291384e-07,-5.814008178269052e-11,-5.823971719921399e-09
