Ek,Ra,Pr,AR,Nx,Ny,Nz,time_end,remote_gap_detected_before_backfill,archive_backfill_used,archive_backfill_source,source_run_paths,linear_t_start,linear_t_end,linear_duration,dlnK_dt,linear_R2,linear_max_abs_log_residual,late_t_start,late_t_end,continuous_tail_start,continuous_tail_end,continuous_tail_duration,continuity_gap_detected,sufficient_continuous_tail,late_K_mean,late_K_std,late_K_normalized_drift,late_K_half_window_relative_drift,late_K_diagnostic_drift,steady_status,linear_lc_midheight_mean,linear_lc_midheight_std,linear_lc_vertical_mean_mean,linear_lc_vertical_mean_std,linear_lc_midheight_min,linear_lc_midheight_max,linear_lc_vertical_mean_min,linear_lc_vertical_mean_max,linear_lc_t_start,linear_lc_t_end,late_lc_midheight_mean,late_lc_midheight_std,late_lc_vertical_mean_mean,late_lc_vertical_mean_std,late_lc_midheight_min,late_lc_midheight_max,late_lc_vertical_mean_min,late_lc_vertical_mean_max,late_lc_t_start,late_lc_t_end
0.00014999999999973672,8000000.0,0.7,4.0,257,257,65,1200.0,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek1p5e-4/AR4/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek1p5e-4/AR4/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run,392.0,516.2,124.20000000000005,0.012728116163778634,0.9999000986855657,0.011522221733589078,900.025,1200.0,0.1,1200.0,1199.9,False,True,7.915274802116667e-07,8.66761164335806e-09,0.03780559095585512,0.01870662691252834,0.03780559095585512,borderline,0.2511564804808178,9.554395168483391e-05,0.2514732628678686,3.8250189525120513e-05,0.2509871155992651,0.25131468004047697,0.25143782356099387,0.25156611615186997,392.0,516.2,0.25101102605339703,0.00025743580732651584,0.2523895110938522,0.00022829897255259533,0.250652294707342,0.25145736866552887,0.2520965219209906,0.25279872631269124,900.1,1200.0
0.00020000000000066313,8000000.0,0.7,4.0,257,257,65,600.0,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek2e-4/AR4/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run,5.9,50.2,44.300000000000004,0.25525776039226633,0.9999743322762598,0.05950690199022546,450.0,600.0,0.1,600.0,599.9,False,True,3.3037602374407053e-07,4.6220108581412917e-07,-3.4769674128839863,-1.4802508940753385,3.4769674128839863,clear_nonsteady,0.31437565212777724,0.005742488085756452,0.3210790230225931,0.00897738210406736,0.3087226701569038,0.33397936732199923,0.3129198247474106,0.3472778534317139,5.9,50.2,0.5205208800692805,0.13292078652318823,0.5616640645246452,0.1397974147805252,0.2931262943750548,0.8227992009295532,0.30854430623399626,0.8619076438034018,450.0,600.0
0.003000000000000819,8000000.0,0.7,16.0,385,385,65,1600.0,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek3e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek3e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run,8.5,28.6,20.1,0.6971183609377211,0.9999392255907007,0.055881433455599705,1200.025,1600.0,0.1,1600.0,1599.9,False,True,0.00322721717441375,0.00012356781755205523,0.11148085242139372,0.05788804910423705,0.11148085242139372,clear_nonsteady,0.5121064460757466,0.012080546700044506,0.6403260999047393,0.057410502774076895,0.4661625542925288,0.525061627848714,0.44812979800959724,0.6887100008996313,8.5,28.6,0.684336016337945,0.01021980609208161,0.6064189052294966,0.006640775161690806,0.6543631820462344,0.7046512902539623,0.5865884633322086,0.6207591029262292,1200.1,1600.0
0.004999999999999675,8000000.0,0.7,16.0,385,385,65,1600.0,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek5e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run,8.5,28.6,20.1,0.6993582180911224,0.9999397470970466,0.05695559250903415,1200.025,1600.0,0.1,1600.0,1599.9,False,True,0.0032257653679999996,6.14210822877863e-05,-0.05567450317908373,-0.03153475255798582,0.05567450317908373,clear_nonsteady,0.5148078810600176,0.012618893511852858,0.6465186418873191,0.06033314034741117,0.46766752734172723,0.529429990442382,0.44960294044202936,0.7064838943461368,8.5,28.6,0.8296303782771034,0.020091255848191058,0.6701084984549939,0.010706637036472686,0.7854345744563034,0.9096022353286998,0.6394461649943092,0.7045416863694638,1200.1,1600.0
0.007000000000004278,8000000.0,0.7,16.0,385,385,65,1600.0,True,True,E:\moist RB\rotating_case_inventory\04_outputs_and_figures\high_resolution_timeseries_latest_program_20260801\high_resolution_timeseries_long.csv,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek7e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek7e-3/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run,8.5,28.6,20.1,0.6999872755084848,0.9999398861387339,0.05809313323147158,1200.025,1600.0,0.1,1600.0,1599.9,False,True,0.0033346882246662497,8.569018189806402e-05,-0.07175808144562948,-0.04241366228522179,0.07175808144562948,clear_nonsteady,0.5155916929493012,0.012788589644069643,0.6482861610259385,0.061222647474274694,0.46808398628866504,0.5307511407372779,0.4500339870602949,0.7114517702074821,8.5,28.6,0.8537343606792395,0.019506994722553246,0.7679036495205382,0.01986157867132698,0.7852820941152687,0.9069035192746718,0.7097476069893569,0.8277350388290172,1200.1,1600.0
0.00999999999999935,8000000.0,0.7,16.0,385,385,65,1584.3,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek1e-2/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek1e-2/AR16/Beta1p02/qbot0p5_qtop0p004978/N257x257x65/conti1/run,8.5,28.6,20.1,0.7003540958243081,0.9999399729523206,0.05913312629992529,1188.25,1584.3,0.1,1584.3,1584.2,False,True,0.0029701491542754354,0.00020263693693245763,0.1959181280605467,0.08589949324815305,0.1959181280605467,clear_nonsteady,0.5160787780842312,0.012876574989450414,0.6492597152108163,0.06170859488090062,0.46833571268321916,0.5315027341070857,0.45027721167680995,0.7140030387519063,8.5,28.6,0.9134814232324754,0.036729989740184384,0.8076152588250354,0.02402283737439175,0.8061582537585263,1.0012981243566237,0.7507312413853919,0.8654117950987718,1188.3,1584.3
0.03000000000000819,8000000.0,0.7,16.0,385,385,65,1600.0,False,False,,/share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek3e-2/AR16/Beta1p02/qbot0p5_qtop0p004978/N385x385x65/run | /share/org/SHUTUANL/shu_zhangjs/rainy model/rotating_case/Pr0p7/Ra8e6/Ek3e-2/AR16/Beta1p02/qbot0p5_qtop0p004978/N385x385x65/conti1/run,8.5,28.5,20.0,0.700714110559447,0.999940253249645,0.05829872716168438,1200.025,1600.0,0.1,1600.0,1599.9,False,True,0.0024617971066875004,0.0001381752168739968,-0.15041181450155858,-0.057873565513571534,0.15041181450155858,clear_nonsteady,0.5163277380816013,0.012940465537554213,0.6497483310588883,0.06211521465408822,0.4684995624480672,0.5320911939951705,0.4504810916152499,0.7146917952420941,8.5,28.5,1.0496529671657246,0.06139590517847947,0.9765984876558634,0.03415632958369692,0.9038827271417978,1.2360094457538557,0.8974840568886724,1.0499895180981647,1200.1,1600.0
