time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
0.1,3.756671615e-12,0.10237605181129761,0.10352574654553122
0.2,1.160593335e-11,0.10517473648515542,0.10638030570137018
0.3,2.059147325e-11,0.10810900915634952,0.1094343396544303
0.4,2.939131305e-11,0.11119023987701177,0.11265419063765807
0.5,3.74373526e-11,0.11442489718641591,0.11603770854504139
0.6,4.45268272e-11,0.11781743963285593,0.11958573972164112
0.7,5.06365265e-11,0.12137072732228364,0.12329863414087885
0.8,5.58286955e-11,0.12508611365281422,0.1271754744576998
0.9,6.02018485e-11,0.12896346165100797,0.1312138510705386
1.0,6.38649225e-11,0.13300114208691471,0.13540980494433322
1.1,6.69240325e-11,0.13719603850062215,0.1397578288671619
1.2,6.94761655e-11,0.14154356856508568,0.14425092337059248
1.3,7.16066845e-11,0.14603772492683317,0.14888067841109126
1.4,7.33889005e-11,0.1506711499758699,0.15363739463549955
1.5,7.48847e-11,0.15543523449168792,0.15851023040756987
1.6,7.61456685e-11,0.16032025021847618,0.163487380878747
1.7,7.72143845e-11,0.1653155044314789,0.1685562696253202
1.8,7.81257125e-11,0.1704095215210511,0.17370376541831586
1.9,7.8908008e-11,0.175590240284677,0.17891639773675402
2.0,7.9584196e-11,0.18084521624553732,0.1841805810773635
2.1,8.017271e-11,0.18616183465249078,0.18948282292801558
2.2,8.0688293e-11,0.19152751342695976,0.19480992859956525
2.3,8.11426775e-11,0.19692989480008208,0.2001491796683137
2.4,8.1545152e-11,0.2023570262684479,0.2054884935689152
2.5,8.19030335e-11,0.20779751201886565,0.2108165505147204
2.6,8.22220555e-11,0.21324064801684592,0.21612290345351895
2.7,8.25066885e-11,0.2186765219092482,0.22139804529762266
2.8,8.27604025e-11,0.224096095334008,0.2266334617026217
2.9,8.29858795e-11,0.22949125230066417,0.23182164991694082
3.0,8.3185188e-11,0.2348548255797367,0.23695611941015765
3.1,8.33599215e-11,0.2401806023575939,0.24203136674026166
3.2,8.3511654e-11,0.2454636088647466,0.24704310174832514
3.3,8.3672108e-11,0.25074152285020784,0.25200595797292846
3.4,8.39202315e-11,0.256098655236022,0.25691504898085826
3.5,8.422302e-11,0.2614542149405537,0.2617454713671495
3.6,8.456453e-11,0.2667826570456182,0.2664999847067891
3.7,8.49461515e-11,0.2720818496664407,0.27117743980518444
3.8,8.53697315e-11,0.27735108343140014,0.2757798108391589
3.9,8.5838776e-11,0.2825899499334513,0.280307187029944
4.0,8.63918195e-11,0.28781657364893154,0.28475769724495514
4.1,8.70657565e-11,0.293042866240546,0.28913104240457177
4.2,8.78219125e-11,0.29823854149847717,0.2934344952957869
4.3,8.8654461e-11,0.3033957674322395,0.2976723655554028
4.4,8.9567519e-11,0.30851256483846146,0.30184636032486734
4.5,9.0565163e-11,0.3135871172482705,0.3059601628074077
4.6,9.1652991e-11,0.3186182132635395,0.3100166029496861
4.7,9.2837407e-11,0.3236044397958929,0.31401771713206067
4.8,9.4124635e-11,0.3285453488542182,0.31796689136309336
4.9,9.55218305e-11,0.33344023295184994,0.32186724147437823
