time,A_m,sqrt_A_m
390.901,0.00272784733,0.0522287979
390.999,0.00272858332,0.0522358432
391.097,0.0027293724,0.0522433958
391.202,0.00273028496,0.0522521287
391.3,0.00273116848,0.0522605824
391.398,0.00273207068,0.0522692135
391.503,0.00273309475,0.0522790087
391.601,0.00273411157,0.0522887328
391.699,0.00273516677,0.0522988219
391.797,0.00273624369,0.0523091167
391.902,0.0027374113,0.0523202762
392.0,0.00273852689,0.0523309363
392.098,0.00273969113,0.0523420589
392.203,0.00274098319,0.0523544
392.301,0.00274219634,0.0523659846
392.399,0.00274337814,0.0523772674
392.497,0.0027445275,0.0523882382
392.602,0.00274576731,0.0524000697
392.7,0.00274692556,0.0524111205
392.798,0.00274804551,0.0524218038
392.903,0.00274919549,0.0524327711
393.001,0.00275024701,0.0524427975
393.099,0.00275128333,0.052452677
393.197,0.00275229525,0.0524623222
393.302,0.00275332929,0.0524721764
393.4,0.00275425327,0.0524809801
393.498,0.00275516429,0.0524896588
393.603,0.00275612432,0.0524988031
393.701,0.00275699735,0.0525071171
393.799,0.00275784956,0.0525152317
393.897,0.00275867089,0.052523051
394.002,0.00275948169,0.052530769
394.1,0.00276014808,0.0525371115
394.198,0.00276073146,0.0525426633
394.303,0.00276126832,0.0525477718
394.401,0.0027616969,0.0525518496
394.499,0.00276208678,0.052555559
394.597,0.00276244731,0.0525589888
394.702,0.00276279786,0.0525623236
394.8,0.00276309325,0.0525651334
394.898,0.0027633702,0.0525677677
395.003,0.00276366155,0.0525705388
395.101,0.0027639252,0.0525730463
395.199,0.00276416241,0.0525753023
395.297,0.0027643749,0.052577323
395.402,0.00276458501,0.0525793211
395.5,0.00276477895,0.0525811654
395.598,0.00276497661,0.0525830449
395.703,0.00276516164,0.0525848043
395.801,0.00276530008,0.0525861206
395.899,0.00276544588,0.0525875068
395.997,0.00276562444,0.0525892046
396.102,0.0027658343,0.0525911998
396.2,0.00276604159,0.0525931705
396.298,0.00276625685,0.052595217
396.403,0.00276649089,0.0525974419
396.501,0.00276670554,0.0525994823
396.599,0.00276692531,0.0526015714
396.697,0.00276717894,0.0526039822
396.802,0.00276751169,0.0526071449
396.9,0.00276786933,0.0526105439
396.998,0.00276824834,0.0526141459
397.103,0.00276865482,0.0526180085
397.201,0.00276900624,0.0526213478
397.299,0.00276932414,0.0526243683
397.397,0.00276966326,0.0526275903
397.502,0.00277008056,0.0526315548
397.6,0.00277049904,0.0526355302
397.698,0.00277092922,0.0526396165
397.803,0.0027714057,0.0526441421
397.901,0.00277187095,0.0526485607
