time,A_m,sqrt_A_m
214.6,0.0106149879,0.103029063
214.7,0.0106077655,0.102994007
214.8,0.010600147,0.102957015
214.9,0.0105921301,0.102918074
215.0,0.0105837747,0.102877474
215.1,0.0105750853,0.102835234
215.2,0.0105661982,0.102792014
215.3,0.0105571195,0.102747844
215.4,0.0105478512,0.102702732
215.5,0.0105384585,0.102656994
215.6,0.0105289802,0.102610819
215.7,0.0105194305,0.102564275
215.8,0.0105098761,0.102517687
215.9,0.0105003418,0.102471175
216.0,0.0104908356,0.10242478
216.1,0.0104813681,0.102378553
216.2,0.0104718614,0.102332113
216.3,0.0104623213,0.102285489
216.4,0.0104527989,0.10223893
216.5,0.0104432937,0.102192435
216.6,0.0104338146,0.102146046
216.7,0.0104243793,0.10209985
216.8,0.0104150342,0.102054075
216.9,0.0104058287,0.102008964
217.0,0.0103967209,0.101964312
217.1,0.0103876414,0.101919779
217.2,0.0103785165,0.101875004
217.3,0.0103692973,0.101829746
217.4,0.0103600087,0.101784128
217.5,0.0103506899,0.10173834
217.6,0.0103413184,0.101692273
217.7,0.0103318818,0.101645864
217.8,0.010322457,0.101599493
217.9,0.0103130915,0.101553392
218.0,0.0103037549,0.101507413
218.1,0.0102944062,0.101461353
218.2,0.0102851214,0.101415587
218.3,0.0102759573,0.101370397
218.4,0.0102669228,0.101325825
218.5,0.0102580498,0.101282031
218.6,0.0102492797,0.101238726
218.7,0.0102404891,0.101195302
218.8,0.0102315611,0.10115118
218.9,0.010222478,0.101106271
219.0,0.0102132763,0.101060755
219.1,0.0102039527,0.101014616
219.2,0.0101945857,0.100968241
219.3,0.0101852478,0.100921989
219.4,0.0101760498,0.100876409
219.5,0.010167123,0.100832152
219.6,0.0101584575,0.100789173
219.7,0.0101498828,0.100746627
219.8,0.0101413053,0.100704048
219.9,0.0101325667,0.100660651
220.0,0.0101236062,0.100616133
220.1,0.0101144606,0.100570675
220.2,0.0101051932,0.10052459
220.3,0.0100959121,0.100478416
220.4,0.0100866074,0.100432103
220.5,0.0100773389,0.10038595
220.6,0.0100681727,0.100340285
220.7,0.0100592152,0.100295639
220.8,0.0100505422,0.100252392
220.9,0.0100420402,0.100209981
221.0,0.0100333315,0.100166519
221.1,0.0100241634,0.100120744
221.2,0.010014682,0.100073383
221.3,0.0100049582,0.100024788
221.4,0.00999505967,0.0999752953
221.5,0.0099850383,0.0999251635
221.6,0.0099749442,0.0998746424
221.7,0.00996475057,0.0998235973
221.8,0.00995445512,0.0997720157
221.9,0.00994393648,0.0997192884
222.0,0.0099332899,0.0996658914
222.1,0.00992253619,0.099611928
222.2,0.00991159379,0.0995569877
222.3,0.00990055018,0.0995015084
222.4,0.00988946852,0.0994458069
222.5,0.00987849299,0.0993906082
222.6,0.00986764999,0.0993360458
222.7,0.00985678532,0.0992813443
222.8,0.00984591005,0.0992265592
222.9,0.00983501915,0.0991716651
223.0,0.00982402186,0.0991162038
223.1,0.00981296523,0.099060412
223.2,0.00980192247,0.0990046588
223.3,0.0097907937,0.0989484396
223.4,0.0097795761,0.0988917393
223.5,0.00976859826,0.0988362194
223.6,0.00975803508,0.0987827671
223.7,0.00974786,0.0987312514
223.8,0.00973803112,0.0986814629
223.9,0.00972835247,0.0986324108
224.0,0.00971871333,0.0985835348
224.1,0.00970936158,0.0985360928
224.2,0.00970034524,0.0984903307
224.3,0.00969163237,0.0984460886
224.4,0.0096829702,0.0984020843
224.5,0.00967422191,0.0983576225
224.6,0.00966554654,0.0983135115
224.7,0.00965695243,0.0982697941
224.8,0.00964847884,0.0982266707
224.9,0.00963997666,0.0981833828
225.0,0.00963148985,0.0981401541
225.1,0.00962321041,0.0980979633
225.2,0.00961516258,0.0980569354
225.3,0.00960732878,0.0980169821
225.4,0.00959977366,0.0979784347
225.5,0.00959263611,0.0979420038
225.6,0.00958598254,0.097908031
225.7,0.00957983675,0.0978766405
225.8,0.00957413171,0.0978474921
225.9,0.0095685782,0.0978191096
226.0,0.00956302359,0.0977907132
226.1,0.00955754806,0.097762713
226.2,0.00955209944,0.0977348425
226.3,0.00954656961,0.0977065485
226.4,0.0095410782,0.0976784429
226.5,0.00953585821,0.0976517189
226.6,0.00953095276,0.0976265986
226.7,0.00952621622,0.0976023372
226.8,0.00952159095,0.0975786398
226.9,0.00951710119,0.0975556312
227.0,0.00951279186,0.0975335422
227.1,0.00950859181,0.0975120085
227.2,0.00950442713,0.0974906515
227.3,0.00950048981,0.0974704561
227.4,0.00949666714,0.0974508447
227.5,0.00949278121,0.0974309048
227.6,0.00948880513,0.097410498
227.7,0.00948480263,0.0973899514
227.8,0.00948075809,0.0973691845
227.9,0.0094766801,0.0973482414
228.0,0.00947270848,0.0973278402
228.1,0.0094688535,0.0973080341
228.2,0.00946506341,0.0972885574
228.3,0.00946145407,0.097270006
228.4,0.0094581525,0.0972530334
228.5,0.00945516674,0.0972376817
228.6,0.00945243381,0.0972236279
228.7,0.00944995115,0.0972108592
228.8,0.00944757947,0.0971986598
228.9,0.00944518154,0.0971863238
229.0,0.00944268996,0.0971735044
229.1,0.00944024851,0.0971609413
229.2,0.00943785827,0.0971486401
229.3,0.00943548029,0.0971364004
229.4,0.00943308988,0.0971240953
229.5,0.00943071863,0.0971118872
229.6,0.0094284151,0.0971000263
229.7,0.00942620579,0.0970886491
229.8,0.00942401875,0.0970773854
229.9,0.00942171856,0.0970655375
230.0,0.00941932257,0.0970531945
230.1,0.00941683178,0.0970403616
230.2,0.00941433955,0.0970275196
230.3,0.00941184477,0.0970146626
230.4,0.00940924084,0.0970012414
230.5,0.00940650595,0.0969871432
230.6,0.00940363794,0.0969723566
230.7,0.00940071635,0.0969572914
230.8,0.00939775797,0.0969420341
230.9,0.0093946831,0.0969261735
231.0,0.0093914913,0.0969097069
231.1,0.0093883066,0.0968932743
231.2,0.00938527293,0.0968776183
231.3,0.00938242628,0.0968629252
231.4,0.00937968004,0.0968487483
231.5,0.00937691777,0.0968344865
231.6,0.00937377815,0.0968182738
231.7,0.00937010608,0.0967993083
231.8,0.00936586107,0.0967773789
231.9,0.00936125672,0.0967535876
232.0,0.00935649267,0.096728965
232.1,0.00935180212,0.0967047161
232.2,0.00934724849,0.0966811693
232.3,0.0093428273,0.0966583017
232.4,0.00933855821,0.0966362158
232.5,0.0093344763,0.0966150935
232.6,0.00933060659,0.096595065
232.7,0.00932698019,0.0965762921
232.8,0.00932366137,0.0965591082
232.9,0.00932067331,0.0965436342
233.0,0.00931806892,0.0965301451
233.1,0.00931585634,0.0965186839
233.2,0.00931391923,0.0965086485
233.3,0.0093122962,0.0965002394
233.4,0.00931085941,0.0964927946
233.5,0.00930949231,0.0964857104
233.6,0.00930835738,0.0964798289
233.7,0.00930759972,0.0964759023
233.8,0.0093072637,0.0964741608
233.9,0.00930727323,0.0964742102
234.0,0.00930753668,0.0964755756
234.1,0.00930803957,0.0964781819
234.2,0.00930884241,0.0964823425
234.3,0.00931005863,0.0964886451
234.4,0.00931175274,0.0964974235
234.5,0.00931380415,0.0965080522
234.6,0.00931616421,0.0965202787
234.7,0.00931878823,0.0965338709
234.8,0.00932172065,0.0965490582
234.9,0.00932506247,0.0965663631
235.0,0.00932888005,0.0965861276
235.1,0.0093332142,0.0966085617
235.2,0.00933805777,0.0966336265
235.3,0.00934343763,0.0966614588
235.4,0.00934940089,0.0966923001
235.5,0.00935586082,0.0967256988
235.6,0.00936276805,0.0967613975
235.7,0.00937013113,0.0967994376
235.8,0.00937801712,0.0968401627
235.9,0.00938650033,0.0968839529
236.0,0.00939560669,0.0969309377
236.1,0.00940521393,0.0969804822
236.2,0.00941518797,0.0970318915
236.3,0.00942548452,0.0970849346
236.4,0.00943607805,0.0971394773
236.5,0.00944694422,0.097195392
236.6,0.00945800067,0.0972522528
236.7,0.00946927124,0.0973101805
236.8,0.00948069355,0.0973688531
236.9,0.00949224511,0.0974281536
237.0,0.00950395968,0.0974882541
237.1,0.00951573865,0.0975486476
237.2,0.00952753202,0.0976090776
237.3,0.0095393034,0.0976693575
237.4,0.0095511587,0.0977300297
237.5,0.0095630397,0.0977907956
237.6,0.00957497129,0.0978517822
237.7,0.00958689269,0.0979126789
237.8,0.00959878878,0.0979734085
237.9,0.0096107023,0.0980341895
238.0,0.00962267753,0.0980952472
238.1,0.00963487094,0.0981573784
238.2,0.00964737207,0.0982210368
238.3,0.00966004684,0.0982855373
238.4,0.00967258762,0.0983493143
238.5,0.0096847739,0.0984112488
238.6,0.00969660489,0.0984713405
238.7,0.00970805687,0.0985294721
238.8,0.0097191162,0.098585578
238.9,0.00972990581,0.0986402849
239.0,0.00974051259,0.0986940352
239.1,0.00975097204,0.0987470103
239.2,0.00976122359,0.0987989048
239.3,0.00977130534,0.0988499132
239.4,0.00978130055,0.0989004578
239.5,0.00979116753,0.0989503286
239.6,0.00980090231,0.0989995066
239.7,0.00981048795,0.0990479074
239.8,0.00981997358,0.0990957798
239.9,0.00982933878,0.0991430219
240.0,0.00983848847,0.099189155
240.1,0.00984734009,0.0992337649
240.2,0.00985578877,0.0992763253
240.3,0.00986391522,0.0993172453
240.4,0.00987164297,0.0993561421
240.5,0.00987881525,0.0993922293
240.6,0.00988534112,0.0994250528
240.7,0.00989108094,0.0994539136
240.8,0.00989616615,0.099479476
240.9,0.00990080388,0.0995027833
241.0,0.00990500154,0.0995238742
241.1,0.00990874155,0.099542662
241.2,0.00991199664,0.0995590109
241.3,0.00991479363,0.0995730568
241.4,0.00991720338,0.0995851564
241.5,0.00991922919,0.0995953271
241.6,0.00992083972,0.0996034122
241.7,0.00992200233,0.0996092482
241.8,0.00992279756,0.0996132399
241.9,0.00992316548,0.0996150866
242.0,0.00992308934,0.0996147044
242.1,0.00992278043,0.0996131539
242.2,0.00992219545,0.0996102176
242.3,0.00992131847,0.0996058154
242.4,0.00992019438,0.0996001726
242.5,0.00991887546,0.0995935513
242.6,0.00991739304,0.0995861087
242.7,0.00991570829,0.0995776496
242.8,0.00991361639,0.0995671451
242.9,0.00991102691,0.0995541406
243.0,0.00990790795,0.0995384747
243.1,0.00990431257,0.0995204128
243.2,0.00990028713,0.0995001866
243.3,0.00989579406,0.0994776058
243.4,0.00989100365,0.0994535251
243.5,0.0098859815,0.0994282731
243.6,0.00988076141,0.0994020191
243.7,0.0098753692,0.0993748922
243.8,0.00986978085,0.0993467707
243.9,0.00986418258,0.0993185913
244.0,0.00985877774,0.099291378
244.1,0.0098535229,0.0992649127
244.2,0.00984831716,0.0992386878
244.3,0.00984310625,0.0992124299
244.4,0.00983776475,0.0991855068
244.5,0.00983231546,0.0991580327
244.6,0.00982679149,0.0991301745
244.7,0.00982139024,0.0991029275
244.8,0.00981612291,0.0990763489
244.9,0.00981100432,0.099050514
245.0,0.00980610187,0.0990257637
245.1,0.0098014973,0.0990025116
245.2,0.00979719402,0.098980776
245.3,0.0097931508,0.0989603496
245.4,0.00978929861,0.0989408844
245.5,0.00978549637,0.0989216679
245.6,0.00978154672,0.0989017023
245.7,0.00977736586,0.0988805636
245.8,0.00977305283,0.0988587519
245.9,0.00976871223,0.0988367959
246.0,0.00976436144,0.0988147835
246.1,0.00976006744,0.0987930536
246.2,0.0097558853,0.0987718852
246.3,0.00975186805,0.0987515471
246.4,0.00974804473,0.0987321869
246.5,0.00974422977,0.0987128653
246.6,0.00974027053,0.0986928089
246.7,0.00973634378,0.0986729131
246.8,0.00973258215,0.0986538502
246.9,0.00972892849,0.0986353308
247.0,0.00972531528,0.0986170132
247.1,0.00972179522,0.0985991644
247.2,0.00971840135,0.0985819525
247.3,0.00971502956,0.0985648495
247.4,0.00971156759,0.0985472861
247.5,0.00970799317,0.0985291488
247.6,0.00970434527,0.0985106353
247.7,0.0097006898,0.0984920799
247.8,0.00969711363,0.0984739236
247.9,0.00969367509,0.0984564629
248.0,0.00969037959,0.0984397257
248.1,0.00968716494,0.0984233963
248.2,0.00968392524,0.0984069369
248.3,0.00968062492,0.0983901668
248.4,0.00967726467,0.0983730891
248.5,0.00967385089,0.0983557365
248.6,0.00967042032,0.0983382953
248.7,0.00966702957,0.0983210535
248.8,0.00966370103,0.0983041252
248.9,0.00966033545,0.0982870055
249.0,0.00965671201,0.0982685708
249.1,0.00965268664,0.0982480872
249.2,0.00964821487,0.098225327
249.3,0.00964324734,0.0982000374
249.4,0.00963791333,0.0981728747
249.5,0.00963216927,0.0981436156
249.6,0.00962606666,0.0981125204
249.7,0.00961984177,0.0980807921
249.8,0.00961345061,0.0980482055
249.9,0.00960688568,0.0980147217
250.0,0.00960021612,0.0979806926
250.1,0.00959359267,0.097946887
250.2,0.0095869713,0.0979130803
250.3,0.00958045264,0.0978797867
250.4,0.0095741046,0.0978473536
250.5,0.00956789658,0.0978156254
250.6,0.00956175874,0.0977842459
250.7,0.00955570756,0.0977532995
250.8,0.00954982897,0.0977232264
250.9,0.00954417513,0.0976942942
251.0,0.00953868047,0.0976661685
251.1,0.00953330386,0.0976386392
251.2,0.00952807673,0.0976118678
251.3,0.00952303814,0.097586055
251.4,0.00951824946,0.0975615163
251.5,0.00951371634,0.0975382814
251.6,0.00950934903,0.0975158912
251.7,0.00950510703,0.0974941384
251.8,0.00950107348,0.0974734501
251.9,0.00949721131,0.0974536367
252.0,0.00949344039,0.0974342876
252.1,0.00948967083,0.0974149415
252.2,0.00948584099,0.0973952822
252.3,0.00948193803,0.0973752434
252.4,0.00947799143,0.0973549764
252.5,0.00947403232,0.0973346409
252.6,0.00946994958,0.0973136659
252.7,0.00946578149,0.0972922479
252.8,0.00946163125,0.0972709168
252.9,0.00945744968,0.0972494199
253.0,0.00945318406,0.0972274861
253.1,0.0094488513,0.097205202
253.2,0.00944447513,0.0971826895
253.3,0.0094399733,0.097159525
253.4,0.00943532242,0.0971355878
253.5,0.00943055644,0.0971110521
253.6,0.00942579966,0.0970865576
253.7,0.00942112107,0.0970624596
253.8,0.00941655402,0.0970389304
253.9,0.00941207242,0.0970158359
254.0,0.00940763382,0.0969929576
254.1,0.00940325702,0.0969703925
254.2,0.00939898463,0.0969483606
254.3,0.00939482868,0.0969269244
254.4,0.00939085433,0.0969064205
254.5,0.00938716456,0.0968873808
254.6,0.00938381595,0.0968700983
254.7,0.00938079438,0.0968545011
254.8,0.00937806324,0.0968404009
254.9,0.00937544103,0.0968268611
255.0,0.00937280413,0.0968132436
255.1,0.00937023746,0.0967999869
255.2,0.00936782626,0.0967875315
255.3,0.00936561483,0.0967761067
255.4,0.00936363056,0.0967658543
255.5,0.00936188875,0.0967568538
255.6,0.00936041845,0.0967492556
255.7,0.00935925747,0.0967432554
255.8,0.00935842109,0.0967389326
255.9,0.00935784469,0.0967359535
256.0,0.00935750331,0.0967341889
256.1,0.00935741466,0.0967337307
256.2,0.00935756866,0.0967345267
256.3,0.00935793372,0.0967364136
256.4,0.00935847087,0.09673919
256.5,0.00935916331,0.0967427688
256.6,0.0093600611,0.0967474087
256.7,0.00936121489,0.0967533715
256.8,0.00936266219,0.0967608505
256.9,0.00936439464,0.0967698023
257.0,0.00936641205,0.0967802255
257.1,0.00936872376,0.0967921679
257.2,0.00937139832,0.0968059829
257.3,0.00937443738,0.0968216783
257.4,0.00937770517,0.0968385521
257.5,0.00938114337,0.0968563027
257.6,0.00938486594,0.0968755178
257.7,0.00938887146,0.0968961891
257.8,0.0093931402,0.096918214
257.9,0.00939770059,0.0969417381
258.0,0.0094025569,0.0969667825
258.1,0.00940769704,0.0969932835
258.2,0.00941313388,0.0970213063
258.3,0.00941886162,0.0970508198
258.4,0.00942487385,0.0970817895
258.5,0.00943117054,0.0971142139
258.6,0.00943777836,0.0971482288
258.7,0.0094447207,0.0971839529
258.8,0.00945197873,0.0972212874
258.9,0.00945950244,0.0972599735
259.0,0.00946725153,0.0972998023
259.1,0.00947524638,0.0973408772
259.2,0.00948353397,0.0973834378
259.3,0.00949204964,0.0974271504
259.4,0.00950076762,0.0974718812
259.5,0.00950965223,0.0975174458
259.6,0.00951869383,0.0975637937
259.7,0.00952788784,0.0976109002
259.8,0.00953696506,0.0976573861
259.9,0.00954551318,0.0977011422
260.0,0.00955354817,0.0977422538
260.1,0.00956111257,0.0977809417
260.2,0.00956838942,0.0978181446
260.3,0.00957547172,0.0978543393
260.4,0.00958248537,0.0978901699
260.5,0.00958960027,0.0979265045
260.6,0.0095968938,0.0979637371
260.7,0.00960433666,0.0980017176
260.8,0.00961185875,0.0980400875
260.9,0.00961949101,0.0980790039
261.0,0.00962727887,0.0981186979
261.1,0.00963523254,0.0981592204
261.2,0.00964332141,0.0982004145
261.3,0.00965151643,0.0982421316
261.4,0.00965975765,0.0982840661
261.5,0.00966792541,0.0983256091
261.6,0.00967587039,0.0983660022
261.7,0.00968356494,0.0984051063
261.8,0.00969114058,0.0984435908
261.9,0.0096986783,0.0984818679
262.0,0.00970606692,0.0985193733
262.1,0.00971325581,0.0985558512
262.2,0.00972024258,0.0985912906
262.3,0.00972703675,0.0986257408
262.4,0.00973364829,0.0986592535
262.5,0.00974015031,0.0986921999
262.6,0.00974648615,0.0987242936
262.7,0.0097525551,0.0987550257
262.8,0.00975832188,0.0987842188
262.9,0.0097639798,0.0988128524
263.0,0.00976974863,0.0988420388
263.1,0.00977573978,0.0988723408
263.2,0.00978178775,0.0989029208
263.3,0.00978757911,0.0989321945
263.4,0.00979290692,0.0989591174
263.5,0.00979781458,0.0989839107
263.6,0.00980239724,0.0990070565
263.7,0.00980681551,0.0990293669
263.8,0.00981111573,0.0990510764
263.9,0.00981530609,0.0990722267
264.0,0.00981940784,0.0990929253
264.1,0.0098234216,0.0991131757
264.2,0.00982742281,0.0991333587
264.3,0.0098314459,0.0991536479
264.4,0.00983563317,0.0991747608
264.5,0.00984002726,0.0991969115
264.6,0.0098445881,0.0992198977
264.7,0.00984938333,0.0992440594
264.8,0.00985436692,0.099269164
264.9,0.00985943373,0.0992946813
265.0,0.00986451641,0.0993202719
265.1,0.0098696619,0.0993461721
265.2,0.0098748677,0.0993723689
265.3,0.00988020031,0.0993991967
265.4,0.00988564661,0.099426589
265.5,0.00989120704,0.0994545476
265.6,0.00989668227,0.0994820701
265.7,0.00990202381,0.0995089132
265.8,0.00990752118,0.0995365319
265.9,0.00991328507,0.0995654813
266.0,0.0099192613,0.0995954883
266.1,0.00992524822,0.09962554
266.2,0.00993122375,0.0996555255
266.3,0.00993725338,0.0996857732
266.4,0.0099434768,0.0997169835
266.5,0.00994977866,0.0997485772
266.6,0.00995600415,0.0997797782
266.7,0.00996233461,0.0998114954
266.8,0.00996900991,0.0998449293
266.9,0.00997616283,0.099880743
267.0,0.00998359375,0.0999179351
267.1,0.00999099329,0.0999549563
267.2,0.00999835088,0.0999917541
267.3,0.0100057799,0.100028896
267.4,0.0100132673,0.100066315
267.5,0.0100208142,0.100104017
267.6,0.0100284536,0.100142167
267.7,0.0100361671,0.100180673
267.8,0.010043951,0.100219514
267.9,0.0100518226,0.100258778
268.0,0.010059852,0.100298814
268.1,0.0100680487,0.100339667
268.2,0.0100764905,0.100381724
268.3,0.0100851727,0.100424961
268.4,0.0100940041,0.100468921
268.5,0.0101030305,0.100513833
268.6,0.010112117,0.100559023
268.7,0.0101211521,0.100603937
268.8,0.0101302874,0.100649329
268.9,0.0101396059,0.10069561
269.0,0.0101490295,0.100742392
269.1,0.01015843,0.100789037
269.2,0.0101678631,0.100835823
269.3,0.0101774153,0.100883176
269.4,0.0101870776,0.100931054
269.5,0.0101968472,0.100979439
269.6,0.010206726,0.101028343
269.7,0.0102167148,0.101077766
269.8,0.0102268688,0.101127982
269.9,0.0102371345,0.101178725
270.0,0.0102473299,0.101229096
270.1,0.0102571988,0.10127783
270.2,0.0102667072,0.101324761
270.3,0.0102760742,0.101370973
270.4,0.0102854864,0.101417387
270.5,0.0102950212,0.101464384
270.6,0.010304444,0.101510807
270.7,0.0103138336,0.101557046
270.8,0.0103232551,0.101603421
270.9,0.0103326633,0.101649709
271.0,0.0103419775,0.101695514
271.1,0.0103511908,0.101740802
271.2,0.0103604656,0.101786372
271.3,0.0103699473,0.101832938
271.4,0.0103796239,0.101880439
271.5,0.0103895065,0.101928929
271.6,0.0103995108,0.101977992
271.7,0.0104096527,0.102027705
271.8,0.010420042,0.102078607
271.9,0.0104306393,0.102130501
272.0,0.010441432,0.102183326
272.1,0.01045236,0.102236784
272.2,0.0104632911,0.10229023
272.3,0.0104740864,0.102342984
272.4,0.0104846547,0.102394603
272.5,0.0104950018,0.102445116
272.6,0.0105050473,0.102494133
272.7,0.0105149568,0.102542463
272.8,0.010524779,0.102590346
272.9,0.0105342749,0.102636616
273.0,0.0105435468,0.102681774
273.1,0.0105524898,0.102725312
273.2,0.010561123,0.102767325
273.3,0.0105695035,0.102808091
273.4,0.0105776278,0.102847595
273.5,0.0105855232,0.102885972
273.6,0.0105933773,0.102924134
273.7,0.0106011981,0.10296212
273.8,0.0106091445,0.103000702
273.9,0.0106172805,0.103040189
274.0,0.0106256622,0.103080853
274.1,0.0106342152,0.103122331
274.2,0.0106427861,0.10316388
274.3,0.0106512571,0.103204927
274.4,0.0106595433,0.103245064
274.5,0.0106674494,0.103283345
274.6,0.0106750122,0.103319951
274.7,0.010682406,0.103355726
274.8,0.0106897205,0.103391104
274.9,0.0106970077,0.10342634
275.0,0.0107042172,0.103461187
275.1,0.010711378,0.103495787
275.2,0.010718394,0.103529677
275.3,0.0107252255,0.103562665
275.4,0.0107318911,0.103594841
275.5,0.0107384018,0.10362626
275.6,0.0107447424,0.103656849
275.7,0.0107511399,0.103687704
275.8,0.0107575694,0.103718703
275.9,0.0107639994,0.103749696
276.0,0.0107706268,0.103781631
276.1,0.0107775018,0.103814748
276.2,0.0107846266,0.103849057
276.3,0.0107918531,0.103883844
276.4,0.0107993149,0.103919752
276.5,0.0108070967,0.103957187
276.6,0.0108152471,0.10399638
276.7,0.0108238072,0.104037528
276.8,0.0108326791,0.104080157
276.9,0.0108417233,0.104123596
277.0,0.0108510162,0.104168211
277.1,0.0108607101,0.104214731
277.2,0.0108707833,0.104263048
277.3,0.0108812434,0.104313198
277.4,0.0108920421,0.104364947
277.5,0.0109029837,0.104417354
277.6,0.0109140162,0.104470169
277.7,0.0109250763,0.10452309
277.8,0.0109361599,0.104576096
277.9,0.0109473953,0.104629801
278.0,0.0109587582,0.104684088
278.1,0.0109701709,0.104738583
278.2,0.0109815531,0.104792906
278.3,0.0109929395,0.10484722
278.4,0.0110043733,0.104901732
278.5,0.0110157621,0.104956001
278.6,0.0110271093,0.105010044
278.7,0.0110384998,0.105064265
278.8,0.0110499048,0.105118527
278.9,0.0110612412,0.105172435
279.0,0.0110720379,0.105223752
279.1,0.0110821565,0.105271822
279.2,0.0110917381,0.105317321
279.3,0.0111009776,0.105361177
279.4,0.0111099908,0.105403941
279.5,0.0111189453,0.10544641
279.6,0.0111278911,0.10548882
279.7,0.0111369005,0.105531514
279.8,0.0111460204,0.105574715
279.9,0.0111553292,0.105618792
280.0,0.0111649005,0.105664093
280.1,0.0111747715,0.105710792
280.2,0.0111848302,0.105758358
280.3,0.0111950005,0.10580643
280.4,0.0112054387,0.105855745
280.5,0.0112161533,0.105906342
280.6,0.0112270381,0.105957719
280.7,0.0112381805,0.106010285
280.8,0.0112495398,0.106063848
280.9,0.0112610144,0.106117927
281.0,0.0112725653,0.106172338
281.1,0.0112842871,0.106227525
281.2,0.0112962107,0.106283633
281.3,0.0113080541,0.106339335
281.4,0.0113197548,0.106394336
281.5,0.0113312792,0.106448481
281.6,0.0113426038,0.106501661
281.7,0.0113538845,0.106554608
281.8,0.0113651931,0.106607659
281.9,0.0113763894,0.106660158
282.0,0.0113871666,0.106710668
282.1,0.0113973861,0.106758541
282.2,0.0114073881,0.106805375
282.3,0.0114171167,0.106850909
282.4,0.0114265806,0.106895185
282.5,0.0114356667,0.106937677
282.6,0.0114442834,0.106977957
282.7,0.011452528,0.107016485
282.8,0.0114602531,0.107052572
282.9,0.0114675702,0.107086742
283.0,0.0114745978,0.107119549
283.1,0.0114812836,0.107150752
283.2,0.0114877937,0.107181126
283.3,0.0114941416,0.107210734
283.4,0.011500402,0.107239927
283.5,0.0115066355,0.107268987
283.6,0.0115127668,0.107297562
283.7,0.011518764,0.107325505
283.8,0.011524631,0.107352834
283.9,0.011530387,0.10737964
284.0,0.0115360265,0.107405896
284.1,0.0115415013,0.107431379
284.2,0.011546844,0.107456242
284.3,0.0115521736,0.107481038
284.4,0.0115575285,0.107505946
284.5,0.0115629061,0.107530954
284.6,0.0115685149,0.107557031
284.7,0.0115741638,0.107583288
284.8,0.0115794903,0.10760804
284.9,0.0115842137,0.107629985
285.0,0.0115882742,0.107648847
285.1,0.011591782,0.107665138
285.2,0.0115947806,0.107679063
285.3,0.0115973546,0.107691014
285.4,0.0115996264,0.107701562
285.5,0.0116017184,0.107711273
285.6,0.0116037417,0.107720665
285.7,0.0116057071,0.107729788
285.8,0.0116075726,0.107738446
285.9,0.0116092859,0.107746396
286.0,0.0116108375,0.107753596
286.1,0.0116122509,0.107760154
286.2,0.0116136118,0.107766469
286.3,0.0116148832,0.107772368
286.4,0.0116159633,0.107777379
286.5,0.0116167807,0.10778117
286.6,0.011617349,0.107783807
286.7,0.0116176008,0.107784975
286.8,0.0116177159,0.107785509
286.9,0.0116178077,0.107785935
287.0,0.0116178831,0.107786284
287.1,0.011617983,0.107786748
287.2,0.0116180975,0.107787279
287.3,0.0116182078,0.107787791
287.4,0.0116183232,0.107788326
287.5,0.0116183836,0.107788606
287.6,0.0116183616,0.107788504
287.7,0.011618342,0.107788413
287.8,0.011618273,0.107788093
287.9,0.0116181365,0.10778746
288.0,0.0116179733,0.107786703
288.1,0.011617809,0.107785941
288.2,0.0116175245,0.107784621
288.3,0.0116169956,0.107782167
288.4,0.0116162461,0.10777869
288.5,0.0116152878,0.107774245
288.6,0.011614122,0.107768836
288.7,0.0116127001,0.107762239
288.8,0.0116111146,0.107754882
288.9,0.0116094009,0.10774693
289.0,0.0116075488,0.107738335
289.1,0.011605477,0.107728719
289.2,0.0116031091,0.107717729
289.3,0.0116005125,0.107705675
289.4,0.0115977059,0.107692646
289.5,0.0115947076,0.107678724
289.6,0.011591507,0.107663861
289.7,0.011588034,0.107647731
289.8,0.0115842485,0.107630147
289.9,0.011580085,0.107610804
290.0,0.0115753635,0.107588863
290.1,0.011569921,0.107563567
290.2,0.01156375,0.107534878
290.3,0.0115570934,0.107503923
290.4,0.0115499825,0.107470845
290.5,0.0115423988,0.107435556
290.6,0.0115343484,0.107398084
290.7,0.0115259032,0.107358759
290.8,0.011517107,0.107317785
290.9,0.0115079815,0.107275261
291.0,0.0114985419,0.107231254
291.1,0.0114887588,0.107185628
291.2,0.0114787126,0.107138754
291.3,0.0114685271,0.107091209
291.4,0.0114581911,0.10704294
291.5,0.0114476093,0.106993501
291.6,0.0114367638,0.106942806
291.7,0.0114255698,0.106890457
291.8,0.011414083,0.106836712
291.9,0.0114023673,0.106781868
292.0,0.0113904705,0.106726147
292.1,0.0113783701,0.106669443
292.2,0.0113661544,0.106612168
292.3,0.0113539482,0.106554907
292.4,0.0113417543,0.106497673
292.5,0.0113296086,0.106440634
292.6,0.0113176891,0.106384628
292.7,0.0113060602,0.106329959
292.8,0.0112947215,0.106276627
292.9,0.0112835759,0.106224178
293.0,0.0112725463,0.106172248
293.1,0.0112617279,0.106121289
293.2,0.0112511887,0.106071621
293.3,0.011240892,0.106023073
293.4,0.0112307267,0.105975123
293.5,0.0112206345,0.105927497
293.6,0.0112104794,0.105879551
293.7,0.0112003032,0.105831485
293.8,0.0111902312,0.105783889
293.9,0.0111801714,0.10573633
294.0,0.0111702335,0.105689325
294.1,0.0111605238,0.105643381
294.2,0.0111509904,0.10559825
294.3,0.0111416402,0.105553968
294.4,0.0111326338,0.105511297
