case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek7e-3,0.007000000000004278,12.173671532660448,6.517734338897687e-06,8.497534522248737e-07,1.1203158952337136e-06,-1.916442864295451e-06,-9.844163076217826e-09,6.347064623935408e-08
Ek7e-3,0.007000000000004278,12.566370614359172,5.468501921090147e-06,8.323409974244428e-07,1.0373280967538314e-06,-1.7139546915408435e-06,-6.102430218227792e-09,1.6181683285565841e-07
Ek7e-3,0.007000000000004278,12.959069696057897,5.2279759030532285e-06,6.605809415361932e-07,1.0149801211077132e-06,-1.6788121361474611e-06,-4.410458282138087e-09,1.1593847785834511e-09
Ek7e-3,0.007000000000004278,13.351768777756622,5.180823055227208e-06,9.341270917505241e-07,9.178792669797608e-07,-1.7154609833070437e-06,3.7447285379293705e-10,1.3617090256944789e-07
Ek7e-3,0.007000000000004278,13.744467859455344,4.351119735790923e-06,7.780178125184357e-07,8.119791273274457e-07,-1.4897218109164617e-06,-6.717043202271973e-09,1.0699217213169169e-07
Ek7e-3,0.007000000000004278,14.137166941154069,4.343978696904885e-06,8.335248273682038e-07,7.943947142201183e-07,-1.5627889137673778e-06,-2.717808455201622e-09,6.78484362761458e-08
Ek7e-3,0.007000000000004278,14.529866022852794,3.8097445454125443e-06,8.347745531501497e-07,7.216189033301826e-07,-1.436099563040752e-06,-1.445948919755352e-09,1.2173984235933593e-07
Ek7e-3,0.007000000000004278,14.922565104551516,3.738292889902244e-06,8.451711149941487e-07,7.549295931384113e-07,-1.4822221674070978e-06,-3.166160514190659e-09,1.2104470123965282e-07
Ek7e-3,0.007000000000004278,15.315264186250241,3.2654439571298334e-06,8.65879360226615e-07,6.147582533707004e-07,-1.3552524369544941e-06,-4.36591990509466e-09,1.2975109654791593e-07
Ek7e-3,0.007000000000004278,15.707963267948966,2.769995291086331e-06,7.294992359095118e-07,5.30958359292081e-07,-1.190153277409262e-06,-3.0872491032536816e-09,7.339156689558448e-08
Ek7e-3,0.007000000000004278,16.10066234964769,2.8339140135764445e-06,8.369976162706602e-07,5.350348787600328e-07,-1.2811893620271915e-06,-2.07416636874417e-09,9.291729937224551e-08
Ek7e-3,0.007000000000004278,16.493361431346415,2.483927769691201e-06,7.143764379353465e-07,4.612651773943683e-07,-1.1664468255742342e-06,-3.697604382716704e-09,1.2892394138197777e-08
Ek7e-3,0.007000000000004278,16.886060513045138,2.4531416078506203e-06,8.418674567869843e-07,4.6406788119437425e-07,-1.1997664984503595e-06,-6.228167292000371e-10,1.0679165626019914e-07
Ek7e-3,0.007000000000004278,17.27875959474386,2.1795993286156307e-06,7.593347118780029e-07,3.925568958092167e-07,-1.109419669839098e-06,-9.647937558413029e-10,4.3436731603962864e-08
Ek7e-3,0.007000000000004278,17.671458676442587,1.991483618302112e-06,7.549172622448944e-07,3.547993748349342e-07,-1.0431400251122188e-06,1.672395390725143e-09,6.490421657688473e-08
Ek7e-3,0.007000000000004278,18.06415775814131,1.9787229141471056e-06,7.662101301953553e-07,3.562933023451636e-07,-1.0794758477314123e-06,1.262719408307741e-09,4.1764865400798835e-08
Ek7e-3,0.007000000000004278,18.456856839840036,1.7859244069686454e-06,7.420341899761715e-07,3.199025589557234e-07,-1.0064754709943912e-06,-9.749575039024917e-10,5.643623544140594e-08
Ek7e-3,0.007000000000004278,18.84955592153876,1.7791929758367609e-06,7.41007209803054e-07,3.259754866477375e-07,-1.0369234666157368e-06,2.1924743579197557e-09,2.7866755477135034e-08
Ek7e-3,0.007000000000004278,19.24225500323748,1.6007038691880343e-06,7.017511167539854e-07,2.8848747110321435e-07,-9.61317354629535e-07,9.137750017318791e-10,2.800745822593289e-08
Ek7e-3,0.007000000000004278,19.634954084936208,1.637783890121515e-06,7.532522564439377e-07,3.0813854777944896e-07,-1.0218241317195112e-06,-3.075051934692809e-10,3.9874177697344647e-08
Ek7e-3,0.007000000000004278,20.02765316663493,1.439554124998285e-06,6.886693372715767e-07,2.684491201139781e-07,-9.252366870745689e-07,4.5717638003474984e-11,3.183605267298246e-08
Ek7e-3,0.007000000000004278,20.420352248333657,1.2801645938437994e-06,6.303297995668566e-07,2.4855288735830407e-07,-8.613014103280268e-07,-9.673330286294387e-10,1.8548609625763312e-08
Ek7e-3,0.007000000000004278,20.81305133003238,1.284750455732797e-06,6.668313552783581e-07,2.472583407123183e-07,-8.894861995655657e-07,-8.365493212697085e-10,2.5440045746380323e-08
Ek7e-3,0.007000000000004278,21.205750411731103,1.1333856390254933e-06,5.831562221717522e-07,2.2704111645591826e-07,-8.190148914494007e-07,3.6660879655672754e-11,-8.854213701385691e-09
Ek7e-3,0.007000000000004278,21.59844949342983,1.197317885404456e-06,6.992707458274898e-07,2.42752185396965e-07,-8.946692342320663e-07,-2.699794686029321e-10,4.7623676460991626e-08
Ek7e-3,0.007000000000004278,21.991148575128552,1.0218273799580207e-06,5.648082297902131e-07,2.1384096040407583e-07,-7.941456121801743e-07,-7.85596254058568e-10,-1.4710825731826731e-08
Ek7e-3,0.007000000000004278,22.383847656827275,9.95592362481301e-07,6.296325061103131e-07,2.1122208059117985e-07,-8.025514622020138e-07,-5.966760043764132e-10,3.8899800503855246e-08
Ek7e-3,0.007000000000004278,22.776546738526,9.280976703628571e-07,6.159111524473491e-07,2.010986471808864e-07,-7.722712704289288e-07,-1.0334451880011723e-09,4.577197438730789e-08
Ek7e-3,0.007000000000004278,23.169245820224724,9.004926480950215e-07,5.568722655410963e-07,1.9042802944921068e-07,-7.600918489955983e-07,-1.2853479031788945e-09,-1.150620610211249e-08
Ek7e-3,0.007000000000004278,23.561944901923447,8.914459507589222e-07,6.213869088084954e-07,1.9904618022390428e-07,-7.775640935056655e-07,-1.3549385823750328e-09,4.422393410910927e-08
Ek7e-3,0.007000000000004278,23.954643983622173,8.35936995398628e-07,6.13327055514143e-07,1.8777794944716868e-07,-7.50369883726265e-07,-7.972030383027035e-10,5.153232427334929e-08
Ek7e-3,0.007000000000004278,24.347343065320896,7.90618025272203e-07,5.937167394262496e-07,1.7826067494640928e-07,-7.240789171576886e-07,-1.4200048551715528e-09,4.93185020701419e-08
Ek7e-3,0.007000000000004278,24.740042147019622,7.571746450036784e-07,6.26016484480583e-07,1.7529654802014452e-07,-7.235786947874938e-07,-1.4704632130134095e-10,7.788138403453512e-08
Ek7e-3,0.007000000000004278,25.132741228718345,6.849202674641424e-07,5.481547702830866e-07,1.5972969932579368e-07,-6.705845680737015e-07,-3.0310659126911877e-10,3.7603008126447836e-08
Ek7e-3,0.007000000000004278,25.525440310417068,7.22947565963935e-07,6.101096081234688e-07,1.7642046694757458e-07,-7.31875770252543e-07,3.764864729637877e-11,5.461665617120397e-08
Ek7e-3,0.007000000000004278,25.918139392115794,6.279597389675129e-07,5.448659102769011e-07,1.5402986558056305e-07,-6.55596522451458e-07,-1.3450928895916618e-10,4.3433762694965474e-08
Ek7e-3,0.007000000000004278,26.310838473814517,6.355923409439654e-07,5.49018837511484e-07,1.5973832893351329e-07,-6.762797755011318e-07,5.8412377189243e-10,3.189326717197294e-08
Ek7e-3,0.007000000000004278,26.703537555513243,6.484456942880973e-07,6.036414428258167e-07,1.5886113064781623e-07,-7.031010801909822e-07,1.7421909176262963e-11,5.9384071373474426e-08
Ek7e-3,0.007000000000004278,27.096236637211966,5.590107652942043e-07,4.852046562015449e-07,1.383706834076865e-07,-6.185873946707737e-07,3.0952249295466517e-10,4.678422445502942e-09
Ek7e-3,0.007000000000004278,27.48893571891069,5.604444102786822e-07,5.376524116972538e-07,1.3812981893181203e-07,-6.387322453071169e-07,1.6382606905472166e-10,3.688615925289422e-08
Ek7e-3,0.007000000000004278,27.881634800609415,4.996489624926353e-07,4.912124657160095e-07,1.2704611652128576e-07,-5.836144561976322e-07,7.085703184014672e-11,3.457326900782316e-08
Ek7e-3,0.007000000000004278,28.274333882308138,5.378907906413993e-07,5.439755371340592e-07,1.3300213293801648e-07,-6.413831879949784e-07,8.142590332173008e-11,3.5513056173775545e-08
Ek7e-3,0.007000000000004278,28.66703296400686,4.843608563043661e-07,5.112715795825581e-07,1.2090382669162703e-07,-5.945350125788642e-07,-9.127990024667278e-11,3.7731673595567713e-08
Ek7e-3,0.007000000000004278,29.059732045705587,4.6239772932848994e-07,4.926554645797941e-07,1.133936851417212e-07,-5.787215823079634e-07,-5.7174450902059326e-11,2.738474186445402e-08
Ek7e-3,0.007000000000004278,29.45243112740431,4.463633134567336e-07,5.01989955042218e-07,1.1321612624516933e-07,-5.745491552084286e-07,1.1858174419875962e-12,4.0655740261516744e-08
Ek7e-3,0.007000000000004278,29.845130209103033,4.344896784685569e-07,4.936918489927926e-07,1.075363902564453e-07,-5.681828418964239e-07,-4.912565546838843e-11,3.309452300828225e-08
Ek7e-3,0.007000000000004278,30.23782929080176,4.2377666233503617e-07,5.032757744506795e-07,1.044282785580817e-07,-5.649863157141966e-07,-3.090137095682443e-10,4.302675100413263e-08
Ek7e-3,0.007000000000004278,30.630528372500482,3.96289396450398e-07,4.676852387268749e-07,9.877067162975132e-08,-5.393299156537461e-07,-4.089468033297479e-10,2.7534941506209844e-08
Ek7e-3,0.007000000000004278,31.02322745419921,3.8570482432233817e-07,4.443576581143146e-07,9.615006259886734e-08,-5.3366902716445e-07,-3.386457661896589e-10,7.177339314921475e-09
Ek7e-3,0.007000000000004278,31.41592653589793,3.880637866284544e-07,4.675185583523323e-07,1.0011666008396816e-07,-5.511258275105422e-07,-4.0180323998516514e-10,1.691119416574341e-08
Ek7e-3,0.007000000000004278,31.808625617596654,3.4834157791723457e-07,4.1912742204006417e-07,8.838347843741876e-08,-5.044236508962272e-07,-4.2069448850210393e-10,3.5079440697578535e-09
Ek7e-3,0.007000000000004278,32.20132469929538,3.6217460875415844e-07,4.407331701083485e-07,9.333629591534079e-08,-5.334695554811257e-07,-9.99746154234189e-11,6.998851579870213e-10
Ek7e-3,0.007000000000004278,32.59402378099411,3.1950443783810593e-07,4.103142676027044e-07,8.194175370529867e-08,-4.826941768100027e-07,6.179628216100927e-11,9.50004821583926e-09
Ek7e-3,0.007000000000004278,32.98672286269283,3.2363850062711245e-07,3.982746614219316e-07,8.34389097809798e-08,-4.960739360128142e-07,1.659102076629919e-10,-1.452627501756596e-08
Ek7e-3,0.007000000000004278,33.37942194439155,3.141133448769452e-07,4.1017733038102e-07,8.270063448354327e-08,-4.942386602433016e-07,2.9277345119366865e-10,-1.6534688299318912e-09
Ek7e-3,0.007000000000004278,33.772121026090275,2.9649486537135025e-07,3.8947466756806714e-07,7.709861892967713e-08,-4.749668398049717e-07,2.1473813238770783e-10,-8.608291439615142e-09
Ek7e-3,0.007000000000004278,34.164820107789,2.8668381851732114e-07,3.9099106836677145e-07,7.440210573009655e-08,-4.652096619842715e-07,2.3156872234288594e-10,-4.805660974639907e-11
Ek7e-3,0.007000000000004278,34.55751918948772,2.616172256171073e-07,3.6256346266379325e-07,6.790892085665133e-08,-4.3249329632960923e-07,1.8370205632954149e-10,-2.2046148654941738e-09
Ek7e-3,0.007000000000004278,34.95021827118645,2.85045208038598e-07,4.2445683348161126e-07,7.365425016582159e-08,-4.778466196633694e-07,1.437323697504743e-10,2.012073161431291e-08
Ek7e-3,0.007000000000004278,35.34291735288517,2.526016016028367e-07,3.6063935511253957e-07,6.579763327958139e-08,-4.3327943732508176e-07,-7.525189874269078e-11,-6.767197034218109e-09
Ek7e-3,0.007000000000004278,35.735616434583896,2.516989210206813e-07,3.949742065210146e-07,6.561541940413671e-08,-4.38268390669974e-07,1.1362838229563387e-10,2.220760687288155e-08
Ek7e-3,0.007000000000004278,36.12831551628262,2.40778842312535e-07,3.652468366645839e-07,6.267395221160084e-08,-4.2858605154090854e-07,1.0543100545383272e-10,-7.706936701776392e-10
Ek7e-3,0.007000000000004278,36.52101459798134,2.3168357976571186e-07,3.80890224263515e-07,6.110128047738803e-08,-4.208015297057932e-07,7.957816820746389e-11,2.111039686690227e-08
Ek7e-3,0.007000000000004278,36.91371367968007,2.2833500049175288e-07,3.74424812589743e-07,5.957422227443621e-08,-4.227524898683884e-07,1.1433023398963905e-10,1.1132214761801149e-08
Ek7e-3,0.007000000000004278,37.306412761378795,2.0767040927304383e-07,3.470397871044942e-07,5.452277155263946e-08,-3.9043314268419436e-07,1.3219703108918515e-11,1.111619626983041e-08
Ek7e-3,0.007000000000004278,37.69911184307752,2.0508183835664336e-07,3.545291995650091e-07,5.413601866977816e-08,-3.9356803592047633e-07,2.5089680051855794e-11,1.5072092634258953e-08
Ek7e-3,0.007000000000004278,38.09181092477624,2.0586499780767846e-07,3.5615832911900316e-07,5.412620211013033e-08,-3.9928273068719726e-07,-1.017902007482682e-10,1.1103590742684498e-08
Ek7e-3,0.007000000000004278,38.48451000647496,1.8902421263964224e-07,3.257975468719652e-07,5.016477284360437e-08,-3.74175209243281e-07,-7.149101206346637e-11,1.8586014843520608e-09
Ek7e-3,0.007000000000004278,38.87720908817369,1.8986813103763917e-07,3.299271055385682e-07,5.000364780326678e-08,-3.819101800809756e-07,-4.526103634897857e-12,-1.974900635505644e-09
Ek7e-3,0.007000000000004278,39.269908169872416,1.6972115888270768e-07,3.006989042538963e-07,4.5181377026725316e-08,-3.473701385803197e-07,-8.953814766177161e-11,-1.400319152036226e-09
Ek7e-3,0.007000000000004278,39.66260725157114,1.7573126713726118e-07,3.213332900879061e-07,4.6637714805270125e-08,-3.6644507295808243e-07,-1.3147557290587302e-10,1.6574075079996455e-09
Ek7e-3,0.007000000000004278,40.05530633326986,1.6158196866424476e-07,2.947862656519985e-07,4.26406280116148e-08,-3.4036303898339177e-07,-5.733108019425961e-11,-2.8788142395841736e-09
Ek7e-3,0.007000000000004278,40.448005414968584,1.5237916293381292e-07,2.887285166060754e-07,4.111256504568238e-08,-3.2798329446966223e-07,-4.1814991289432624e-11,1.899602173384851e-09
Ek7e-3,0.007000000000004278,40.840704496667314,1.539190025762085e-07,3.018454821097067e-07,4.042193255143249e-08,-3.344217808410701e-07,-2.578571223251839e-11,7.871419532301596e-09
Ek7e-3,0.007000000000004278,41.23340357836604,1.4570262782914617e-07,2.827243298176418e-07,3.966566687352036e-08,-3.2240246472141083e-07,-8.178985348682471e-12,-4.289044899940075e-12
Ek7e-3,0.007000000000004278,41.62610266006476,1.486797055132218e-07,3.0923544246759746e-07,3.991551997733112e-08,-3.333230745718501e-07,-2.4202952873629178e-11,1.5852090825952115e-08
Ek7e-3,0.007000000000004278,42.01880174176348,1.3912563058246478e-07,2.8967179751625237e-07,3.730489035724617e-08,-3.167021149934446e-07,2.8785544263270197e-11,1.0245787335790634e-08
Ek7e-3,0.007000000000004278,42.411500823462205,1.3287283742940218e-07,2.677141437707598e-07,3.5464829115672284e-08,-3.052085111598557e-07,-4.556651099853448e-11,-1.983971762425068e-09
Ek7e-3,0.007000000000004278,42.80419990516093,1.306410834632625e-07,2.672941889883611e-07,3.437369009892554e-08,-3.0466344846119334e-07,6.175346442159417e-11,-3.057322838328282e-09
Ek7e-3,0.007000000000004278,43.19689898685966,1.2849395805273714e-07,2.5864592459801245e-07,3.412752013286891e-08,-3.028962396696545e-07,-4.8769538025773037e-11,-1.0074025400747313e-08
Ek7e-3,0.007000000000004278,43.58959806855838,1.258964133844593e-07,2.569939984927343e-07,3.265812801794818e-08,-3.011670439215124e-07,-2.927807777464893e-11,-1.1485639333055307e-08
Ek7e-3,0.007000000000004278,43.982297150257104,1.1999693328300886e-07,2.5375537247682344e-07,3.1828360440255077e-08,-2.9184061183634714e-07,-4.0273145063462046e-11,-6.216605774205151e-09
Ek7e-3,0.007000000000004278,44.374996231955826,1.1413810521486199e-07,2.421364736484711e-07,2.9477449799013962e-08,-2.804728687130464e-07,-1.3032880774547591e-11,-8.845912384786824e-09
Ek7e-3,0.007000000000004278,44.76769531365455,1.1557298392656539e-07,2.509642883413236e-07,3.119872025059206e-08,-2.8988536826395097e-07,-4.2367152874557565e-11,-7.679992519160801e-09
Ek7e-3,0.007000000000004278,45.16039439535328,1.067213728308519e-07,2.3402895604569355e-07,2.7097955774946342e-08,-2.6994731191060356e-07,1.2871568936853503e-11,-8.833271658900558e-09
Ek7e-3,0.007000000000004278,45.553093477052,1.0147758414469822e-07,2.275618603268189e-07,2.687882001179491e-08,-2.6096581020680906e-07,-8.955878626733314e-12,-6.51617398956849e-09
Ek7e-3,0.007000000000004278,45.945792558750725,1.0039480349768107e-07,2.2032619001590703e-07,2.5915842876426216e-08,-2.6146904119120815e-07,3.932810719541154e-11,-1.5266336406070256e-08
Ek7e-3,0.007000000000004278,46.33849164044945,9.816766891161486e-08,2.3366094184560402e-07,2.545730878263562e-08,-2.5857262819867e-07,4.347855409449746e-11,5.021438754750744e-10
Ek7e-3,0.007000000000004278,46.73119072214817,9.459389060473177e-08,2.131022009894951e-07,2.442742967545158e-08,-2.5306123641999483e-07,4.190804949883262e-12,-1.553579655999797e-08
Ek7e-3,0.007000000000004278,47.12388980384689,9.09224080431361e-08,2.1561437761522894e-07,2.3760712906378174e-08,-2.4634272025030643e-07,4.952151178365164e-11,-7.017151240482964e-09
Ek7e-3,0.007000000000004278,47.51658888554562,8.438140711069307e-08,1.9826439176846622e-07,2.1944899111475015e-08,-2.3210959443862486e-07,1.068361470303612e-11,-1.1910987173386652e-08
Ek7e-3,0.007000000000004278,47.909287967244346,8.6055249520187e-08,2.087485325435974e-07,2.2704697315839392e-08,-2.4005888740241305e-07,5.266041424043651e-11,-8.658317957216684e-09
Ek7e-3,0.007000000000004278,48.30198704894307,8.772217370833218e-08,2.1657080098268117e-07,2.2948546025424624e-08,-2.4834174179074467e-07,3.3159292947567804e-12,-8.82571071193361e-09
Ek7e-3,0.007000000000004278,48.69468613064179,7.664942888362468e-08,1.9789293629263621e-07,2.0165097243547767e-08,-2.2047570494996043e-07,4.946812282669528e-11,-2.467139536603097e-09
Ek7e-3,0.007000000000004278,49.087385212340514,7.918554145217934e-08,2.0429117748388834e-07,2.1128774162877604e-08,-2.3069054691065458e-07,5.6172806876573805e-11,-5.326768070765196e-09
Ek7e-3,0.007000000000004278,49.480084294039244,7.180291866561503e-08,1.9579628848298544e-07,1.891974119820242e-08,-2.1202255475294311e-07,5.288427501261285e-11,2.6405906532321943e-09
Ek7e-3,0.007000000000004278,49.87278337573797,7.448873477823724e-08,1.9160706223802866e-07,1.992655508089641e-08,-2.2240374136909365e-07,7.408344172272876e-11,-1.0944207491891263e-08
Ek7e-3,0.007000000000004278,50.26548245743669,7.266980862214008e-08,1.9865335859694006e-07,1.8875424391160382e-08,-2.19521469776457e-07,4.254045734049686e-11,-2.035227245697046e-09
Ek7e-3,0.007000000000004278,50.65818153913541,6.707603631535902e-08,1.7837850187884174e-07,1.793146204288756e-08,-2.049704414127247e-07,5.876925182910352e-11,-8.719246742824493e-09
Ek7e-3,0.007000000000004278,51.050880620834135,6.87219167761478e-08,1.848321815588062e-07,1.788706711948443e-08,-2.121556988824189e-07,4.224978124013984e-11,-9.47869998536838e-09
Ek7e-3,0.007000000000004278,51.443579702532865,6.361765360812883e-08,1.6752068526442008e-07,1.6725440034250033e-08,-1.9913826239117598e-07,3.86377513278061e-11,-1.493077484383367e-08
Ek7e-3,0.007000000000004278,51.83627878423159,6.514338769164845e-08,1.7520791767528432e-07,1.681461118638307e-08,-2.0613180349574936e-07,4.931023038130537e-11,-1.4158584864463287e-08
Ek7e-3,0.007000000000004278,52.22897786593031,6.074985056734975e-08,1.7079524059076153e-07,1.5660669078530864e-08,-1.9465797849113098e-07,5.812246799263156e-11,-8.260191289831211e-09
Ek7e-3,0.007000000000004278,52.621676947629034,5.5787585958106065e-08,1.5258730784306755e-07,1.446350227421625e-08,-1.8093026024661797e-07,4.895932060460692e-11,-1.3928409449938788e-08
Ek7e-3,0.007000000000004278,53.01437602932776,5.823742027546817e-08,1.677133030453603e-07,1.4801455507216558e-08,-1.9095884041931952e-07,7.557684915191766e-11,-8.519658715894576e-09
Ek7e-3,0.007000000000004278,53.40707511102649,5.530467211142422e-08,1.6120114845088903e-07,1.4091257627780291e-08,-1.8348366918367022e-07,3.513394399024773e-11,-8.22639704899115e-09
Ek7e-3,0.007000000000004278,53.79977419272521,5.3598821194184786e-08,1.587368499386509e-07,1.350884913849497e-08,-1.7949162173137648e-07,6.646472849705377e-11,-7.312387382727613e-09
Ek7e-3,0.007000000000004278,54.19247327442393,5.1414085528706005e-08,1.5533291601099834e-07,1.2773091995639053e-08,-1.7435108651771616e-07,2.715921106925468e-11,-6.272237722148029e-09
Ek7e-3,0.007000000000004278,54.585172356122655,4.875896524450534e-08,1.4542735528237777e-07,1.2269069821556866e-08,-1.6718788523620023e-07,3.86675995397685e-11,-9.530127731805355e-09
Ek7e-3,0.007000000000004278,54.97787143782138,5.01090988733476e-08,1.544234241423503e-07,1.2081046950991953e-08,-1.737566002445191e-07,3.3131589573803765e-11,-7.285260740750665e-09
Ek7e-3,0.007000000000004278,55.3705705195201,4.652039959450643e-08,1.404650573676379e-07,1.17596878456107e-08,-1.6333032288230626e-07,3.101108374298272e-11,-1.1136588752800644e-08
Ek7e-3,0.007000000000004278,55.76326960121883,4.541810629461432e-08,1.3938328441008388e-07,1.088177272410125e-08,-1.6151478920034955e-07,4.4798169998479545e-11,-1.1294530236162902e-08
Ek7e-3,0.007000000000004278,56.15596868291755,4.456460433153689e-08,1.4002633722439765e-07,1.1127684163353901e-08,-1.606259797278308e-07,5.264626152098377e-11,-9.524604601600213e-09
Ek7e-3,0.007000000000004278,56.548667764616276,4.300163202532719e-08,1.3532316049990783e-07,1.0342229729250736e-08,-1.5696769239746926e-07,3.147406324467822e-11,-1.1333776231555381e-08
Ek7e-3,0.007000000000004278,56.941366846315,4.306817589607561e-08,1.359856603006372e-07,1.0593988107310152e-08,-1.5901725716690097e-07,4.6940154967775816e-11,-1.248454891392137e-08
