     0.1000       1.62939255E-02       1.64764254E-02
     0.2000       1.67393903E-02       1.69308380E-02
     0.3000       1.72064233E-02       1.74168824E-02
     0.4000       1.76968420E-02       1.79292871E-02
     0.5000       1.82116784E-02       1.84677192E-02
     0.6000       1.87516431E-02       1.90323145E-02
     0.7000       1.93171919E-02       1.96231294E-02
     0.8000       1.99085400E-02       2.02400190E-02
     0.9000       2.05256652E-02       2.08826013E-02
     1.0000       2.11683073E-02       2.15502477E-02
     1.1000       2.18359693E-02       2.22420837E-02
     1.2000       2.25279204E-02       2.29569970E-02
     1.3000       2.32432033E-02       2.36936508E-02
     1.4000       2.39806452E-02       2.44505030E-02
     1.5000       2.47388746E-02       2.52258297E-02
     1.6000       2.55163412E-02       2.60177530E-02
     1.7000       2.63113420E-02       2.68242724E-02
     1.8000       2.71220492E-02       2.76432987E-02
     1.9000       2.79465415E-02       2.84726884E-02
     2.0000       2.87828373E-02       2.93102794E-02
     2.1000       2.96289277E-02       3.01539246E-02
     2.2000       3.04828093E-02       3.10015238E-02
     2.3000       3.13425145E-02       3.18510526E-02
     2.4000       3.22061401E-02       3.27005873E-02
     2.5000       3.30718722E-02       3.35483262E-02
     2.6000       3.39380063E-02       3.43926056E-02
     2.7000       3.48029649E-02       3.52319119E-02
     2.8000       3.56653088E-02       3.60648893E-02
     2.9000       3.65237462E-02       3.68903429E-02
     3.0000       3.73771362E-02       3.77072388E-02
     3.1000       3.82244897E-02       3.85147005E-02
     3.2000       3.90650191E-02       3.93120497E-02
     3.3000       3.99043506E-02       4.01014526E-02
     3.4000       4.07560494E-02       4.08823090E-02
     3.5000       4.16079490E-02       4.16507203E-02
     3.6000       4.24555176E-02       4.24069291E-02
     3.7000       4.32984310E-02       4.31509304E-02
     3.8000       4.41365292E-02       4.38829212E-02
     3.9000       4.49697751E-02       4.46030574E-02
     4.0000       4.58005392E-02       4.53110907E-02
     4.1000       4.66316255E-02       4.60067725E-02
     4.2000       4.74580688E-02       4.66913241E-02
     4.3000       4.82784466E-02       4.73653297E-02
     4.4000       4.90924207E-02       4.80293652E-02
     4.5000       4.98996213E-02       4.86836980E-02
     4.6000       5.06999493E-02       4.93288578E-02
     4.7000       5.14932032E-02       4.99652861E-02
     4.8000       5.22792141E-02       5.05933642E-02
     4.9000       5.30578221E-02       5.12136076E-02
     5.0000       5.38289740E-02       5.18265001E-02
     5.1000       5.45924702E-02       5.24323851E-02
     5.2000       5.53482156E-02       5.30317037E-02
     5.3000       5.60960778E-02       5.36248932E-02
     5.4000       5.68359236E-02       5.42122657E-02
     5.5000       5.75676550E-02       5.47944393E-02
     5.6000       5.82910290E-02       5.53715822E-02
     5.7000       5.90059805E-02       5.59442554E-02
     5.8000       5.97122544E-02       5.65126580E-02
     5.9000       6.04097291E-02       5.70772956E-02
     6.0000       6.10981736E-02       5.76385619E-02
     6.1000       6.17774439E-02       5.81968121E-02
     6.2000       6.24472451E-02       5.87524163E-02
     6.3000       6.31073329E-02       5.93058571E-02
     6.4000       6.37573361E-02       5.98574360E-02
     6.5000       6.43969590E-02       6.04075387E-02
     6.6000       6.50258358E-02       6.09564896E-02
     6.7000       6.56436956E-02       6.15047087E-02
     6.8000       6.62500626E-02       6.20524510E-02
     6.9000       6.68444472E-02       6.26000122E-02
     7.0000       6.74265596E-02       6.31477798E-02
     7.1000       6.79959639E-02       6.36960581E-02
     7.2000       6.85524585E-02       6.42452263E-02
     7.3000       6.90956731E-02       6.47956054E-02
     7.4000       6.96252485E-02       6.53475440E-02
     7.5000       7.01409263E-02       6.59013572E-02
     7.6000       7.06424593E-02       6.64574211E-02
     7.7000       7.11296677E-02       6.70160870E-02
     7.8000       7.16023138E-02       6.75777204E-02
     7.9000       7.20602458E-02       6.81426646E-02
     8.0000       7.25034770E-02       6.87113522E-02
     8.1000       7.29318802E-02       6.92841760E-02
     8.2000       7.33454847E-02       6.98615370E-02
     8.3000       7.37443225E-02       7.04438484E-02
     8.4000       7.41284052E-02       7.10315654E-02
     8.5000       7.44978802E-02       7.16251336E-02
     8.6000       7.48529782E-02       7.22250347E-02
     8.7000       7.51938229E-02       7.28317473E-02
     8.8000       7.55206402E-02       7.34457584E-02
     8.9000       7.58337078E-02       7.40676102E-02
     9.0000       7.61332771E-02       7.46977934E-02
     9.1000       7.64196645E-02       7.53368958E-02
     9.2000       7.66931678E-02       7.59854311E-02
     9.3000       7.69542852E-02       7.66440875E-02
     9.4000       7.72032787E-02       7.73133528E-02
     9.5000       7.74405286E-02       7.79938057E-02
     9.6000       7.76664493E-02       7.86860626E-02
     9.7000       7.78815140E-02       7.93907237E-02
     9.8000       7.80860983E-02       8.01083234E-02
     9.9000       7.82805822E-02       8.08393752E-02
    10.0000       7.84653977E-02       8.15843746E-02
    10.1000       7.86410084E-02       8.23437524E-02
    10.2000       7.88077717E-02       8.31178005E-02
    10.3000       7.89660676E-02       8.39067449E-02
    10.4000       7.91163806E-02       8.47107693E-02
    10.5000       7.92590758E-02       8.55297675E-02
    10.6000       7.93944619E-02       8.63634477E-02
    10.7000       7.95229484E-02       8.72112986E-02
    10.8000       7.96449621E-02       8.80726469E-02
    10.9000       7.97607412E-02       8.89462411E-02
    11.0000       7.98707100E-02       8.98307819E-02
    11.1000       7.99751435E-02       9.07243092E-02
    11.2000       8.00743632E-02       9.16245635E-02
    11.3000       8.01686936E-02       9.25288345E-02
    11.4000       8.02583943E-02       9.34338973E-02
    11.5000       8.03437636E-02       9.43360576E-02
    11.6000       8.04250801E-02       9.52312020E-02
    11.7000       8.05025116E-02       9.61147303E-02
    11.8000       8.05764018E-02       9.69817082E-02
    11.9000       8.06469200E-02       9.78270406E-02
    12.0000       8.07143014E-02       9.86453807E-02
    12.1000       8.07787374E-02       9.94314115E-02
    12.2000       8.08404530E-02       1.00180059E-01
    12.3000       8.08995961E-02       1.00886422E-01
    12.4000       8.09563526E-02       1.01546291E-01
    12.5000       8.10108868E-02       1.02156070E-01
    12.6000       8.10633798E-02       1.02713094E-01
    12.7000       8.11139398E-02       1.03215538E-01
    12.8000       8.11627391E-02       1.03662819E-01
    12.9000       8.12098896E-02       1.04055199E-01
    13.0000       8.12555155E-02       1.04394118E-01
    13.1000       8.12997249E-02       1.04681905E-01
    13.2000       8.13426149E-02       1.04921518E-01
    13.3000       8.13842878E-02       1.05116917E-01
    13.4000       8.14248174E-02       1.05272237E-01
    13.5000       8.14643067E-02       1.05392008E-01
    13.6000       8.15027937E-02       1.05480766E-01
    13.7000       8.15403425E-02       1.05543051E-01
    13.8000       8.15770160E-02       1.05583242E-01
    13.9000       8.16128664E-02       1.05605447E-01
    14.0000       8.16479308E-02       1.05613376E-01
    14.1000       8.16822431E-02       1.05610429E-01
    14.2000       8.17158325E-02       1.05599492E-01
    14.3000       8.17487366E-02       1.05583113E-01
    14.4000       8.17809809E-02       1.05563475E-01
    14.5000       8.18125730E-02       1.05542239E-01
    14.6000       8.18435385E-02       1.05520857E-01
    14.7000       8.18738827E-02       1.05500481E-01
    14.8000       8.19036241E-02       1.05481858E-01
    14.9000       8.19327782E-02       1.05465622E-01
    15.0000       8.19613667E-02       1.05452113E-01
    15.1000       8.19893921E-02       1.05441593E-01
    15.2000       8.20168492E-02       1.05434108E-01
    15.3000       8.20437765E-02       1.05429667E-01
    15.4000       8.20701554E-02       1.05428082E-01
    15.5000       8.20960199E-02       1.05429180E-01
    15.6000       8.21213717E-02       1.05432737E-01
    15.7000       8.21462115E-02       1.05438508E-01
    15.8000       8.21705651E-02       1.05446208E-01
    15.9000       8.21944542E-02       1.05455540E-01
    16.0000       8.22178842E-02       1.05466226E-01
    16.1000       8.22408617E-02       1.05477986E-01
    16.2000       8.22634111E-02       1.05490574E-01
    16.3000       8.22855344E-02       1.05503760E-01
    16.4000       8.23072571E-02       1.05517368E-01
    16.5000       8.23285942E-02       1.05531223E-01
    16.6000       8.23495560E-02       1.05545210E-01
    16.7000       8.23701573E-02       1.05559220E-01
    16.8000       8.23904114E-02       1.05573193E-01
    16.9000       8.24103228E-02       1.05587115E-01
    17.0000       8.24299059E-02       1.05600979E-01
    17.1000       8.24491620E-02       1.05614824E-01
    17.2000       8.24681042E-02       1.05628709E-01
    17.3000       8.24867207E-02       1.05642734E-01
    17.4000       8.25050147E-02       1.05656978E-01
    17.5000       8.25229722E-02       1.05671554E-01
    17.6000       8.25405948E-02       1.05686602E-01
    17.7000       8.25578788E-02       1.05702305E-01
    17.8000       8.25748036E-02       1.05718763E-01
    17.9000       8.25913667E-02       1.05736160E-01
    18.0000       8.26075577E-02       1.05754656E-01
    18.1000       8.26233615E-02       1.05774402E-01
    18.2000       8.26387745E-02       1.05795576E-01
    18.3000       8.26537819E-02       1.05818316E-01
    18.4000       8.26683804E-02       1.05842776E-01
    18.5000       8.26825608E-02       1.05869056E-01
    18.6000       8.26963128E-02       1.05897322E-01
    18.7000       8.27096347E-02       1.05927668E-01
    18.8000       8.27225288E-02       1.05960202E-01
    18.9000       8.27349868E-02       1.05995015E-01
    19.0000       8.27470015E-02       1.06032174E-01
    19.1000       8.27585855E-02       1.06071756E-01
    19.2000       8.27697311E-02       1.06113794E-01
    19.3000       8.27804377E-02       1.06158334E-01
    19.4000       8.27907052E-02       1.06205402E-01
    19.5000       8.28005257E-02       1.06254967E-01
    19.6000       8.28098997E-02       1.06307046E-01
    19.7000       8.28188420E-02       1.06361610E-01
    19.8000       8.28273321E-02       1.06418605E-01
    19.9000       8.28353972E-02       1.06477987E-01
    20.0000       8.28430389E-02       1.06539680E-01
    20.1000       8.28502699E-02       1.06603582E-01
    20.2000       8.28571103E-02       1.06669629E-01
    20.3000       8.28635804E-02       1.06737735E-01
    20.4000       8.28696947E-02       1.06807785E-01
    20.5000       8.28754975E-02       1.06879656E-01
    20.6000       8.28810098E-02       1.06953226E-01
    20.7000       8.28862718E-02       1.07028368E-01
    20.8000       8.28913207E-02       1.07104938E-01
    20.9000       8.28962031E-02       1.07182803E-01
    21.0000       8.29009536E-02       1.07261837E-01
    21.1000       8.29056159E-02       1.07341880E-01
    21.2000       8.29102253E-02       1.07422774E-01
    21.3000       8.29148284E-02       1.07504378E-01
    21.4000       8.29194634E-02       1.07586528E-01
    21.5000       8.29241738E-02       1.07669075E-01
    21.6000       8.29290182E-02       1.07751858E-01
    21.7000       8.29340569E-02       1.07834731E-01
    21.8000       8.29393408E-02       1.07917529E-01
    21.9000       8.29449401E-02       1.08000092E-01
    22.0000       8.29508976E-02       1.08082288E-01
    22.1000       8.29572783E-02       1.08163948E-01
    22.2000       8.29641573E-02       1.08244924E-01
    22.3000       8.29715946E-02       1.08325039E-01
    22.4000       8.29796690E-02       1.08404168E-01
    22.5000       8.29884488E-02       1.08482152E-01
    22.6000       8.29979855E-02       1.08558822E-01
    22.7000       8.30083627E-02       1.08634049E-01
    22.8000       8.30196292E-02       1.08707662E-01
    22.9000       8.30318616E-02       1.08779486E-01
    23.0000       8.30450973E-02       1.08849373E-01
    23.1000       8.30594110E-02       1.08917145E-01
    23.2000       8.30748464E-02       1.08982651E-01
    23.3000       8.30914747E-02       1.09045707E-01
    23.4000       8.31093261E-02       1.09106150E-01
    23.5000       8.31284431E-02       1.09163796E-01
    23.6000       8.31488595E-02       1.09218441E-01
    23.7000       8.31705942E-02       1.09269882E-01
    23.8000       8.31936798E-02       1.09317905E-01
    23.9000       8.32181139E-02       1.09362291E-01
    24.0000       8.32439007E-02       1.09402814E-01
    24.1000       8.32710567E-02       1.09439239E-01
    24.2000       8.32995540E-02       1.09471347E-01
    24.3000       8.33293786E-02       1.09498893E-01
    24.4000       8.33605194E-02       1.09521661E-01
    24.5000       8.33929055E-02       1.09539411E-01
    24.6000       8.34265108E-02       1.09551959E-01
    24.7000       8.34612764E-02       1.09559174E-01
    24.8000       8.34971298E-02       1.09560991E-01
    24.9000       8.35339809E-02       1.09557450E-01
    25.0000       8.35717675E-02       1.09548773E-01
    25.1000       8.36103770E-02       1.09535364E-01
    25.2000       8.36496885E-02       1.09517834E-01
    25.3000       8.36895721E-02       1.09497168E-01
    25.4000       8.37299175E-02       1.09474600E-01
    25.5000       8.37705683E-02       1.09451614E-01
    25.6000       8.38113673E-02       1.09429794E-01
    25.7000       8.38521778E-02       1.09410740E-01
    25.8000       8.38928244E-02       1.09395929E-01
    25.9000       8.39331450E-02       1.09386732E-01
    26.0000       8.39729884E-02       1.09384458E-01
    26.1000       8.40121604E-02       1.09390441E-01
    26.2000       8.40504800E-02       1.09405901E-01
    26.3000       8.40877878E-02       1.09431926E-01
    26.4000       8.41239376E-02       1.09469225E-01
    26.5000       8.41587704E-02       1.09518252E-01
    26.6000       8.41921515E-02       1.09579205E-01
    26.7000       8.42239527E-02       1.09652275E-01
    26.8000       8.42540580E-02       1.09737560E-01
    26.9000       8.42823738E-02       1.09835136E-01
    27.0000       8.43088083E-02       1.09944951E-01
    27.1000       8.43333184E-02       1.10066816E-01
    27.2000       8.43558234E-02       1.10200361E-01
