   100.1000       4.86229355E-03       4.17364680E-03       1.55587117E-03       2.83331430E-03
   100.2000       4.87439820E-03       4.17344907E-03       1.55678601E-03       2.83607535E-03
   100.3000       4.88646966E-03       4.17318340E-03       1.55764851E-03       2.83882674E-03
   100.4000       4.89850017E-03       4.17284923E-03       1.55845958E-03       2.84156863E-03
   100.5000       4.91048257E-03       4.17244665E-03       1.55922084E-03       2.84430119E-03
   100.6000       4.92241020E-03       4.17197657E-03       1.55993514E-03       2.84702468E-03
   100.7000       4.93427681E-03       4.17144094E-03       1.56060609E-03       2.84973941E-03
   100.8000       4.94607650E-03       4.17084277E-03       1.56123717E-03       2.85244568E-03
   100.9000       4.95780368E-03       4.17018603E-03       1.56183045E-03       2.85514365E-03
   101.0000       4.96945295E-03       4.16947538E-03       1.56238643E-03       2.85783336E-03
   101.1000       4.98101903E-03       4.16871576E-03       1.56290494E-03       2.86051480E-03
   101.2000       4.99249667E-03       4.16791199E-03       1.56338621E-03       2.86318793E-03
   101.3000       5.00388059E-03       4.16706850E-03       1.56383099E-03       2.86585265E-03
   101.4000       5.01516549E-03       4.16618889E-03       1.56424047E-03       2.86850876E-03
   101.5000       5.02634611E-03       4.16527595E-03       1.56461705E-03       2.87115589E-03
   101.6000       5.03741725E-03       4.16433173E-03       1.56496391E-03       2.87379356E-03
   101.7000       5.04837395E-03       4.16335759E-03       1.56528398E-03       2.87642129E-03
   101.8000       5.05921158E-03       4.16235450E-03       1.56557924E-03       2.87903864E-03
   101.9000       5.06992591E-03       4.16132328E-03       1.56585053E-03       2.88164517E-03
   102.0000       5.08051319E-03       4.16026489E-03       1.56609731E-03       2.88424044E-03
   102.1000       5.09097016E-03       4.15918063E-03       1.56631847E-03       2.88682396E-03
   102.2000       5.10129408E-03       4.15807241E-03       1.56651307E-03       2.88939526E-03
   102.3000       5.11148272E-03       4.15694271E-03       1.56667943E-03       2.89195393E-03
   102.4000       5.12153437E-03       4.15579476E-03       1.56681471E-03       2.89449957E-03
   102.5000       5.13144791E-03       4.15463252E-03       1.56691500E-03       2.89703184E-03
   102.6000       5.14122283E-03       4.15346050E-03       1.56697546E-03       2.89955040E-03
   102.7000       5.15085931E-03       4.15228377E-03       1.56699120E-03       2.90205499E-03
   102.8000       5.16035827E-03       4.15110773E-03       1.56695807E-03       2.90454535E-03
   102.9000       5.16972143E-03       4.14993787E-03       1.56687300E-03       2.90702128E-03
   103.0000       5.17895133E-03       4.14877966E-03       1.56673392E-03       2.90948263E-03
   103.1000       5.18805133E-03       4.14763817E-03       1.56654044E-03       2.91192934E-03
   103.2000       5.19702555E-03       4.14651812E-03       1.56629401E-03       2.91436138E-03
   103.3000       5.20587879E-03       4.14542355E-03       1.56599682E-03       2.91677882E-03
   103.4000       5.21461636E-03       4.14435772E-03       1.56565187E-03       2.91918178E-03
   103.5000       5.22324395E-03       4.14332299E-03       1.56526305E-03       2.92157044E-03
   103.6000       5.23176743E-03       4.14232092E-03       1.56483407E-03       2.92394498E-03
   103.7000       5.24019264E-03       4.14135255E-03       1.56436881E-03       2.92630550E-03
   103.8000       5.24852532E-03       4.14041858E-03       1.56387145E-03       2.92865203E-03
   103.9000       5.25677093E-03       4.13951967E-03       1.56334688E-03       2.93098456E-03
   104.0000       5.26493474E-03       4.13865673E-03       1.56280007E-03       2.93330299E-03
   104.1000       5.27302186E-03       4.13783088E-03       1.56223558E-03       2.93560718E-03
   104.2000       5.28103743E-03       4.13704364E-03       1.56165590E-03       2.93789693E-03
   104.3000       5.28898690E-03       4.13629697E-03       1.56106126E-03       2.94017195E-03
   104.4000       5.29687624E-03       4.13559334E-03       1.56045091E-03       2.94243189E-03
   104.5000       5.30471229E-03       4.13493573E-03       1.55982324E-03       2.94467632E-03
   104.6000       5.31250288E-03       4.13432752E-03       1.55917711E-03       2.94690476E-03
   104.7000       5.32025699E-03       4.13377245E-03       1.55851316E-03       2.94911664E-03
   104.8000       5.32798478E-03       4.13327444E-03       1.55783378E-03       2.95131139E-03
   104.9000       5.33569753E-03       4.13283732E-03       1.55714210E-03       2.95348837E-03
   105.0000       5.34340760E-03       4.13246429E-03       1.55643995E-03       2.95564693E-03
   105.1000       5.35112823E-03       4.13215739E-03       1.55572570E-03       2.95778640E-03
   105.2000       5.35887347E-03       4.13191704E-03       1.55499447E-03       2.95990616E-03
   105.3000       5.36665800E-03       4.13174174E-03       1.55424143E-03       2.96200562E-03
   105.4000       5.37449698E-03       4.13162801E-03       1.55346442E-03       2.96408434E-03
   105.5000       5.38240590E-03       4.13157055E-03       1.55266336E-03       2.96614201E-03
   105.6000       5.39040040E-03       4.13156237E-03       1.55183786E-03       2.96817841E-03
   105.7000       5.39849609E-03       4.13159554E-03       1.55098544E-03       2.97019347E-03
   105.8000       5.40670844E-03       4.13166183E-03       1.55010121E-03       2.97218721E-03
   105.9000       5.41505249E-03       4.13175339E-03       1.54917853E-03       2.97415978E-03
   106.0000       5.42354278E-03       4.13186365E-03       1.54821006E-03       2.97611141E-03
   106.1000       5.43219304E-03       4.13198776E-03       1.54718828E-03       2.97804248E-03
   106.2000       5.44101603E-03       4.13212297E-03       1.54610551E-03       2.97995341E-03
   106.3000       5.45002327E-03       4.13226865E-03       1.54495382E-03       2.98184471E-03
   106.4000       5.45922473E-03       4.13242608E-03       1.54372684E-03       2.98371691E-03
   106.5000       5.46862858E-03       4.13259805E-03       1.54241972E-03       2.98557055E-03
   106.6000       5.47824088E-03       4.13278821E-03       1.54102858E-03       2.98740620E-03
   106.7000       5.48806532E-03       4.13300058E-03       1.53955011E-03       2.98922442E-03
   106.8000       5.49810294E-03       4.13323944E-03       1.53798324E-03       2.99102577E-03
   106.9000       5.50835205E-03       4.13350888E-03       1.53633198E-03       2.99281078E-03
   107.0000       5.51880801E-03       4.13381189E-03       1.53460569E-03       2.99458002E-03
   107.1000       5.52946326E-03       4.13414966E-03       1.53281625E-03       2.99633400E-03
   107.2000       5.54030731E-03       4.13452088E-03       1.53097488E-03       2.99807325E-03
   107.3000       5.55132686E-03       4.13492217E-03       1.52909115E-03       2.99979825E-03
   107.4000       5.56250595E-03       4.13534849E-03       1.52717329E-03       3.00150944E-03
   107.5000       5.57382620E-03       4.13579435E-03       1.52522823E-03       3.00320715E-03
   107.6000       5.58526719E-03       4.13625459E-03       1.52326193E-03       3.00489162E-03
   107.7000       5.59680680E-03       4.13672483E-03       1.52127984E-03       3.00656305E-03
   107.8000       5.60842177E-03       4.13720160E-03       1.51928726E-03       3.00822169E-03
   107.9000       5.62008819E-03       4.13768218E-03       1.51728925E-03       3.00986797E-03
   108.0000       5.63178211E-03       4.13816436E-03       1.51529005E-03       3.01150253E-03
   108.1000       5.64348012E-03       4.13864635E-03       1.51329369E-03       3.01312601E-03
   108.2000       5.65515990E-03       4.13912652E-03       1.51130449E-03       3.01473901E-03
   108.3000       5.66680068E-03       4.13960307E-03       1.50932706E-03       3.01634203E-03
   108.4000       5.67838360E-03       4.14007377E-03       1.50736525E-03       3.01793549E-03
   108.5000       5.68989191E-03       4.14053607E-03       1.50542320E-03       3.01951977E-03
   108.6000       5.70131102E-03       4.14098696E-03       1.50350552E-03       3.02109527E-03
   108.7000       5.71262848E-03       4.14142270E-03       1.50161643E-03       3.02266237E-03
   108.8000       5.72383372E-03       4.14183890E-03       1.49975955E-03       3.02422151E-03
   108.9000       5.73491781E-03       4.14223053E-03       1.49793832E-03       3.02577307E-03
   109.0000       5.74587311E-03       4.14259242E-03       1.49615530E-03       3.02731744E-03
   109.1000       5.75669300E-03       4.14291923E-03       1.49441112E-03       3.02885499E-03
   109.2000       5.76737156E-03       4.14320517E-03       1.49270390E-03       3.03038608E-03
   109.3000       5.77790342E-03       4.14344430E-03       1.49103105E-03       3.03191105E-03
   109.4000       5.78828361E-03       4.14363134E-03       1.48938979E-03       3.03343031E-03
   109.5000       5.79850760E-03       4.14376272E-03       1.48777794E-03       3.03494426E-03
   109.6000       5.80857134E-03       4.14383711E-03       1.48619461E-03       3.03645336E-03
   109.7000       5.81847141E-03       4.14385581E-03       1.48464005E-03       3.03795810E-03
   109.8000       5.82820517E-03       4.14382246E-03       1.48311664E-03       3.03945898E-03
   109.9000       5.83777096E-03       4.14374256E-03       1.48162721E-03       3.04095655E-03
   110.0000       5.84716824E-03       4.14362208E-03       1.48017374E-03       3.04245137E-03
   110.1000       5.85639772E-03       4.14346664E-03       1.47875755E-03       3.04394399E-03
   110.2000       5.86546149E-03       4.14328057E-03       1.47737961E-03       3.04543494E-03
   110.3000       5.87436308E-03       4.14306650E-03       1.47604169E-03       3.04692474E-03
   110.4000       5.88310752E-03       4.14282530E-03       1.47474668E-03       3.04841390E-03
   110.5000       5.89170141E-03       4.14255642E-03       1.47349790E-03       3.04990289E-03
   110.6000       5.90015301E-03       4.14225844E-03       1.47229754E-03       3.05139216E-03
   110.7000       5.90847227E-03       4.14192966E-03       1.47114662E-03       3.05288212E-03
   110.8000       5.91667088E-03       4.14156821E-03       1.47004502E-03       3.05437318E-03
   110.9000       5.92476228E-03       4.14117210E-03       1.46899150E-03       3.05586569E-03
   111.0000       5.93276156E-03       4.14073851E-03       1.46798464E-03       3.05735997E-03
   111.1000       5.94068533E-03       4.14026358E-03       1.46702304E-03       3.05885628E-03
   111.2000       5.94855145E-03       4.13974212E-03       1.46610646E-03       3.06035486E-03
   111.3000       5.95637871E-03       4.13916805E-03       1.46523630E-03       3.06185591E-03
   111.4000       5.96418640E-03       4.13853508E-03       1.46441519E-03       3.06335965E-03
   111.5000       5.97199382E-03       4.13783755E-03       1.46364432E-03       3.06486633E-03
   111.6000       5.97981977E-03       4.13707147E-03       1.46292369E-03       3.06637617E-03
   111.7000       5.98768203E-03       4.13623533E-03       1.46225266E-03       3.06788945E-03
   111.8000       5.99559681E-03       4.13533051E-03       1.46162976E-03       3.06940646E-03
   111.9000       6.00357836E-03       4.13436128E-03       1.46105186E-03       3.07092749E-03
   112.0000       6.01163859E-03       4.13333400E-03       1.46051422E-03       3.07245281E-03
   112.1000       6.01978685E-03       4.13225639E-03       1.46001056E-03       3.07398267E-03
   112.2000       6.02802978E-03       4.13113611E-03       1.45953350E-03       3.07551729E-03
   112.3000       6.03637136E-03       4.12997981E-03       1.45907706E-03       3.07705687E-03
   112.4000       6.04481302E-03       4.12879235E-03       1.45863786E-03       3.07860154E-03
   112.5000       6.05335388E-03       4.12757636E-03       1.45821365E-03       3.08015144E-03
   112.6000       6.06199108E-03       4.12633213E-03       1.45780155E-03       3.08170663E-03
   112.7000       6.07072012E-03       4.12505783E-03       1.45739478E-03       3.08326719E-03
   112.8000       6.07953522E-03       4.12374970E-03       1.45698202E-03       3.08483313E-03
   112.9000       6.08842972E-03       4.12240223E-03       1.45655028E-03       3.08640447E-03
   113.0000       6.09739645E-03       4.12100872E-03       1.45609188E-03       3.08798120E-03
   113.1000       6.10642804E-03       4.11956171E-03       1.45560921E-03       3.08956332E-03
   113.2000       6.11551726E-03       4.11805332E-03       1.45511282E-03       3.09115078E-03
   113.3000       6.12465725E-03       4.11647551E-03       1.45461493E-03       3.09274351E-03
   113.4000       6.13384181E-03       4.11482029E-03       1.45412255E-03       3.09434139E-03
   113.5000       6.14306557E-03       4.11308034E-03       1.45363669E-03       3.09594426E-03
   113.6000       6.15232421E-03       4.11124957E-03       1.45315604E-03       3.09755196E-03
   113.7000       6.16161460E-03       4.10932376E-03       1.45267816E-03       3.09916434E-03
   113.8000       6.17093486E-03       4.10730075E-03       1.45219658E-03       3.10078123E-03
   113.9000       6.18028449E-03       4.10518007E-03       1.45170303E-03       3.10240253E-03
   114.0000       6.18966428E-03       4.10296293E-03       1.45119467E-03       3.10402815E-03
   114.1000       6.19907633E-03       4.10065168E-03       1.45067377E-03       3.10565808E-03
   114.2000       6.20852382E-03       4.09824978E-03       1.45014565E-03       3.10729242E-03
   114.3000       6.21801087E-03       4.09576157E-03       1.44961807E-03       3.10893131E-03
   114.4000       6.22754213E-03       4.09319245E-03       1.44909736E-03       3.11057497E-03
   114.5000       6.23712243E-03       4.09054877E-03       1.44858326E-03       3.11222357E-03
   114.6000       6.24675635E-03       4.08783793E-03       1.44807469E-03       3.11387729E-03
   114.7000       6.25644782E-03       4.08506814E-03       1.44757913E-03       3.11553625E-03
   114.8000       6.26619982E-03       4.08224821E-03       1.44710359E-03       3.11720043E-03
   114.9000       6.27601419E-03       4.07938705E-03       1.44664186E-03       3.11886963E-03
   115.0000       6.28589162E-03       4.07649340E-03       1.44618129E-03       3.12054342E-03
   115.1000       6.29583185E-03       4.07357604E-03       1.44571839E-03       3.12222122E-03
   115.2000       6.30583393E-03       4.07064377E-03       1.44525763E-03       3.12390245E-03
   115.3000       6.31589659E-03       4.06770527E-03       1.44480586E-03       3.12558656E-03
   115.4000       6.32601857E-03       4.06476886E-03       1.44437108E-03       3.12727318E-03
   115.5000       6.33619888E-03       4.06184275E-03       1.44395659E-03       3.12896206E-03
   115.6000       6.34643694E-03       4.05893513E-03       1.44355738E-03       3.13065305E-03
   115.7000       6.35673253E-03       4.05605409E-03       1.44316660E-03       3.13234605E-03
   115.8000       6.36708568E-03       4.05320681E-03       1.44278013E-03       3.13404101E-03
   115.9000       6.37749642E-03       4.05039894E-03       1.44239738E-03       3.13573797E-03
   116.0000       6.38796458E-03       4.04763450E-03       1.44201921E-03       3.13743710E-03
   116.1000       6.39848957E-03       4.04491605E-03       1.44164796E-03       3.13913868E-03
   116.2000       6.40907012E-03       4.04224548E-03       1.44128554E-03       3.14084310E-03
   116.3000       6.41970422E-03       4.03962385E-03       1.44092979E-03       3.14255074E-03
   116.4000       6.43038906E-03       4.03705132E-03       1.44057499E-03       3.14426193E-03
   116.5000       6.44112096E-03       4.03452685E-03       1.44021384E-03       3.14597696E-03
   116.6000       6.45189550E-03       4.03204809E-03       1.43984014E-03       3.14769604E-03
   116.7000       6.46270752E-03       4.02961143E-03       1.43945179E-03       3.14941928E-03
   116.8000       6.47355120E-03       4.02721213E-03       1.43905313E-03       3.15114675E-03
   116.9000       6.48442005E-03       4.02484421E-03       1.43865402E-03       3.15287846E-03
   117.0000       6.49530705E-03       4.02250088E-03       1.43826402E-03       3.15461438E-03
   117.1000       6.50620470E-03       4.02017517E-03       1.43788540E-03       3.15635441E-03
   117.2000       6.51710521E-03       4.01786078E-03       1.43751407E-03       3.15809839E-03
   117.3000       6.52800069E-03       4.01555270E-03       1.43714940E-03       3.15984620E-03
   117.4000       6.53888332E-03       4.01324802E-03       1.43679824E-03       3.16159770E-03
   117.5000       6.54974550E-03       4.01094581E-03       1.43646617E-03       3.16335276E-03
   117.6000       6.56057992E-03       4.00864703E-03       1.43615207E-03       3.16511131E-03
   117.7000       6.57137968E-03       4.00635302E-03       1.43585287E-03       3.16687330E-03
   117.8000       6.58213842E-03       4.00406496E-03       1.43556743E-03       3.16863872E-03
   117.9000       6.59285065E-03       4.00178375E-03       1.43529765E-03       3.17040753E-03
   118.0000       6.60351191E-03       3.99951107E-03       1.43504554E-03       3.17217967E-03
   118.1000       6.61411905E-03       3.99724904E-03       1.43480914E-03       3.17395498E-03
   118.2000       6.62467044E-03       3.99499793E-03       1.43458358E-03       3.17573321E-03
   118.3000       6.63516602E-03       3.99275432E-03       1.43436588E-03       3.17751400E-03
   118.4000       6.64560734E-03       3.99051205E-03       1.43415671E-03       3.17929690E-03
   118.5000       6.65599750E-03       3.98826513E-03       1.43395745E-03       3.18108141E-03
   118.6000       6.66634104E-03       3.98600933E-03       1.43376746E-03       3.18286687E-03
   118.7000       6.67664383E-03       3.98374201E-03       1.43358856E-03       3.18465254E-03
   118.8000       6.68691278E-03       3.98146135E-03       1.43342342E-03       3.18643757E-03
   118.9000       6.69715547E-03       3.97916657E-03       1.43327368E-03       3.18822108E-03
   119.0000       6.70737969E-03       3.97685862E-03       1.43314147E-03       3.19000214E-03
   119.1000       6.71759279E-03       3.97453978E-03       1.43302557E-03       3.19177980E-03
   119.2000       6.72780120E-03       3.97221252E-03       1.43292156E-03       3.19355305E-03
   119.3000       6.73801015E-03       3.96987871E-03       1.43282512E-03       3.19532083E-03
   119.4000       6.74822387E-03       3.96753922E-03       1.43273088E-03       3.19708204E-03
   119.5000       6.75844601E-03       3.96519444E-03       1.43263201E-03       3.19883558E-03
   119.6000       6.76868033E-03       3.96284436E-03       1.43252267E-03       3.20058029E-03
   119.7000       6.77893100E-03       3.96048879E-03       1.43240019E-03       3.20231502E-03
   119.8000       6.78920270E-03       3.95812738E-03       1.43226317E-03       3.20403865E-03
   119.9000       6.79950046E-03       3.95575916E-03       1.43211217E-03       3.20575007E-03
   120.0000       6.80982928E-03       3.95338237E-03       1.43195083E-03       3.20744821E-03
   120.1000       6.82019390E-03       3.95099398E-03       1.43178357E-03       3.20913211E-03
   120.2000       6.83059857E-03       3.94859001E-03       1.43161458E-03       3.21080089E-03
   120.3000       6.84104710E-03       3.94616609E-03       1.43144797E-03       3.21245384E-03
   120.4000       6.85154288E-03       3.94371810E-03       1.43129252E-03       3.21409038E-03
   120.5000       6.86208890E-03       3.94124248E-03       1.43116197E-03       3.21571007E-03
   120.6000       6.87268760E-03       3.93873617E-03       1.43106935E-03       3.21731250E-03
   120.7000       6.88334035E-03       3.93619634E-03       1.43102390E-03       3.21889726E-03
   120.8000       6.89404689E-03       3.93362036E-03       1.43103431E-03       3.22046396E-03
   120.9000       6.90480481E-03       3.93100638E-03       1.43111090E-03       3.22201219E-03
   121.0000       6.91560939E-03       3.92835343E-03       1.43126598E-03       3.22354155E-03
   121.1000       6.92645388E-03       3.92566118E-03       1.43150863E-03       3.22505158E-03
   121.2000       6.93732988E-03       3.92293009E-03       1.43183703E-03       3.22654177E-03
   121.3000       6.94822773E-03       3.92016165E-03       1.43223457E-03       3.22801155E-03
   121.4000       6.95913678E-03       3.91735825E-03       1.43266872E-03       3.22946022E-03
   121.5000       6.97004525E-03       3.91452255E-03       1.43309531E-03       3.23088694E-03
   121.6000       6.98094012E-03       3.91165751E-03       1.43346715E-03       3.23229061E-03
   121.7000       6.99180684E-03       3.90876586E-03       1.43374377E-03       3.23366987E-03
   121.8000       7.00262917E-03       3.90584942E-03       1.43389885E-03       3.23502304E-03
   121.9000       7.01338918E-03       3.90290905E-03       1.43392060E-03       3.23634819E-03
   122.0000       7.02406738E-03       3.89994482E-03       1.43380668E-03       3.23764331E-03
   122.1000       7.03464299E-03       3.89695659E-03       1.43356227E-03       3.23890653E-03
   122.2000       7.04509436E-03       3.89394392E-03       1.43319858E-03       3.24013634E-03
   122.3000       7.05539927E-03       3.89090597E-03       1.43272348E-03       3.24133163E-03
   122.4000       7.06553536E-03       3.88784204E-03       1.43213653E-03       3.24249185E-03
   122.5000       7.07548039E-03       3.88475122E-03       1.43144278E-03       3.24361690E-03
   122.6000       7.08521263E-03       3.88163290E-03       1.43066987E-03       3.24470690E-03
   122.7000       7.09471104E-03       3.87848651E-03       1.42985248E-03       3.24576194E-03
   122.8000       7.10395560E-03       3.87531148E-03       1.42899847E-03       3.24678193E-03
   122.9000       7.11292754E-03       3.87210797E-03       1.42807572E-03       3.24776658E-03
   123.0000       7.12160968E-03       3.86887698E-03       1.42706392E-03       3.24871544E-03
   123.1000       7.12998666E-03       3.86562065E-03       1.42599230E-03       3.24962828E-03
   123.2000       7.13804530E-03       3.86234247E-03       1.42488324E-03       3.25050492E-03
   123.3000       7.14577482E-03       3.85904704E-03       1.42376930E-03       3.25134473E-03
   123.4000       7.15316705E-03       3.85573972E-03       1.42267200E-03       3.25214611E-03
   123.5000       7.16021656E-03       3.85242651E-03       1.42157060E-03       3.25290615E-03
   123.6000       7.16692073E-03       3.84911305E-03       1.42046935E-03       3.25362131E-03
   123.7000       7.17327966E-03       3.84580452E-03       1.41936886E-03       3.25428911E-03
   123.8000       7.17929605E-03       3.84250563E-03       1.41829475E-03       3.25490839E-03
   123.9000       7.18497489E-03       3.83922066E-03       1.41728128E-03       3.25547832E-03
   124.0000       7.19032308E-03       3.83595335E-03       1.41630321E-03       3.25599832E-03
   124.1000       7.19534903E-03       3.83270712E-03       1.41529062E-03       3.25646849E-03
   124.2000       7.20006220E-03       3.82948515E-03       1.41419874E-03       3.25688947E-03
   124.3000       7.20447277E-03       3.82629081E-03       1.41304808E-03       3.25726170E-03
   124.4000       7.20859129E-03       3.82312733E-03       1.41189055E-03       3.25758558E-03
